"true_model","true_slope","true_nknots","bic_true_model","flasso","slope_flasso","nknots_flasso","bic_flasso","adaflasso","slope_adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","slope_iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","slope_iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","slope_iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","slope_iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","slope_iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","slope_iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","slope_iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","slope_iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","slope_iter10flasso","nknots_iter10flasso","bic_iter10flasso","PELT","nknots_PELT","bic_PELT","knots_BS","nknots_BS","bic_BS","knots_WBS","nknots_WBS","bic_WBS"
NA,0.005,3,6883.20528126166,NA,0.00494825617593025,0,6882.89120401599,NA,0.00494825613864096,0,6882.89120401597,NA,0.00494825615501187,0,6882.89120401598,NA,0.00494825614500743,0,6882.89120401598,NA,0.00494825615228339,0,6882.89120401599,NA,0.00494825615410237,0,6882.89120401603,NA,0.00494825615228339,0,6882.89120401599,NA,0.004948256133184,0,6882.89120401602,NA,0.00494825615319288,0,6882.89120401604,NA,0.00494825616046884,0,6882.89120401604,NA,0.00494825615683086,0,6882.89120401601,"95,300,425,577,674,901",6,30.5332969178218,"95,300,425,577,674,901",6,30.5332969178218,"95,300,425,577,674,901",6,30.5332969178218
NA,0.005,3,6894.82602773485,NA,0.00484895179398997,0,6892.86825851468,NA,0.00484895179728689,0,6892.86825851467,NA,0.00484895179671845,0,6892.86825851467,NA,0.00484895179592265,0,6892.86825851468,NA,0.00484895179558159,0,6892.86825851468,NA,0.0048489517971732,0,6892.86825851468,NA,0.00484895179694583,0,6892.86825851468,NA,0.00484895179683214,0,6892.86825851468,NA,0.00484895179615002,0,6892.86825851468,NA,0.00484895179592265,0,6892.86825851468,NA,0.00484895179671845,0,6892.86825851468,"172,293,481,609,753,905",6,70.0553536735445,"110,239,387,505,609,753,905",7,74.7275220347592,"110,239,387,505,609,753,905",7,74.7275220347592
NA,0.005,3,7015.37191677238,NA,0.00489725854544244,0,7014.20834246722,NA,0.00489725854180446,0,7014.20834246723,NA,0.00489725854089496,0,7014.20834246724,NA,0.00489725854021284,0,7014.20834246722,NA,0.00489725853157264,0,7014.20834246724,NA,0.00489725854476032,0,7014.20834246724,NA,0.00489725854385082,0,7014.20834246724,NA,0.00489725854794355,0,7014.20834246724,NA,0.00489725855089941,0,7014.20834246723,NA,0.00489725854180446,0,7014.20834246724,NA,0.00489725853839385,0,7014.20834246723,"147,254,375,609,837",5,163.893798792711,"147,254,375,569,837",5,165.420076077355,"147,254,375,569,837",5,165.420076077355
NA,0.005,3,6868.25026748389,NA,0.00481145472984874,0,6862.89530948839,NA,0.00481145473075823,0,6862.89530948839,NA,0.00481145473121298,0,6862.8953094884,NA,0.00481145473371409,0,6862.89530948839,NA,0.00481145473416884,0,6862.89530948839,NA,0.00481145473757945,0,6862.89530948838,NA,0.00481145473121298,0,6862.89530948839,NA,0.00481145473144036,0,6862.89530948839,NA,0.00481145472689288,0,6862.89530948839,NA,0.00481145472939399,0,6862.8953094884,NA,0.00481145473257722,0,6862.89530948839,"158,326,421,633,743,884",6,28.8592197958888,"102,228,361,471,633,699,884",7,34.9507885858542,"102,228,361,471,633,699,884",7,34.9507885858542
NA,0.005,3,6968.40873833027,NA,0.00507308779662987,0,6965.91402155992,NA,0.00507308778617068,0,6965.91402155994,NA,0.00507308778844442,0,6965.91402155991,NA,0.00507308779617513,0,6965.91402155991,NA,0.00507308778844442,0,6965.91402155993,NA,0.00507308779435614,0,6965.91402155991,NA,0.00507308779617513,0,6965.91402155992,NA,0.00507308778662543,0,6965.91402155994,NA,0.00507308779799412,0,6965.91402155991,NA,0.00507308779617513,0,6965.9140215599,NA,0.00507308777980422,0,6965.91402155994,"119,300,433,577,727,887",6,112.262950552574,"119,300,433,577,727,887",6,112.262950552574,"119,300,433,577,727,887",6,112.262950552574
NA,0.005,3,6924.43053164094,NA,0.00500680495661702,0,6924.2038224209,NA,0.00500680496082343,0,6924.2038224209,NA,0.00500680495800968,0,6924.2038224209,NA,0.00500680495795284,0,6924.20382242089,NA,0.00500680495650333,0,6924.20382242089,NA,0.00500680495792442,0,6924.2038224209,NA,0.00500680495874865,0,6924.2038224209,NA,0.00500680495644649,0,6924.2038224209,NA,0.00500680495721387,0,6924.2038224209,NA,0.00500680495761178,0,6924.2038224209,NA,0.00500680495812337,0,6924.20382242089,"105,229,394,595,738,912",6,81.4740773142247,"105,229,376,523,597,738,912",7,86.706343226448,"82,229,373,523,597,738,912",7,86.8654035895229
NA,0.005,3,6903.2941545003,NA,0.0051042331615047,0,6902.30751417668,NA,0.00510423316014046,0,6902.30751417668,NA,0.00510423316355106,0,6902.30751417668,NA,0.00510423315786672,0,6902.30751417669,NA,0.00510423315468349,0,6902.3075141767,NA,0.00510423316173208,0,6902.30751417669,NA,0.00510423315650248,0,6902.30751417669,NA,0.00510423315945834,0,6902.30751417669,NA,0.00510423315741198,0,6902.3075141767,NA,0.00510423316218682,0,6902.30751417668,NA,0.00510423315650248,0,6902.3075141767,"77,210,346,486,668,831",6,59.3601827644187,"77,210,345,440,516,668,831",7,62.8861954403528,"77,210,345,440,516,668,831",7,62.8861954403528
NA,0.005,3,6892.33329832345,NA,0.00500214226809117,0,6892.32476631748,NA,0.00500214226195208,0,6892.32476631749,NA,0.00500214226149733,0,6892.32476631748,NA,0.00500214226945541,0,6892.32476631747,NA,0.00500214225922359,0,6892.32476631749,NA,0.00500214226036046,0,6892.32476631749,NA,0.00500214226468056,0,6892.32476631748,NA,0.00500214225604036,0,6892.32476631749,NA,0.00500214226809117,0,6892.32476631747,NA,0.00500214226922803,0,6892.32476631748,NA,0.00500214226377107,0,6892.32476631748,"94,279,472,672,817,925",6,40.5106673568109,"94,279,472,689,843",5,42.6875369454058,"94,279,472,689,843,925",6,42.6830743605519
NA,0.005,3,6853.17103754187,NA,0.00501424204836808,0,6853.14926074117,NA,0.00501424204779965,0,6853.14926074117,NA,0.00501424204887967,0,6853.14926074117,NA,0.00501424204569644,0,6853.14926074116,NA,0.00501424204248479,0,6853.14926074116,NA,0.00501424204654909,0,6853.14926074117,NA,0.0050142420483965,0,6853.14926074117,NA,0.00501424205001654,0,6853.14926074118,NA,0.00501424204421851,0,6853.14926074117,NA,0.00501424204848177,0,6853.14926074117,NA,0.00501424204575328,0,6853.14926074117,"134,349,558,694,821",5,-0.264168573976221,"134,286,349,558,697,821",6,4.64728549504781,"134,286,349,558,697,821",6,4.64728549504781
NA,0.005,3,6885.9871147144,NA,0.00475425016493155,0,6880.51992297999,NA,0.00475425016785188,0,6880.51992298,NA,0.00475425016262229,0,6880.51992298,NA,0.00475425016559946,0,6880.51992298,NA,0.00475425016611816,0,6880.51992298,NA,0.00475425016942218,0,6880.51992298,NA,0.00475425016782346,0,6880.51992298,NA,0.00475425016812189,0,6880.51992298,NA,0.00475425016439864,0,6880.51992297999,NA,0.00475425016699212,0,6880.51992298,NA,0.00475425016650895,0,6880.51992297999,"159,307,508,670,875",5,38.0888393846242,"159,302,508,630,795,946",6,42.7638432084341,"159,302,508,630,795,875",6,43.4718400203955
NA,0.005,3,6968.06304438456,NA,0.00516424988524022,0,6964.08678133729,NA,0.00516424988478547,0,6964.08678133728,NA,0.00516424988558128,0,6964.08678133728,NA,0.00516424988740027,0,6964.08678133729,NA,0.00516424988762764,0,6964.08678133728,NA,0.00516424988501284,0,6964.08678133728,NA,0.00516424988580865,0,6964.08678133728,NA,0.00516424988569497,0,6964.08678133728,NA,0.0051642498845581,0,6964.0867813373,NA,0.00516424988467178,0,6964.08678133728,NA,0.0051642498853539,0,6964.08678133728,"115,287,455,623,743,928",6,120.659270535438,"115,237,374,478,623,743,928",7,132.359323567645,"115,237,478,623,743,928",6,134.285723046139
NA,0.005,3,6831.67168381462,NA,0.0050585199453703,0,6831.18105545468,NA,0.00505851995912641,0,6831.18105545468,NA,0.00505851995457893,0,6831.18105545469,NA,0.00505851995366944,0,6831.18105545468,NA,0.00505851994980409,0,6831.18105545468,NA,0.00505851995628423,0,6831.18105545468,NA,0.00505851995094095,0,6831.18105545469,NA,0.00505851994866722,0,6831.18105545468,NA,0.00505851994889459,0,6831.18105545469,NA,0.00505851995207782,0,6831.18105545468,NA,0.0050585199453703,0,6831.18105545469,"166,331,506,719,875",5,-20.6243902717375,"116,215,332,506,719,875",6,-17.9157019825842,"116,215,332,506,719,875",6,-17.9157019825842
NA,0.005,3,6879.99603139182,NA,0.00476945034634533,0,6874.81440750731,NA,0.00476945034725483,0,6874.81440750731,NA,0.00476945034918751,0,6874.81440750731,NA,0.00476945034822117,0,6874.81440750732,NA,0.0047694503483917,0,6874.81440750731,NA,0.00476945034543584,0,6874.81440750731,NA,0.00476945034935804,0,6874.81440750732,NA,0.0047694503470843,0,6874.81440750731,NA,0.00476945035015384,0,6874.81440750732,NA,0.00476945034822117,0,6874.81440750731,NA,0.00476945034776642,0,6874.81440750731,"187,380,460,622,748,902",6,47.7466067780916,"187,380,460,622,748,902",6,47.7466067780916,"187,380,460,622,748,902",6,47.7466067780916
NA,0.005,3,6875.48163848344,NA,0.0050560452000268,0,6874.99790487322,NA,0.00505604519752569,0,6874.99790487322,NA,0.00505604520070892,0,6874.99790487321,NA,0.00505604519627514,0,6874.9979048732,NA,0.00505604519752569,0,6874.99790487322,NA,0.00505604519741201,0,6874.99790487321,NA,0.00505604519434246,0,6874.9979048732,NA,0.00505604519684357,0,6874.99790487322,NA,0.0050560451940014,0,6874.9979048732,NA,0.00505604519775307,0,6874.99790487321,NA,0.00505604520184579,0,6874.99790487323,"98,181,384,507,671,803,955",7,31.5862107262818,"98,181,371,451,612,706,804,955",8,40.1736343500985,"98,181,384,451,612,706,804,959",8,41.591601320787
NA,0.005,3,6911.4528063571,NA,0.0047609218951111,0,6906.61986182055,NA,0.00476092189420161,0,6906.61986182056,NA,0.00476092189420161,0,6906.61986182056,NA,0.00476092189783959,0,6906.61986182054,NA,0.00476092189693009,0,6906.61986182055,NA,0.00476092189783959,0,6906.61986182055,NA,0.00476092189920383,0,6906.61986182056,NA,0.00476092189238262,0,6906.61986182055,NA,0.00476092189329211,0,6906.61986182054,NA,0.00476092189329211,0,6906.61986182055,NA,0.00476092189283736,0,6906.61986182056,"110,235,350,456,629,846",6,64.6919164040426,"110,235,350,456,658,846",6,67.9007947585801,"110,235,350,456,658,846",6,67.9007947585801
NA,0.005,3,6916.03641392492,NA,0.00493039454071233,0,6914.22617490149,NA,0.00493039453866596,0,6914.22617490149,NA,0.00493039454048495,0,6914.22617490149,NA,0.00493039454207657,0,6914.2261749015,NA,0.0049303945418492,0,6914.22617490149,NA,0.00493039454253132,0,6914.22617490149,NA,0.00493039453730172,0,6914.22617490149,NA,0.00493039454321344,0,6914.22617490149,NA,0.00493039453730172,0,6914.2261749015,NA,0.00493039453980283,0,6914.2261749015,NA,0.00493039453912071,0,6914.22617490149,"96,196,384,525,701,840",6,92.7388876933825,"96,196,384,525,701,784,893",7,97.2419238224142,"96,196,384,525,701,784,893",7,97.2419238224142
NA,0.005,3,6896.26758068289,NA,0.00491435643434709,0,6894.38924277911,NA,0.00491435644162304,0,6894.3892427791,NA,0.0049143564462842,0,6894.3892427791,NA,0.00491435643286916,0,6894.38924277911,NA,0.00491435643775769,0,6894.3892427791,NA,0.00491435643434709,0,6894.38924277911,NA,0.00491435643821244,0,6894.38924277911,NA,0.00491435644264623,0,6894.38924277912,NA,0.00491435644321466,0,6894.38924277911,NA,0.00491435643730294,0,6894.3892427791,NA,0.00491435643480183,0,6894.38924277911,"90,237,340,497,620,731,904",7,46.0529114244736,"90,237,340,565,731,904",6,47.1608357392408,"90,237,340,497,565,731,904",7,46.9248833324939
NA,0.005,3,6919.3135105916,NA,0.00497384820768336,0,6918.083245785,NA,0.00497384821314032,0,6918.08324578499,NA,0.00497384820700123,0,6918.08324578498,NA,0.00497384820859285,0,6918.08324578499,NA,0.00497384821200346,0,6918.08324578499,NA,0.00497384820427275,0,6918.083245785,NA,0.00497384819904316,0,6918.08324578501,NA,0.00497384820450012,0,6918.08324578501,NA,0.00497384820995709,0,6918.08324578498,NA,0.00497384820063477,0,6918.08324578501,NA,0.00497384820972972,0,6918.083245785,"123,418,509,695,865",5,53.6153890624199,"123,418,509,695,865",5,53.6153890624199,"123,418,509,695,865",5,53.6153890624199
NA,0.005,3,6979.48758014759,NA,0.00488566025170287,0,6976.87085462658,NA,0.0048856602471554,0,6976.87085462658,NA,0.0048856602462459,0,6976.87085462658,NA,0.00488566024601853,0,6976.87085462658,NA,0.00488566024010682,0,6976.87085462658,NA,0.00488566024670065,0,6976.87085462658,NA,0.00488566024988388,0,6976.87085462658,NA,0.00488566024579116,0,6976.87085462658,NA,0.00488566025011126,0,6976.87085462658,NA,0.00488566024647328,0,6976.87085462658,NA,0.00488566024374479,0,6976.87085462658,"167,357,519,668,838",5,137.941589370242,"167,321,511,649,745,838",6,146.167406798612,"167,321,511,649,745,838",6,146.167406798612
NA,0.005,3,6947.9695948396,NA,0.00500426567128174,0,6945.13116670867,NA,0.00500426566969012,0,6945.13116670867,NA,0.00500426566627952,0,6945.13116670866,NA,0.00500426566855326,0,6945.13116670867,NA,0.00500426566491528,0,6945.13116670866,NA,0.00500426566264154,0,6945.13116670866,NA,0.00500426567128174,0,6945.13116670866,NA,0.00500426566741639,0,6945.13116670866,NA,0.00500426566605214,0,6945.13116670867,NA,0.00500426567469234,0,6945.13116670867,NA,0.00500426566764376,0,6945.13116670866,"85,239,345,501,616,834",6,101.972601430742,"85,239,345,529,653,834",6,104.058795398792,"85,239,345,529,653,834",6,104.058795398792
NA,0.005,3,6920.69267679833,NA,0.00500517707803921,0,6919.74145826681,NA,0.00500517707576548,0,6919.74145826681,NA,0.00500517707940345,0,6919.74145826681,NA,0.00500517707235487,0,6919.74145826681,NA,0.00500517707508335,0,6919.7414582668,NA,0.00500517707894871,0,6919.74145826682,NA,0.00500517707849396,0,6919.74145826681,NA,0.00500517708235931,0,6919.74145826681,NA,0.00500517707371911,0,6919.7414582668,NA,0.00500517708054032,0,6919.74145826681,NA,0.00500517707531073,0,6919.7414582668,"110,249,437,668,819",5,72.3940246439203,"110,249,437,675,819",5,75.3215033118573,"47,249,437,675,819",5,76.7950548285846
NA,0.005,3,6922.10357351402,NA,0.00491819246788195,0,6920.13961293074,NA,0.0049181924683367,0,6920.13961293075,NA,0.00491819246742721,0,6920.13961293075,NA,0.00491819247834114,0,6920.13961293075,NA,0.00491819248061488,0,6920.13961293076,NA,0.00491819247606741,0,6920.13961293075,NA,0.00491819247515791,0,6920.13961293075,NA,0.00491819247743165,0,6920.13961293076,NA,0.00491819247197468,0,6920.13961293074,NA,0.0049181924692462,0,6920.13961293075,NA,0.00491819247379367,0,6920.13961293075,"182,341,501,633,800,957",6,71.097449135269,"110,250,346,501,633,726,957",7,74.7299571441326,"110,250,346,501,633,726,957",7,74.7299571441326
NA,0.005,3,6924.03482118623,NA,0.00497446232809369,0,6917.86030982048,NA,0.00497446232547889,0,6917.86030982048,NA,0.00497446232417149,0,6917.86030982047,NA,0.00497446232167038,0,6917.86030982048,NA,0.00497446232184091,0,6917.86030982048,NA,0.00497446232434202,0,6917.86030982048,NA,0.00497446232320515,0,6917.86030982048,NA,0.00497446232547889,0,6917.86030982049,NA,0.00497446232411465,0,6917.86030982048,NA,0.00497446232400096,0,6917.86030982048,NA,0.00497446232030614,0,6917.86030982047,"173,361,512,674,837",5,80.7856882621162,"199,361,468,674,836",5,88.7553810771911,"199,361,468,674,836",5,88.7553810771911
NA,0.005,3,6951.64179403535,NA,0.00494948741280836,0,6949.90894713064,NA,0.00494948740143967,0,6949.90894713067,NA,0.00494948740280392,0,6949.90894713066,NA,0.00494948740007543,0,6949.90894713067,NA,0.00494948741007987,0,6949.90894713065,NA,0.0049494874055324,0,6949.90894713066,NA,0.00494948741235361,0,6949.90894713065,NA,0.00494948741371785,0,6949.90894713064,NA,0.00494948740917038,0,6949.90894713064,NA,0.00494948740644189,0,6949.90894713065,NA,0.00494948740735139,0,6949.90894713066,"148,315,408,547,719,794,944",7,102.342077133407,"148,315,510,719,794,944",6,104.906304691668,"148,315,510,719,794,944",6,104.906304691668
NA,0.005,3,6845.37809247528,NA,0.00486287120291062,0,6843.55993850525,NA,0.0048628712065486,0,6843.55993850524,NA,0.00486287120018214,0,6843.55993850525,NA,0.00486287120245587,0,6843.55993850524,NA,0.00486287120154638,0,6843.55993850524,NA,0.00486287120927708,0,6843.55993850525,NA,0.00486287119972739,0,6843.55993850525,NA,0.0048628712065486,0,6843.55993850525,NA,0.00486287120472961,0,6843.55993850524,NA,0.00486287120382012,0,6843.55993850525,NA,0.00486287120973183,0,6843.55993850524,"75,182,355,490,678,877",6,14.6367584746985,"75,182,355,490,678,756,877",7,16.6169901659302,"75,182,355,490,678,756,933",7,17.2720297146625
NA,0.005,3,6928.91829819538,NA,0.00508319879796248,0,6928.20542751834,NA,0.005083198795234,0,6928.20542751834,NA,0.0050831987961435,0,6928.20542751834,NA,0.00508319879591612,0,6928.20542751834,NA,0.00508319879477925,0,6928.20542751834,NA,0.00508319879364239,0,6928.20542751834,NA,0.00508319879682562,0,6928.20542751835,NA,0.00508319879409713,0,6928.20542751834,NA,0.0050831987961435,0,6928.20542751834,NA,0.00508319879682562,0,6928.20542751834,NA,0.00508319879750774,0,6928.20542751834,"139,329,534,738,908",5,90.3398985946817,"128,236,329,496,663,761,908",7,96.953680839184,"128,236,329,496,663,761,908",7,96.953680839184
NA,0.005,3,6851.13592703156,NA,0.00496490646380958,0,6850.4018413601,NA,0.00496490646653806,0,6850.40184136011,NA,0.00496490646835705,0,6850.40184136011,NA,0.00496490646244534,0,6850.40184136011,NA,0.00496490646403695,0,6850.40184136011,NA,0.00496490647244978,0,6850.40184136011,NA,0.00496490646562857,0,6850.40184136012,NA,0.00496490646722019,0,6850.40184136011,NA,0.00496490646426433,0,6850.40184136009,NA,0.00496490646744756,0,6850.40184136011,NA,0.00496490646471907,0,6850.40184136011,"124,337,499,658,745,923",6,6.89495521112696,"124,331,499,658,745,923",6,7.84190266905219,"124,331,499,658,745,923",6,7.84190266905219
NA,0.005,3,6960.60012267117,NA,0.00492307826605664,0,6958.41833608147,NA,0.00492307826980831,0,6958.41833608147,NA,0.00492307826497662,0,6958.41833608146,NA,0.00492307826895566,0,6958.41833608148,NA,0.0049230782677051,0,6958.41833608147,NA,0.00492307827554949,0,6958.41833608147,NA,0.00492307826582927,0,6958.41833608147,NA,0.00492307826855775,0,6958.41833608147,NA,0.00492307826668192,0,6958.41833608147,NA,0.0049230782703199,0,6958.41833608147,NA,0.00492307826884197,0,6958.41833608147,"88,284,500,631,759,878",6,113.234980578498,"88,267,397,507,631,759,878",7,113.377364594632,"88,267,507,597,759,877",6,118.133301417631
NA,0.005,3,6848.3030619931,NA,0.00484678706644085,0,6845.6710714204,NA,0.00484678706575872,0,6845.6710714204,NA,0.00484678706962408,0,6845.67107142039,NA,0.0048467870693967,0,6845.67107142039,NA,0.00484678706666822,0,6845.6710714204,NA,0.00484678706393974,0,6845.67107142041,NA,0.00484678706484923,0,6845.67107142041,NA,0.00484678706189337,0,6845.67107142042,NA,0.0048467870659861,0,6845.67107142041,NA,0.00484678705893751,0,6845.67107142043,NA,0.00484678706803246,0,6845.6710714204,"138,275,423,555,726,861",6,4.07515969285564,"138,243,455,631,726,861",6,11.9263365208007,"138,243,455,631,726,861",6,11.9263365208007
NA,0.005,3,6828.09980451905,NA,0.00484233349104626,0,6822.50311484949,NA,0.00484233349559373,0,6822.50311484948,NA,0.00484233349650323,0,6822.50311484947,NA,0.00484233348877252,0,6822.50311484948,NA,0.00484233349150101,0,6822.50311484947,NA,0.00484233349059151,0,6822.50311484949,NA,0.00484233350377918,0,6822.50311484945,NA,0.00484233349195575,0,6822.50311484947,NA,0.00484233349513898,0,6822.50311484946,NA,0.00484233349013676,0,6822.50311484946,NA,0.0048423335010507,0,6822.50311484946,"133,257,432,522,712,901",6,-2.26292366493276,"133,257,349,500,712,901",6,2.42670039990432,"150,257,399,500,613,712,901,903",8,0.983199331881551
NA,0.005,3,6978.5058241528,NA,0.00496949821309292,0,6978.35498415374,NA,0.00496949821354767,0,6978.35498415374,NA,0.0049694982167309,0,6978.35498415375,NA,0.00496949820797701,0,6978.35498415373,NA,0.00496949821695827,0,6978.35498415375,NA,0.00496949821593509,0,6978.35498415374,NA,0.00496949821650352,0,6978.35498415375,NA,0.00496949821786777,0,6978.35498415375,NA,0.00496949822036888,0,6978.35498415376,NA,0.00496949822070994,0,6978.35498415376,NA,0.00496949821377504,0,6978.35498415374,"216,416,564,784,913",5,124.628096862581,"96,245,416,554,784,913",6,132.023925694331,"245,416,554,784,913",5,134.342278816107
NA,0.005,3,6894.55489231036,NA,0.00486466021754947,0,6892.97681462498,NA,0.00486466021891371,0,6892.97681462498,NA,0.00486466021777684,0,6892.97681462498,NA,0.00486466021482099,0,6892.97681462498,NA,0.00486466021663997,0,6892.97681462498,NA,0.00486466021504836,0,6892.97681462498,NA,0.00486466021436624,0,6892.97681462498,NA,0.00486466021618523,0,6892.97681462498,NA,0.00486466021891371,0,6892.97681462498,NA,0.00486466021595785,0,6892.97681462498,NA,0.00486466022027795,0,6892.97681462498,"214,329,550,689,857",5,48.439256013587,"96,227,329,550,722,857",6,54.1739732253621,"96,227,329,550,722,857",6,54.1739732253621
NA,0.005,3,6865.02538574815,NA,0.00486127135227765,0,6863.31382082606,NA,0.00486127134727543,0,6863.31382082606,NA,0.00486127134454694,0,6863.31382082606,NA,0.00486127135409664,0,6863.31382082606,NA,0.00486127134954917,0,6863.31382082607,NA,0.0048612713440922,0,6863.31382082606,NA,0.0048612713431827,0,6863.31382082606,NA,0.00486127135045866,0,6863.31382082607,NA,0.00486127134636593,0,6863.31382082606,NA,0.00486127134454694,0,6863.31382082606,NA,0.00486127134090897,0,6863.31382082605,"178,309,470,692,824,947",6,30.7396064364547,"178,309,470,637,751,882",6,35.1019613257879,"178,309,470,637,751,882",6,35.1019613257879
NA,0.005,3,6911.39349688003,NA,0.0050306072362477,0,6910.79939904089,NA,0.00503060724079518,0,6910.7993990409,NA,0.00503060723943093,0,6910.79939904089,NA,0.00503060723897619,0,6910.7993990409,NA,0.00503060723670245,0,6910.7993990409,NA,0.00503060724011305,0,6910.7993990409,NA,0.0050306072362477,0,6910.7993990409,NA,0.0050306072371572,0,6910.79939904088,NA,0.0050306072319276,0,6910.7993990409,NA,0.00503060723329184,0,6910.79939904089,NA,0.00503060723488346,0,6910.7993990409,"44,227,360,554,728,879",6,50.783105838251,"44,227,360,467,557,728,879",7,58.8032582918584,"44,227,360,467,557,728,879",7,58.8032582918584
NA,0.005,3,6932.10363510266,NA,0.00487145869960616,0,6930.6517422158,NA,0.00487145870222096,0,6930.6517422158,NA,0.00487145870207885,0,6930.6517422158,NA,0.00487145870250518,0,6930.6517422158,NA,0.00487145870202201,0,6930.6517422158,NA,0.004871458701482,0,6930.6517422158,NA,0.0048714587022778,0,6930.65174221581,NA,0.00487145870477892,0,6930.6517422158,NA,0.00487145870648422,0,6930.65174221581,NA,0.00487145870301677,0,6930.6517422158,NA,0.00487145870438101,0,6930.65174221581,"202,377,498,641,818",5,71.3710164949461,"142,248,377,498,641,818",6,80.5856331272367,"142,248,377,498,641,818",6,80.5856331272367
NA,0.005,3,6914.21482160786,NA,0.00498315834131166,0,6913.84573331904,NA,0.00498315834108429,0,6913.84573331904,NA,0.00498315834085692,0,6913.84573331904,NA,0.0049831583392653,0,6913.84573331903,NA,0.00498315833949267,0,6913.84573331903,NA,0.00498315834153904,0,6913.84573331904,NA,0.00498315834108429,0,6913.84573331904,NA,0.00498315834176641,0,6913.84573331904,NA,0.00498315834108429,0,6913.84573331904,NA,0.00498315833858318,0,6913.84573331903,NA,0.00498315834290328,0,6913.84573331904,"125,318,450,557,719,835",6,76.4896362760592,"125,283,450,557,753,835",6,80.6870379059671,"125,283,450,557,753,835",6,80.6870379059671
NA,0.005,3,6949.04154456826,NA,0.00495101946571294,0,6948.0079346318,NA,0.00495101946503082,0,6948.00793463181,NA,0.00495101946252971,0,6948.0079346318,NA,0.00495101947139729,0,6948.0079346318,NA,0.0049510194695783,0,6948.0079346318,NA,0.00495101946775931,0,6948.0079346318,NA,0.00495101947048779,0,6948.0079346318,NA,0.00495101946321183,0,6948.0079346318,NA,0.0049510194652582,0,6948.0079346318,NA,0.00495101946116547,0,6948.00793463181,NA,0.00495101946503082,0,6948.00793463181,"83,183,299,450,568,713,903",7,114.265934830318,"154,293,450,557,713,903",6,115.250473989714,"154,293,450,557,713,903",6,115.250473989714
NA,0.005,3,6923.64374306742,NA,0.00484162490448347,0,6919.7846840456,NA,0.00484162490448347,0,6919.7846840456,NA,0.00484162490255079,0,6919.7846840456,NA,0.0048416249033466,0,6919.7846840456,NA,0.00484162490277817,0,6919.7846840456,NA,0.00484162490346029,0,6919.7846840456,NA,0.00484162490368766,0,6919.7846840456,NA,0.00484162490255079,0,6919.7846840456,NA,0.00484162490402872,0,6919.7846840456,NA,0.00484162489948125,0,6919.7846840456,NA,0.0048416249016413,0,6919.7846840456,"103,345,500,644,852",5,66.8308497412675,"103,249,345,500,644,850",6,67.5290090450959,"103,249,345,500,644,850",6,67.5290090450959
NA,0.005,3,6913.27765566771,NA,0.00490954316701566,0,6909.97541303112,NA,0.00490954316997151,0,6909.97541303112,NA,0.00490954316974414,0,6909.97541303112,NA,0.00490954316860727,0,6909.97541303111,NA,0.00490954316974414,0,6909.97541303112,NA,0.00490954316883464,0,6909.97541303112,NA,0.00490954316928939,0,6909.97541303112,NA,0.00490954317315474,0,6909.97541303113,NA,0.00490954316928939,0,6909.97541303113,NA,0.00490954316974414,0,6909.97541303112,NA,0.0049095431674704,0,6909.97541303112,"74,212,389,552,673,821",6,67.2306269945377,"74,212,356,486,572,771",6,73.3941772045797,"108,212,356,486,572,771",6,74.343616695912
NA,0.005,3,6912.80890335818,NA,0.00525312358878698,0,6905.97438965409,NA,0.00525312358901435,0,6905.97438965409,NA,0.00525312358935541,0,6905.97438965409,NA,0.00525312359060597,0,6905.97438965409,NA,0.00525312359071965,0,6905.97438965409,NA,0.0052531235907765,0,6905.97438965409,NA,0.00525312359219758,0,6905.97438965409,NA,0.00525312358895751,0,6905.9743896541,NA,0.00525312359106071,0,6905.97438965409,NA,0.00525312359026491,0,6905.97438965409,NA,0.00525312359100387,0,6905.97438965409,"156,303,385,623,757,922",6,67.8448793214004,"156,303,385,550,624,757,922",7,67.3648627190865,"156,303,385,550,624,757,922",7,67.3648627190865
NA,0.005,3,6903.50193270473,NA,0.0050090551699091,0,6903.46629205885,NA,0.0050090551612689,0,6903.46629205882,NA,0.00500905516490688,0,6903.46629205884,NA,0.00500905515944991,0,6903.46629205882,NA,0.00500905516217839,0,6903.46629205883,NA,0.00500905515717617,0,6903.46629205881,NA,0.00500905516172365,0,6903.46629205882,NA,0.00500905516763536,0,6903.46629205884,NA,0.00500905516172365,0,6903.46629205883,NA,0.00500905515944991,0,6903.46629205882,NA,0.00500905516308789,0,6903.46629205883,"128,248,418,648,826,912",6,54.7217520242676,"128,248,418,626,708,890",6,55.4475262569201,"128,248,418,626,708,890",6,55.4475262569201
