"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"190,376,532,668",77.6295986824505,"198,369,547,660",71.6551736414924,"184,197,371,482,548,657,696,786,869",102.148252888131,"197,371,548,657",73.9137196546758,2,"197,371,548,657",71.92328,0.038,5.038,0.039,0.039
"144,343,479,584,694,850",93.2765828395168,"140,348,472,623,640,841",65.7069419353161,"139,328,345,447,472,594,686,839",91.9704250452469,"139,345,472,594,686,839",70.116864229368,2,"139,345,472,594,686,839",69.92673,0.118,2.043,0.043,0.043
"127,234,340,471,580,680,842",52.1378812609408,"82,720,846",59.7669386542314,"90,133,221,342,464,570,668,708,785,848",67.4597937846433,"90,133,221,342,464,570,708,848",47.141250405801,2,"90,133,221,342,464,570,708,848",46.88304,4.171,3.056,1.072,1.072
"293,667",144.097506537034,"290,662",139.276647722907,"288,660,783",147.421261507558,"288,660",139.446888586035,2,"288,660",139.40216,0.008,1.012,0.012,0.012
"124,283,399,601,776,885",32.8113889837493,"125,298,395,594,781,899",25.3796830746455,"124,269,418,588,592,771,899",53.8711299461034,"124,269,418,592,771,899",27.0831610595406,2,"124,269,418,592,771,899",27.07955,0.046,1.061,0.061,0.061
"150,290,402,506,635,743,889",105.316482323519,"156,281,400,494,642,742,877",91.6291788197612,"151,270,275,398,502,617,639,752,886",134.045043771789,"151,275,398,502,639,752,886",93.464745818642,2,"151,275,398,502,639,752,886",93.33751,0.049,2.04,0.04,0.04
"336,615,733,846",0.190414744573843,"349,624,724,845",-5.6291777024954,"313,357,371,574,609,723,741,851",23.4156618555259,"313,357,609,723,851",0.276574291359246,3,"357,609,723,851",-4.08019,0.032,4.04,1.042,0.042
"158,294,401,530,636,740,879",120.026763523529,"141,313,389,488,952",121.332671996929,"131,140,289,396,528,647,753,881,890",143.607609084287,"140,289,396,528,647,753,890",112.663931178636,7,"140,289,396,528,647,753,890",112.64033,2.315,2.056,0.065,0.065
"110,257,362,466,581,775,900",22.3565186825579,"113,274,354,471,584,767,897",11.6541278396354,"112,260,359,364,470,585,602,762,898",46.7709355434916,"112,260,364,470,585,602,762,898",19.4681712451167,3,"112,260,364,470,585,762,898",12.57988,0.047,2.03,1.03,0.03
"104,217,339,447,602,776,887",51.0962942225444,"139,148,402,403,592,759,882",18.8324861928445,"67,106,192,237,340,356,434,499,585,591,757,808,881",72.9419042279188,"106,192,340,434,585,757,881",34.3076254102139,2,"106,192,340,434,585,757,881",29.53842,0.243,6.072,0.083,0.083
"248,422,654,789",102.61751138586,"244,421,667,791",91.9059378808742,"251,323,420,461,588,646,665,793",112.090535624023,"251,323,461,665,793",89.6255464693737,2,"251,323,461,665,793",89.47905,0.02,4.017,1.057,1.057
"140,250,459,848",43.4069910724236,"136,253,458,855",38.3113126619824,"113,135,256,401,481,589,856",53.0597248851686,"135,256,401,481,589,856",44.8590698477124,2,"135,256,401,481,589,856",44.85674,0.015,3.041,2.041,2.041
"502,647",12.8908319240812,"528,648",1.16789507192006,"499,668",13.5535882313908,"499,668",8.55136699552505,2,"499,668",8.55135,0.027,0.024,0.024,0.024
"218,337,440,592,731,886",113.835210719305,"233,361,382,625,732,882",98.8211634434006,"114,222,235,332,441,456,568,616,731,743,881",143.220454874765,"222,332,441,616,731,881",105.252824465553,7,"222,332,441,616,731,881",104.717,0.135,5.039,0.039,0.039
"156,309,496,631,735,837",16.5370879480783,"160,320,500,626,729,844",13.1869536505562,"130,159,197,319,481,499,625,728,730,859",48.6375197714733,"159,319,481,625,728,859",20.2408030554924,2,"159,319,481,625,728,859",15.10203,0.037,4.049,0.063,0.063
"325",3.93730368628187,"317",-0.941334526364226,"290,321,480",9.49225412924054,"290,321",5.34573124096936,7,"321",-0.25817,0.008,2.004,1.004,0.004
"188,455,749,866",46.2819474308123,"208,461,750,851",36.7897598438323,"175,221,223,421,463,642,733,863",71.6997812920429,"175,221,463,733,863",45.0998369940213,2,"175,221,463,733,863",44.99071,0.042,4.04,1.04,1.04
"351",-10.4759361470179,"352",-10.6198013450678,"134,344,730",-2.6110162680998,"344",-9.86155439677749,5,"344",-10.16605,0.001,2.007,0.007,0.007
"246",54.141816606252,"237",49.4446153668478,"238,259",59.0101227755762,"238",49.5245976769152,2,"238",49.1264,0.009,1.008,0.008,0.008
"623",36.6502280135904,"614",30.4172774142979,"607",37.6976060299985,"607",31.3818666818894,1,"607",31.38187,0.009,0.016,0.016,0.016
"103,232,410,564,670,780,897",93.6585577419159,"115,208,426,573,690,784,892",80.0017686210466,"105,219,340,424,556,571,687,783,895",100.579086894474,"105,219,424,571,687,783,895",80.5940904187421,2,"105,219,424,571,687,783,895",80.58052,0.09,2.058,0.058,0.058
"262,419,685",64.2847162845712,"266,442,668",55.5748194294756,"186,265,441,662,691",69.4450549768166,"265,441,691",61.2421551839968,2,"265,441,691",58.09295,0.044,2.031,0.031,0.031
"497,885",30.6016344432207,"502,874",28.7368802523998,"245,499,546,756,873",46.2874245087059,"499,873",29.0936356464416,2,"499,873",28.82305,0.016,3.014,0.014,0.014
"229,335,507,708,818",104.604040643414,"230,333,518,700,840",98.2577009692027,"180,220,344,517,693,698,849",120.127950508619,"220,344,517,693,849",99.3692355664826,7,"220,344,517,693,849",99.35709,0.044,2.069,0.074,0.074
"104,220,362,493,643,774,897",98.8164305767276,"108,247,366,490,645,804,904",82.4129866315761,"106,245,365,491,644,802,907",96.9172427290944,"106,245,365,491,644,802,907",82.661638204006,1,"106,245,365,491,644,802,907",82.66164,0.077,0.071,0.071,0.071
"173,343,552,854",-2.09268202479392,"160,366,555,861",-10.5128557947459,"153,183,351,372,509,567,806,859",18.3588177394606,"153,372,567,859",-8.40518465885209,2,"153,372,567,859",-8.77365,0.046,4.038,0.069,0.069
"140,268,387,523,732,883",51.4905362404267,"160,279,392,517,740,878",39.7903431929007,"121,159,277,278,392,506,530,620,691,740,877",71.6414691540901,"159,278,392,506,620,691,740,877",46.8309778203731,2,"159,278,392,506,620,691,740,877",46.55181,0.055,5.054,2.065,2.065
"163,284,386,512,668,775",72.7846614730765,"147,298,402,475,639,640,789",42.4977541819398,"124,146,290,397,528,666,681,794,803",81.5185954499728,"146,290,397,528,666,794",50.6696721910335,2,"146,290,397,528,666,794",50.65672,1.125,3.071,0.071,0.071
"146,260,463,646,803",84.3021135179501,"162,238,459,619,796",64.680946399011,"152,239,262,458,604,656,705,794",84.6060549650697,"152,239,458,604,656,794",70.0405184777213,2,"152,239,458,604,656,794",69.13138,0.076,3.032,1.051,1.051
"238,686,875",69.1569121883943,"227,664,899",55.2659198029485,"225,338,653,668,884",74.8039589791122,"225,653,884",57.6177692698923,2,"225,653,884",57.57422,0.057,2.04,0.055,0.055
"154,304,432,747,863",90.7239618588441,"154,312,402,771,859",74.4975372480679,"151,301,427,592,609,726,769,861,886",107.202146315464,"151,301,427,609,769,861",79.2019147616954,2,"151,301,427,609,769,861",79.19773,0.066,4.034,1.035,1.035
"129,290,433,605,820",87.175886781004,"149,290,443,592,798",78.0702438121768,"129,148,290,442,582,603,790,817",102.20336350806,"148,290,442,603,790,817",87.4384904527018,3,"148,290,442,603,790",78.98442,0.065,3.014,1.033,0.06
"127,263,384,484,608,726,852",154.537767612098,"149,269,361,492,609,727,881",134.373116566324,"138,263,361,491,608,725,726,769,880",160.319734249071,"138,263,361,491,608,725,769,880",140.550836918997,3,"138,263,361,491,608,725,880",135.12205,0.09,2.069,1.07,0.07
"108,218,371,571,683,794,899",63.7646780142037,"110,175,397,581,682,863,864",34.0259855765428,"105,204,337,396,529,571,687,802,929",85.5872583931813,"105,204,396,571,687,802,929",43.8561738859266,2,"105,204,396,571,687,802,929",43.20905,0.186,2.084,0.084,0.084
"557,801",66.0191425294286,"575,791",57.2431018474577,"548,795",76.2545439822193,"548,795",63.4602258033614,8,"548,795",63.3229,0.028,0.015,0.015,0.015
"206,368,544,770",64.6432226816613,"187,405,515,772",47.4758450351219,"184,385,544,772",63.8355316065396,"184,385,544,772",50.1851021594282,1,"184,385,544,772",50.1851,0.087,0.041,0.041,0.041
"152,298,402,578,722,852",63.7460509947256,"215,216,430,584,739,856",51.4771600706019,"155,170,227,305,407,451,583,738,827,871",77.1642331405819,"170,227,305,407,583,738,871",58.8507444891862,2,"170,227,305,407,583,738,871",55.59917,0.2,4.055,1.07,1.07
"105,258,370,537,661,780,883",50.9982099484588,"97,176,392,539,680,790,849",18.4979988597335,"89,178,254,378,391,498,544,677,786,853",47.667346908037,"89,178,254,378,544,677,786,853",26.8740851566062,2,"89,178,254,378,544,677,786,853",24.09899,0.177,3.087,1.087,1.087
"101,212,365,487,604,871",158.468360913658,"104,206,379,490,629,869",149.661783804776,"100,213,219,349,379,490,627,665,742,868",178.774024750247,"100,213,349,379,490,627,665,868",165.283556051178,3,"100,213,349,490,627,868",150.82157,0.053,4.045,2.045,0.047
"219",-77.5937365224709,"217",-78.0203606646592,"230",-73.2459153057652,"230",-75.5514369444627,1,"230",-75.55144,0.002,0.011,0.011,0.011
"620,828",110.436488069325,"614,854",107.367633325001,"279,612,829,856",119.932959068002,"612,856",108.661307276581,2,"612,856",107.43448,0.032,2.009,0.036,0.036
"263",47.0816335327274,"264",44.5454553599475,"271",47.1086837937673,"271",45.6104442996555,1,"271",45.61044,0.001,0.008,0.008,0.008
"358",66.4196763684803,"355",62.7314582253507,"314,357,388,414",80.7293179854197,"314,388",64.3834010235654,2,"314,388",64.37169,0.003,3.001,1.03,1.03
"529",26.7166664121369,"537",21.8191147126514,"535",26.3919830949699,"535",21.8759998108826,6,"535",21.78596,0.008,0.006,0.006,0.006
"251,363,493,693",35.1644191555848,"247,389,494,699",30.0716288475781,"235,244,385,499,502,698,920",52.0397928571965,"244,385,499,698,920",31.8246068812876,7,"244,385,499,698,815,920",31.57147,0.037,3.04,1.04,2.04
"110,224,325,476,598,718,868",71.7444859698654,"120,192,342,462,609,708,899",54.3558589253464,"113,205,339,461,606,721,869,902",74.2179367207342,"113,205,339,461,606,721,902",58.7453611307189,2,"113,205,339,461,606,721,902",56.73082,0.125,1.063,0.096,0.096
"481",-5.37231677254928,"484",-7.92128151026565,"316,486",-2.95934317426433,"486",-7.53699539238768,2,"486",-7.53951,0.003,1.005,0.005,0.005
"111,250,625,890",39.9887054197991,"140,258,624,890",31.3002225947978,"133,260,315,552,594,636,683,876,888",66.4829439577861,"133,260,636,888",36.2932595232564,2,"133,260,636,888",33.62333,0.038,5.045,0.045,0.045
"269",47.9246442840277,"264",44.8328927095442,"257,378",50.3826604367107,"257",45.3802412938917,2,"257",45.37047,0.005,1.012,0.012,0.012
"188",78.2228289448044,"189",76.0834655209446,"190",76.1490803480031,"190",76.1571453005372,5,"190",76.01857,0.001,0.002,0.002,0.002
"108,273,407,511,738,841",12.3873922564627,"113,291,385,514,741,822",4.26445328508848,"112,273,288,386,405,515,710,732,848",37.8758718235913,"112,288,405,515,710,848",10.415667350651,2,"112,288,405,515,710,848",7.7282,0.07,3.023,0.06,0.06
"240,780",-7.65376766547418,"243,780",-11.5882093865052,"232,273,705,780",1.42460521605416,"232,780",-10.392918596346,2,"232,780",-10.59859,0.003,2.008,0.008,0.008
"393,563",19.8634497051177,"373,565",13.7921453078877,"205,314,428,532,569,808",21.8392690860568,"314,428,532",12.7463915949885,2,"314,428,532",10.152,0.022,4.041,1.066,1.066
"151,286,394,501,624,759,890",-4.8473322404175,"155,289,384,496,608,774,906",-26.1447371970501,"77,134,161,285,288,384,495,599,640,773,858,915",2.6308125385161,"77,134,288,384,495,599,640,773,858,915",-14.4138727594398,2,"77,134,288,384,495,599,640,773,858,915",-14.41396,0.069,5.082,3.09,3.09
"212,320,798",39.0164127002229,"199,343,795",26.1100532512982,"195,344,752,793,908",37.5238988511619,"195,344,793",26.7223546241518,2,"195,344,793",26.37709,0.039,2.046,0.046,0.046
"140,473,692,818",42.3556245142059,"138,470,697,802",37.721459574043,"137,138,468,679,685,813,899",60.4450866597386,"137,468,685,813",38.4768565589044,2,"137,468,685,813",38.38899,0.026,3.019,0.02,0.02
"124,293,418",-21.2957196697003,"136,300,415",-29.0579343055486,"130,285,431,468",-6.14330555740425,"130,285,431",-27.0121345904486,2,"130,285,431",-27.04061,0.022,1.027,0.027,0.027
"101,400",135.18025533752,"99,404",132.948209125044,"123,403,436,459",154.525574803452,"123,403",134.732563299469,3,"123,403",134.72341,0.006,2.025,0.025,0.025
"162,285,421,581,699,851",53.1469312529128,"168,288,412,568,718,865",28.836328105286,"145,165,287,412,565,568,717,872",52.729601320411,"165,287,412,568,717,872",28.9759133974504,2,"165,287,412,568,717,872",28.97461,0.064,2.066,0.066,0.066
"396",55.1905240786273,"394",50.8355901734078,"392,461",57.7254117408635,"392",50.8675889450346,2,"392",50.86757,0.002,1.004,0.004,0.004
"192,441,666",3.89707388402879,"197,447,668",0.406646927009568,"195,441,445,674",17.484459545199,"195,445,674",1.48381508913425,2,"195,445,674",1.48381,0.013,1.011,0.015,0.015
"284,454,649,767,877",9.210712465362,"275,472,653,781,890",-5.91174390100738,"202,274,288,458,481,650,780,889",16.7732117910494,"274,458,650,780,889",-0.370855737991263,2,"274,458,650,780,889",-4.63803,0.058,3.034,0.04,0.04
"159,323,434,756,894",-9.99282192004605,"159,364,392,748,905",-25.4971746967082,"140,161,302,437,447,731,903",13.7956698273391,"161,302,437,731,903",-17.8766536956199,2,"161,302,437,731,903",-17.87959,0.102,2.06,0.06,0.06
"107,263,389,597,703",90.4507405965981,"137,275,382,626,710",72.0139374107597,"131,134,273,390,612,718",85.3365565038914,"134,273,390,612,718",73.9328152993612,2,"134,273,390,612,718",73.93279,0.085,1.065,0.068,0.068
"284,456,815",11.3094205421649,"276,467,817",4.09040730480144,"131,269,449,499,749,821",22.0411182535366,"269,499,821",9.51575463661582,4,"269,499,622,821",7.91699,0.021,3.028,0.064,1.064
"192,796",54.9028805798822,"184,803",51.9110327036808,"181,276,773,790,810",71.330671748749,"181,790",54.6489960872069,8,"181,790",53.2777,0.015,3.017,0.017,0.017
"167,361,597,735",95.9136050491472,"167,363,591,779",89.044930762609,"145,168,350,381,586,784",109.25593727317,"168,350,381,586,784",95.4920552688156,3,"168,350,586,784",90.10595,0.052,2.072,1.072,0.072
"349,458,606,762",67.2461677754458,"328,548,577,752",54.9974926395689,"328,468,602,621,752,791",76.7645721804091,"328,468,621,752",58.92625352442,2,"328,468,621,752",58.84354,0.15,2.045,0.056,0.056
"341,537,665",0.347788285013429,"351,546,670",-8.4520190921323,"250,362,529,673,719",6.54184228541285,"250,362,529,673,719",-0.940793182561336,5,"250,362,529,673",-6.61326,0.024,2.037,2.037,1.037
"107,237,370,490,619,746,889",19.8135248685745,"112,227,372,492,663,738,892",0.422949250811037,"109,111,226,371,379,497,577,662,738,891,905",26.8700439881623,"111,226,371,497,577,662,738,891",3.92225662268777,6,"111,226,371,497,577,662,738,891",3.89777,0.074,4.073,1.075,1.075
"262",86.9678708011381,"274",82.792373332126,"278",84.298032941421,"278",83.1926348422982,3,"278",82.91276,0.012,0.016,0.016,0.016
"119,299,464,624,748,884",22.826134078313,"104,320,472,611,757,898",11.3125335630762,"103,128,237,319,471,585,620,756,897",35.670818198836,"103,319,471,620,756,897",11.8655376650735,6,"103,319,471,620,756,897",11.30377,0.08,3.061,0.068,0.068
"123,277,389,552",19.7511116285382,"123,287,384,546",10.9511057810726,"105,122,277,286,391,545,624,774,873",42.5095557537465,"122,277,391,545",13.6397617623505,2,"122,277,391,545",11.69461,0.021,5.01,0.01,0.01
"328,502,637,753",15.4947870531103,"326,508,648,758",-1.47184197712895,"321,505,646,757,788",10.861026744083,"321,505,646,757,788",5.60417572902153,3,"321,505,646,757",-0.76942,0.024,1.023,1.023,0.023
"113,253,508",60.2465859839925,"119,251,519",53.5696217198254,"113,114,258,520",63.9974367220505,"113,258,520",54.3201970490607,1,"113,258,520",54.3202,0.019,1.017,0.017,0.017
"405,778",85.4927748635029,"408,780",77.5756817348469,"389,454,778",82.945595068787,"389,454,778",80.6162594699972,1,"389,454,778",80.61626,0.005,1.016,1.016,1.016
"130,313,479,752,880",-46.7392797499875,"140,300,488,744,870",-59.7670448290946,"135,299,482,505,738,871",-43.3871736888508,"135,299,482,505,738,871",-52.9668918217462,3,"135,299,482,738,871",-58.93325,0.05,1.045,1.045,0.045
"151,296,424,530,649,749,888",85.4940795206739,"152,315,421,527,646,745,895",58.105034215737,"122,151,263,314,420,510,531,644,745,894",83.154762576185,"151,314,420,531,644,745,894",58.415255172432,2,"151,314,420,531,644,745,894",58.22374,0.04,3.038,0.038,0.038
"227,375,608,737",57.9365190898853,"209,385,633,728",43.6287076537004,"155,209,247,384,607,757",57.2523049076122,"155,247,384,607,757",47.9167607419807,2,"155,247,384,607,757",47.91647,0.062,2.048,1.05,1.05
"266,526,649,752",21.6301582322955,"254,529,619,762",12.2033992821994,"228,239,263,512,634,782",40.971551540663,"228,263,512,634,782",23.9619811373929,3,"263,512,634,782",18.36031,0.055,2.062,1.062,0.062
"203,403,516,630,739,853",98.8583233322306,"206,438,439,848,850",91.2040878882742,"202,404,516,620,634,735,865,872",115.094853369578,"202,404,516,620,735,865",87.6228792728198,2,"202,404,516,620,735,865",87.62058,1.295,2.022,0.028,0.028
"474",37.4091378397411,"475",34.095925997751,"300,476,479,761",41.9446643248038,"300,479,761",35.0367980864773,2,"300,479,761",35.02475,0.001,3.002,2.005,2.005
"353,652,769,894",94.491153090809,"368,639,794,917",79.1007024041806,"91,215,348,373,637,793,853,916",98.3393603256774,"91,215,373,637,793,916",84.6688309501926,8,"91,215,373,637,793,916",84.40267,0.076,4.066,2.081,2.081
"210,310,462,581,705,857",69.2520214848371,"184,364,453,588,730,853",59.3602923689737,"182,334,462,587,591,729,861",91.332818566104,"182,334,462,587,729,861",61.7348785048994,2,"182,334,462,587,729,861",61.73487,0.125,1.086,0.086,0.086
"110,253,375,678,844",78.6573372640875,"123,239,389,675,872",65.696741207509,"119,244,249,391,652,681,847,873",94.0552686361819,"119,244,391,681,873",71.364318277208,2,"119,244,391,681,873",67.13263,0.072,3.035,0.066,0.066
"284,656",48.8226144017182,"280,667",43.3813484305988,"271,295,666",52.8800392984216,"271,666",44.2031785773681,2,"271,666",44.1438,0.015,1.021,0.023,0.023
"179,287,421,774",81.1353250453934,"170,283,429,772",72.4873744782226,"106,168,286,428,474,647,741,800",97.1644771666761,"168,286,428,741,800",79.7573278111825,2,"168,286,428,741,800",78.57009,0.023,4.045,1.045,1.045
"129,344,449,586,865",33.2015115386385,"149,365,432,610,863",21.3654244377657,"130,156,347,446,453,594,619,789,866",54.7164480563927,"156,347,446,619,866",24.9940063626075,2,"156,347,446,619,866",24.45452,0.084,4.016,0.067,0.067
"212,357,517,838",-22.9216015373627,"225,348,507,851",-34.6496048731445,"201,215,349,513,576,849",-15.4064483472426,"215,349,513,849",-33.6969747031495,2,"215,349,513,849",-33.69709,0.045,2.026,0.026,0.026
"116,264,403,541,745,878",31.665444028521,"125,263,398,543,741,880",11.5903716005236,"124,252,262,397,542,554,730,746,881",40.3051163021847,"124,262,397,542,730,881",12.3949288822418,2,"124,262,397,542,730,881",12.15831,0.023,3.021,0.035,0.035
"142,347,471,590,710,850",67.2084806884143,"146,350,479,575,689,876",45.0819460426857,"114,147,154,308,349,466,576,690,715,874",82.940969444063,"114,154,349,466,576,690,874",52.2422973222505,2,"114,154,349,466,576,690,874",50.98378,0.077,4.055,1.077,1.077
"387,708",-47.1321380844168,"407,706",-55.8637762776148,"308,342,414,708",-43.0171527470426,"414,708",-54.3576088962468,6,"414,708",-54.58578,0.022,2.027,0.027,0.027
"142,269,409,646,747,882",-7.57755680707265,"149,262,424,651,747,874",-15.996622106773,"101,148,261,298,429,521,609,650,741,760,873",17.7996704708075,"148,261,429,650,760,873",-12.8833002901742,2,"148,261,429,650,760,873",-14.82042,0.042,5.053,0.06,0.06
"718",-12.5818607786359,"708",-24.4662037609161,"316,410,689,801",-23.148704399442,"410,689",-26.1573460335812,3,"280,410,689",-27.38519,0.01,3.029,1.029,2.029
"157,303,409,524,646,750,851",20.6836033275217,"150,333,335,729,730,844",11.7507935156265,"90,149,312,411,525,534,644,648,755,850",35.1873005359598,"149,312,411,525,648,755,850",9.69084711560629,2,"149,312,411,525,648,755,850",9.38276,1.221,3.028,0.028,0.028
"113,221,366,478,579,757,865",33.0606489221201,"126,214,369,483,575,757,862",13.7279400383877,"102,216,224,362,481,577,754,883",46.7505704724232,"102,216,362,481,577,754,883",16.5830741529323,5,"102,216,362,481,577,754,883",16.5432,0.035,1.044,0.046,0.046
"154,734",22.234465259433,"166,735",15.7743636040662,"165,262,641,725,751",36.4468300149229,"165,725",16.9476677025574,2,"165,725",16.83168,0.013,3.02,0.02,0.02
"402,639,898",9.00335100802424,"400,648,901",4.77678558420123,"392,399,642,648,870,889",29.0365080631215,"392,648,889",6.23880204614089,2,"392,648,889",5.90067,0.014,3.015,0.028,0.028
"154,298,814",3.78735858382083,"181,282,814",-2.75680411530817,"151,180,287,357,782,816,835",25.3244801794034,"151,287,782",6.58601630087299,2,"151,287,782",4.79223,0.043,4.016,0.046,0.046
"133,399,535,647",40.6438177330937,"155,395,531,649",33.6684186204693,"156,373,530,663",52.6241606716733,"156,373,530,663",38.5128765192507,10,"156,373,530,663",38.46517,0.032,0.07,0.07,0.07
"186,330,458,578,713,886",68.7277240267265,"221,320,462,575,706,862",50.6853758211576,"175,217,330,455,456,579,708,864",81.8308567873644,"175,217,330,455,579,708,864",56.7853267576549,3,"217,330,455,579,708,864",51.21401,0.083,2.041,1.042,0.062
"107,338,448,553,700,845",77.6740408908306,"141,319,521,522,722,843",58.5293557897671,"117,139,168,320,447,571,716,844",87.2559030355689,"139,320,447,571,716,844",64.3522271772926,2,"139,320,447,571,716,844",64.23727,0.181,2.064,0.086,0.086
"179,592",-33.1755216999114,"183,591",-37.9670841116205,"158,182,235,589,657",-16.8578785060318,"182,589",-37.9154269401686,2,"182,589",-37.92102,0.005,3.006,0.006,0.006
"492,653,769",91.3845378204293,"493,647,755",84.705812951949,"105,256,482,644,753,792",99.8082223305292,"482,644,753",88.9621014925517,2,"482,644,753",85.32286,0.021,3.035,0.035,0.035
"264,376,547,707,879",150.559828780208,"282,361,554,721,874",134.113331588468,"121,207,274,360,393,553,559,656,725,872,932",169.982192732163,"274,393,553,725,872",146.696512050026,2,"274,393,553,725,872",137.40016,0.059,6.057,0.058,0.058
"325,671,834",22.2600916993554,"317,677,832",11.4903655489446,"193,316,666,837",24.2890220050586,"316,666,837",12.8781166096499,6,"316,666,837",12.83061,0.016,1.017,0.017,0.017
"513",29.1786137034925,"512",25.3388331513425,"511",28.608395380949,"511",25.3388331512656,4,"511",25.24289,0.001,0.002,0.002,0.002
"792",-14.923269285351,"777",-20.0527090876475,"295,771",-13.0220562085525,"771",-19.5398068460086,2,"771",-19.54255,0.015,1.021,0.021,0.021
"111,447,624,772",55.6320862947067,"99,457,634,774",46.4360642621359,"106,445,453,630,777",59.8330572255618,"106,453,630,777",47.4109333066851,2,"106,453,630,777",47.41064,0.034,1.018,0.022,0.022
"218,506,741,862",50.682890496587,"218,508,759,810",28.9877128803487,"217,505,735,848",42.0119594390556,"217,505,735,848",36.2148499386499,1,"217,505,735,848",36.21485,0.072,0.022,0.022,0.022
"251,444,661,849",72.0794723385363,"261,426,662,844",65.551415005705,"248,423,437,646,658,848",88.7288454515822,"248,437,658,848",66.39582450822,2,"248,437,658,848",66.39344,0.034,2.014,0.014,0.014
"134,494",88.2805481687467,"99,512",65.7617678510367,"116,513",76.5322376349649,"116,513",69.4790197274312,1,"116,513",69.47902,0.053,0.037,0.037,0.037
"319,898",37.3499999980512,"309,897",33.4500250403363,"295,319,762,888",49.3104252892466,"319,888",36.2894001359779,2,"319,888",35.72173,0.011,2.01,0.01,0.01
"145,295,405,548,674,839",71.6286394854508,"158,281,400,565,668,843",58.5007310635108,"155,280,400,551,563,669,842,895",76.5566895869399,"155,280,400,563,669,842",58.7516638764933,2,"155,280,400,563,669,842",58.67623,0.059,2.041,0.053,0.053
"133,519,801",-59.4207933054846,"5,124,535,807",-80.8534889478537,"140,195,433,534,786,812",-45.1685797622227,"140,534,812",-69.5819977495968,10,"140,534,812",-69.73124,1.031,3.033,0.033,0.033
"113,257,646,786",33.6664839021908,"128,239,661,789",22.9002130323647,"126,243,373,576,660,794",36.9133289685707,"126,243,660,794",25.6902740539925,2,"126,243,660,794",23.75802,0.051,2.049,0.049,0.049
"155,708,831",83.0602083152404,"155,703,854",70.5834596874756,"154,226,469,604,700,855",94.008645416667,"154,700,855",71.025905914217,8,"154,700,855",70.57234,0.028,3.033,0.033,0.033
"219,421,873",51.5837682721932,"219,415,884",44.5846763118013,"174,219,424,425,550,871",69.7999509940336,"219,424,871",46.5271510206682,5,"219,424,871",46.36823,0.017,3.005,0.005,0.005
"154,257,459,618,779",-13.1937614324901,"141,256,454,619,775",-20.6618013783641,"139,256,266,440,461,584,625,775",0.52498091254364,"139,256,461,625,775",-18.3543230406205,2,"139,256,461,625,775",-19.32127,0.024,3.029,0.029,0.029
"236,866",26.9390366072706,"245,871",21.0208432066044,"243,282,450,843",43.1411510043197,"243,843",27.4138510616855,2,"243,843",27.35387,0.014,2.03,0.03,0.03
"172,387,637",21.5058327539487,"188,393,635",16.1943590469439,"95,186,390,496,626,687",32.5434855269183,"186,390,496,626",17.7848102762833,2,"186,390,496,626",17.75255,0.024,3.028,1.028,1.028
"154",-18.2498718151312,"154",-18.5305638899553,"157,810",-11.9384918904213,"157",-18.1914095221506,6,"157",-18.4015,0,1.003,0.003,0.003
"194,309,409,695",-5.22744193778787,"203,330,405,693",-12.208121944573,"133,196,312,433,493,692",12.2544247311815,"196,312,433,692",-8.6515262809292,2,"196,312,433,692",-8.73875,0.036,2.032,0.032,0.032
"145,314,467,630,818",76.4126262522052,"150,322,462,611,815",63.3825733733047,"147,319,461,613,814,820",83.1707921855745,"147,319,461,613,814",63.7560327672707,2,"147,319,461,613,814",63.75602,0.04,1.032,0.034,0.034
"761",62.3389359571342,"762",59.0908368013874,"733,772",66.7010750052889,"733,772",64.6262955814364,3,"772",60.9946,0.001,1.011,1.011,0.011
"102,451",-85.6492859367761,"99,441",-100.500704726796,"116,443",-92.9493162635406,"116,443",-97.2327870495238,3,"116,443",-97.37605,0.013,0.022,0.022,0.022
"234,347,576,720,871",61.0058347811187,"240,329,575,732,868",54.3899657709082,"218,352,395,564,728,874",76.5254344719527,"218,352,564,728,874",58.7693847606142,2,"218,352,564,728,874",57.68974,0.04,1.044,0.044,0.044
"121,302,408",85.2779429138198,"129,284,411",81.3958224450597,"124,127,283,424",95.3313520221362,"127,283,424",82.582016359541,9,"127,283,424",82.46694,0.029,1.038,0.041,0.041
"125,310,446,571,706",56.2588012496736,"131,307,444,582,688",49.6044328692472,"122,130,295,442,577,711",80.89538758809,"130,295,442,577,711",52.7098719160192,2,"130,295,442,577,711",52.70985,0.04,1.033,0.035,0.035
"108,393,561,709,894",112.306992405039,"116,378,567,712,880",100.766998885013,"84,117,201,376,565,712,874,927",121.471016793095,"117,376,565,712,874",101.476593457372,4,"117,376,565,712,874",100.92768,0.046,3.053,0.053,0.053
"296,869",-59.0369649152865,"302,839",-65.5851740484555,"302,822",-56.8947658291215,"302,822",-63.4519632002222,1,"302,822",-63.45196,0.036,0.053,0.053,0.053
"139,365,513,720,840",-36.0181505502963,"134,370,513,739,834",-41.3797562244987,"134,325,372,514,708,738,842,912",-18.9230501911961,"134,372,514,708,842",-38.0361790214714,2,"134,372,514,708,842",-38.83795,0.035,3.027,0.027,0.027
