"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"273,595,709,827",4,-37.4285405514222,"253,283,577,713,843",5,-23.8134754837549,"253,283,577,713,843",5,-34.4166650503046,"253,283,577,713,843",5,-34.4166650503204,"253,283,577,713,843",5,-34.4166650503132,"253,283,577,713,843",5,-34.4166650503047,"253,283,577,713,843",5,-34.4166650503167,"253,283,577,713,843",5,-34.416665050272,"253,283,577,713,843",5,-34.4825395653313,"253,283,577,713,843",5,-34.4164941216775,"253,283,577,713,843",5,-34.4166650502993,"253,283,577,713,843",5,-34.4166650502675,"265,613,711,826",4,-47.5586088190627
"101,250,364,504,611,750,894",7,69.6495870478837,"94,121,252,359,484,580,597,778,849,889,944",11,66.6478138627688,"94,252,359,484,597,778,889",7,44.6432897799177,"94,252,359,484,597,778,889",7,41.9424604800891,"94,252,359,484,597,778,889",7,41.9424604801034,"94,252,359,484,597,778,889",7,41.9424604800907,"94,252,359,484,597,778,889",7,41.9424604800926,"94,252,359,484,597,778,889",7,41.9309341990297,"94,252,359,484,597,778,889",7,41.9424722230733,"94,252,359,484,597,778,889",7,41.9424604800978,"94,252,359,484,597,778,889",7,41.9424604800944,"94,252,359,484,597,778,889",7,41.9424604800966,"112,253,359,487,582,779,889",7,41.3109488349383
"147,315,448,567,677",5,100.849537761598,"116,148,302,439,563,681,785",7,104.395754469766,"116,302,439,563,681,785",6,89.2766776955923,"116,302,439,563,681,785",6,88.4711505172244,"116,302,439,563,681,785",6,88.4711505172777,"116,302,439,563,681,785",6,88.4711505171608,"116,302,439,563,681,785",6,88.4711505172233,"116,302,439,563,681,785",6,88.4711505172031,"116,302,439,563,681,785",6,88.4711505172072,"116,302,439,563,681,785",6,88.4711505172164,"116,302,439,563,681,785",6,88.4711505172345,"116,302,439,563,681,785",6,88.4711505172053,"118,314,440,575,653",5,85.8185957344244
"114,257,362,501,661,767,897",7,119.913075345757,"97,203,229,324,361,494,511,615,651,761,882",11,120.447391208756,"97,229,324,361,511,651,761,882",8,98.2415151465642,"97,229,324,361,511,651,761,882",8,97.277681114073,"97,229,324,511,651,761,882",7,91.392312834765,"97,229,324,511,651,761,882",7,90.9540915767883,"97,229,324,511,651,761,882",7,90.954091576774,"97,229,324,511,651,761,882",7,90.9540915767883,"97,229,324,511,651,761,882",7,90.9540915767896,"97,229,324,511,651,761,882",7,90.9540915767878,"97,229,324,511,651,761,882",7,90.9540915767846,"97,229,324,511,651,761,882",7,90.9540915767853,"97,235,325,512,650,762,882",7,90.8866889415878
"102,226,359,472,602,705,847",7,77.6952316048734,"77,146,230,267,330,397,458,512,586,622,705,714,851,940",14,92.4568223105438,"77,267,330,458,622,714,851",7,51.4320390245136,"77,267,330,458,622,714,851",7,47.5109178934211,"77,267,330,458,622,714,851",7,47.5109178934753,"77,267,330,458,622,714,851",7,47.510917893408,"77,267,330,458,622,714,851",7,47.5109178934364,"77,267,330,458,622,714,851",7,47.510917893442,"77,267,330,458,622,714,851",7,47.5109178934196,"77,267,330,458,622,714,851",7,47.5109178934191,"77,267,330,458,622,714,851",7,47.5109178934416,"77,267,330,458,622,714,851",7,47.510917893437,"79,270,331,461,625,705,850",7,46.9101644777138
"604",1,-95.8662899524189,"600",1,-92.6958194936335,"600",1,-97.2191320992858,"600",1,-97.2191320992974,"600",1,-97.2191320970282,"600",1,-97.2191320987341,"600",1,-97.2191320983787,"600",1,-97.2191320974355,"600",1,-97.2191320981996,"600",1,-97.2212244005164,"600",1,-97.2191320989555,"600",1,-97.2191320979314,"606",1,-97.8100702611938
"278,477,577,704,818",5,38.1328636093502,"236,300,459,578,672,708,835",7,43.779752908132,"300,459,578,708,835",5,29.5924986363626,"300,459,578,708,835",5,28.6528124285131,"300,459,578,708,835",5,28.6528124284747,"300,459,578,708,835",5,28.6528124285655,"300,459,578,708,835",5,28.6528124284825,"300,459,578,708,835",5,28.6528124285502,"300,459,578,708,835",5,28.6528124285368,"300,459,578,708,835",5,28.6528124285571,"300,459,578,708,835",5,28.6528124285565,"300,459,578,708,835",5,28.6528124285346,"298,461,579,705,833",5,28.27198136297
"102,302,439,560,745,899",6,83.5404449940592,"100,302,445,552,593,722,730,864,913",9,92.0462160536899,"100,302,445,552,722,864",6,68.9320887201162,"100,302,445,552,722,864",6,68.659947851599,"100,302,445,552,722,864",6,68.6599478515912,"100,302,445,552,722,864",6,68.6599478516006,"100,302,445,552,722,864",6,68.6599478516045,"100,302,445,552,722,864",6,68.6599478515955,"100,302,445,552,722,864",6,68.6599478515855,"100,302,445,552,722,864",6,68.6599478515969,"100,302,445,552,722,864",6,68.6599478515951,"100,302,445,552,722,864",6,68.6599478515949,"101,303,450,551,728,865",6,68.4060151517159
"122",1,76.8031683202341,"147",1,81.7006470207436,"147",1,80.05228038213,"147",1,79.8598883553319,"147",1,80.0523480510294,"147",1,80.052280380935,"147",1,80.0522803827542,"147",1,80.0522803829212,"147",1,80.0522803816841,"147",1,80.052280382488,"147",1,80.0522803831985,"147",1,80.0522803839319,"126",1,76.1814005140891
"160,263,376,482,586,746,864",7,42.9044557199737,"155,164,271,385,476,583,734,736,870",9,64.238970898924,"155,271,385,476,583,736,870",7,35.0705372137525,"155,271,385,476,583,736,870",7,35.0696844714551,"155,271,385,476,583,736,870",7,35.0696844714167,"155,271,385,476,583,736,870",7,35.0696844714262,"155,271,385,476,583,736,870",7,35.0696844714324,"155,271,385,476,583,736,870",7,35.0696844714228,"155,271,385,476,583,736,870",7,35.0696844714442,"155,271,385,476,583,736,870",7,35.069684471414,"155,271,385,476,583,736,870",7,35.0696844714304,"155,271,385,476,583,736,870",7,35.0696844714354,"197,268,390,471,582,737,869",7,33.3005560171685
