"true_model","true_slope","true_nknots","true_means","bic_true_model","flasso","slope_flasso","slope_OLS_flasso","nknots_flasso","bic_flasso","adaflasso","slope_adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","slope_iter2flasso","slope_OLS_iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","slope_iter3flasso","slope_OLS_iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","slope_iter4flasso","slope_OLS_iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","slope_iter5flasso","slope_OLS_iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","slope_iter6flasso","slope_OLS_iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","slope_iter7flasso","slope_OLS_iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","slope_iter8flasso","slope_OLS_iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","slope_iter9flasso","slope_OLS_iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","slope_iter10flasso","slope_OLS_iter10flasso","nknots_iter10flasso","bic_iter10flasso"
"156,284,421,529,689,846",0.005,6,"0,-2.3253,-0.5316,-2.4748,-4.381,-2.7583,-1.0635",6984.25730249371,"152,156,264,266,275,277,286,421,424,425,426,430,457,462,506,526,527,528,529,686,692,715,752,834,846,852,858",0.0054113828388759,0.00392705772567227,27,7300.0221651048,"156,286,421,424,526,529,686,692,846",0.00528656141420924,0.0051797027618827,9,7008.64588929707,"156,286,421,424,526,529,686,692,846",0.00517970276146123,0.0051797027618827,9,7008.00573256023,"156,286,424,529,692,846",0.00549491429793455,0.00522428118309733,6,6994.41540987765,"156,286,424,529,692,846",0.00522428118258665,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118380878,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118207506,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118260086,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118326877,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118285665,0.00522428118309733,6,6976.3961386955,"156,286,424,529,692,846",0.00522428118255822,0.00522428118309733,6,6976.3961386955
"103,320,502,624,807",0.005,5,"0,1.6791,3.9794,1.8091,3.8823,1.6381",6958.63671644729,"103,104,106,304,317,318,321,323,492,502,624,805,808",0.00458716115138817,0.00335839106613692,13,7071.48543821638,"103,318,502,624,805",0.00364544553567931,0.00353419395312427,5,6933.93367155753,"103,318,502,624,805",0.0035341939530282,0.00353419395312427,5,6933.60720449536,"103,318,502,624,805",0.00353419395376717,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.00353419395160712,0.00353419395312427,5,6933.60720449536,"103,318,502,624,805",0.00353419395251661,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.00353419395319873,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.0035341939530282,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.00353419395319873,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.00353419395308505,0.00353419395312427,5,6933.60720449535,"103,318,502,624,805",0.00353419395388085,0.00353419395312427,5,6933.60720449536
"160,304,441,583,744,850",0.005,6,"0,-2.3972,-4.4953,-2.4059,-4.046,-2.2326,-4.2616",7030.97007775757,"160,304,414,433,438,440,441,583,738,739,743,744,849,850",-0.000424805359139909,0.00370892758172384,14,7239.56409663106,"160,304,441,583,744,850",0.00261088535096092,0.00412367275813149,6,7032.75485969663,"160,304,441,583,744,850",0.00412367275849179,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275752545,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275815072,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275832125,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275741176,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275650227,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275923075,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275820757,0.00412367275813149,6,7025.09481209745,"160,304,441,583,744,850",0.00412367275940128,0.00412367275813149,6,7025.09481209745
"145,271,375,482,611,737,881",0.005,7,"0,2.2577,0.552,-1.4132,0.814,-1.4025,0.1346,2.4979",6988.15566246562,"143,145,146,268,271,307,317,355,358,375,378,379,380,383,482,592,594,611,622,738,881",0.00765188147366404,0.0049129261801693,21,7242.64397118406,"143,271,375,380,482,611,738,881",0.00458362013625383,0.00416216877608674,8,6985.78493095179,"143,271,380,482,611,738,881",0.0040168433164629,0.00399506892165617,7,6971.22030782356,"143,271,380,482,611,738,881",0.00399506891966825,0.00399506892165617,7,6971.07317647788,"143,271,380,482,611,738,881",0.00399506892037879,0.00399506892165617,7,6971.07317647788,"143,271,380,482,611,738,881",0.00399506892533838,0.00399506892165617,7,6971.07317647786,"143,271,380,482,611,738,881",0.00399506891976773,0.00399506892165617,7,6971.07317647788,"143,271,380,482,611,738,881",0.00399506891895771,0.00399506892165617,7,6971.07317647788,"143,271,380,482,611,738,881",0.00399506892152987,0.00399506892165617,7,6971.07317647787,"143,271,380,482,611,738,881",0.0039950689211746,0.00399506892165617,7,6971.07317647787,"143,271,380,482,611,738,881",0.00399506892155829,0.00399506892165617,7,6971.07317647787
"195,401,518,814",0.005,4,"0,1.9042,-0.2413,2.0818,0.1001",6949.05449342748,"194,195,399,401,402,403,518,523,525,811,814,818",0.00490617214474103,0.00488761534557546,12,7144.91331861197,"195,401,518,814",0.00465024499084934,0.00489659332509551,4,6943.10718327692,"195,401,518,814",0.00489659332763609,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332524867,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332740872,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332729503,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332888664,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332342968,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332672659,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332468023,0.00489659332509551,4,6940.12102865949,"195,401,518,814",0.00489659332502129,0.00489659332509551,4,6940.1210286595
"109,238,371,518,641,755,878",0.005,7,"0,-1.7331,0.3012,1.8575,0.0351,-1.5534,-3.8359,-1.4372",7040.61782168487,"100,101,106,109,234,238,239,262,282,285,294,371,392,518,521,532,599,637,643,747,755,863,878,889",0.0042326013212283,0.00500031034373212,24,7247.52349356343,"106,238,371,518,643,755,878",0.00468404314535612,0.00574819847389078,7,7033.59898380298,"106,238,371,518,643,755,878",0.00574819847215757,0.00574819847389078,7,7024.83732332233,"106,238,371,518,643,755,878",0.00574819847585239,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.00574819847090702,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.00574819847528396,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.00574819847312391,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.00574819847431762,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.0057481984732376,0.00574819847389078,7,7024.83732332233,"106,238,371,518,643,755,878",0.00574819847306707,0.00574819847389078,7,7024.83732332234,"106,238,371,518,643,755,878",0.00574819847670504,0.00574819847389078,7,7024.83732332233
"575,706",0.005,2,"0,-2.3959,-0.7931",6948.04591320889,"572,575,706,742",0.00497639882764182,0.00512877664526366,4,6990.22498383688,"575,706",0.00516128646556152,0.00516084950231904,2,6946.72637921828,"575,706",0.00516084950178323,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084949996424,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084949450727,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084950405697,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084949905475,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084950246535,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084950769495,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084949814525,0.00516084950231904,2,6946.72213880979,"575,706",0.00516084950246535,0.00516084950231904,2,6946.72213880979
"863",0.005,1,"0,-2.0842",6882.55193644019,"857,863,864,865",0.0047385679106412,0.00505023730275005,4,6935.23249204125,"864",0.0050300259123202,0.00503281451691344,1,6880.08797320656,"864",0.00503281451495317,0.00503281451691344,1,6880.08672720019,"864",0.00503281451438474,0.00503281451691344,1,6880.08672720019,"864",0.00503281451619662,0.00503281451691344,1,6880.08672720019,"864",0.00503281451651637,0.00503281451691344,1,6880.08672720018,"864",0.00503281451700664,0.00503281451691344,1,6880.08672720018,"864",0.0050328145166869,0.00503281451691344,1,6880.08672720018,"864",0.00503281452012592,0.00503281451691344,1,6880.08672720018,"864",0.00503281451958591,0.00503281451691344,1,6880.08672720018,"864",0.00503281451589819,0.00503281451691344,1,6880.08672720019
"500",0.005,1,"0,1.9761",7018.75051112065,"486,497,498,500",0.00521540132983087,0.00452466750083495,4,7064.26374382353,"500",0.00461383883486387,0.00459568278869425,1,7013.84879704685,"500",0.00459568278767674,0.00459568278869425,1,7013.84033118404,"500",0.00459568278926835,0.00459568278869425,1,7013.84033118404,"500",0.00459568278813148,0.00459568278869425,1,7013.84033118402,"500",0.00459568278722199,0.00459568278869425,1,7013.84033118403,"500",0.00459568278267451,0.00459568278869425,1,7013.84033118402,"500",0.00459568278312926,0.00459568278869425,1,7013.84033118403,"500",0.00459568279131471,0.00459568278869425,1,7013.84033118403,"500",0.004595682785403,0.00459568278869425,1,7013.84033118404,"500",0.00459568279017785,0.00459568278869425,1,7013.84033118403
"203,441",0.005,2,"0,2.0375,3.8414",6937.89515139728,"202,203,204,439,440,789",0.00616335570050199,0.0053219328680309,6,6996.30674676202,"203,439,440",0.00503380433528301,0.00496131134366826,3,6941.66498383568,"203,440",0.00517934175875047,0.00496747430577346,2,6929.51279446983,"203,440",0.00496747430892872,0.00496747430577346,2,6928.49328608858,"203,440",0.00496747430480758,0.00496747430577346,2,6928.49328608859,"203,440",0.00496747430716658,0.00496747430577346,2,6928.49328608858,"203,440",0.00496747430423914,0.00496747430577346,2,6928.4932860886,"203,440",0.00496747430153908,0.00496747430577346,2,6928.49328608861,"203,440",0.00496747430600129,0.00496747430577346,2,6928.4932860886,"203,440",0.00496747430421072,0.00496747430577346,2,6928.4932860886,"203,440",0.00496747430321596,0.00496747430577346,2,6928.4932860886
"309",0.005,1,"0,2.2835",6931.08173150655,"306,307,309,310",0.0053390931366825,0.0046349252807059,4,6986.94466055314,"306,310",0.00479038126689355,0.00463496362300553,2,6937.80817868573,"306",0.00490235146251653,0.00469578567813703,1,6931.78059049795,"306",0.00469578567810495,0.00469578567813703,1,6929.73542322008,"306",0.00469578567821864,0.00469578567813703,1,6929.73542322008,"306",0.00469578567924182,0.00469578567813703,1,6929.73542322007,"306",0.00469578568140187,0.00469578567813703,1,6929.73542322007,"306",0.00469578567912813,0.00469578567813703,1,6929.73542322008,"306",0.00469578568071975,0.00469578567813703,1,6929.73542322007,"306",0.00469578567310273,0.00469578567813703,1,6929.73542322008,"306",0.00469578567912813,0.00469578567813703,1,6929.73542322008
"255,416,520,726",0.005,4,"0,-1.5266,-3.966,-2.4371,-0.0182",6949.38500493291,"189,195,238,241,255,310,330,379,414,416,417,513,520,527,530,539,673,704,720,724,727,729,733,734",0.00575065834714671,0.00550929046112588,24,7204.67373250548,"255,416,513,527,720,727,733",0.00530759500758143,0.00494526602328043,7,6963.61068803742,"255,416,513,527,727,733",0.0055064613872606,0.00507145914624241,6,6953.94248571975,"255,416,527,727",0.00636704527370482,0.00538637224309882,4,6946.64145977405,"255,416,527,727",0.00538637224440935,0.00538637224309882,4,6939.41183482704,"255,416,527,727",0.00538637224168087,0.00538637224309882,4,6939.41183482705,"255,416,527,727",0.00538637224190824,0.00538637224309882,4,6939.41183482704,"255,416,527,727",0.00538637224145349,0.00538637224309882,4,6939.41183482704,"255,416,527,727",0.00538637224372723,0.00538637224309882,4,6939.41183482704,"255,416,527,727",0.00538637224349986,0.00538637224309882,4,6939.41183482703,"255,416,527,727",0.00538637224259036,0.00538637224309882,4,6939.41183482703
"180,323,537,757",0.005,4,"0,-1.8118,0.0094,-2.0542,-4.0698",6907.38630280637,"183,321,323,325,333,537,756,760",0.00245661969139661,0.00556050586172421,8,7012.20276447,"183,323,537,760",0.00552016668775871,0.00554857825328111,4,6882.8664297745,"183,323,537,760",0.00554857825223334,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825553026,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825427971,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825109648,0.00554857825328111,4,6882.85806547566,"183,323,537,760",0.0055485782534839,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825211966,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825268809,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825064173,0.00554857825328111,4,6882.85806547567,"183,323,537,760",0.00554857825257441,0.00554857825328111,4,6882.85806547567
"125,364,586,785",0.005,4,"0,1.9668,0.1789,2.2814,-0.0064",7028.4682969115,"121,125,128,362,363,364,586,780,784,785,787,798",0.0044196554357998,0.0046816647422661,12,7146.05350834053,"125,364,586,784,785",0.00408084459604895,0.00455042739225554,5,7040.52013349194,"125,364,586,785",0.00431377928569395,0.00452211287044493,4,7024.50560390923,"125,364,586,785",0.00452211287033998,0.00452211287044493,4,7024.14227031569,"125,364,586,785",0.00452211287238634,0.00452211287044493,4,7024.14227031568,"125,364,586,785",0.00452211287170422,0.00452211287044493,4,7024.14227031568,"125,364,586,785",0.00452211287068104,0.00452211287044493,4,7024.14227031568,"125,364,586,785",0.00452211286965786,0.00452211287044493,4,7024.14227031569,"125,364,586,785",0.00452211287170422,0.00452211287044493,4,7024.14227031568,"125,364,586,785",0.0045221128710221,0.00452211287044493,4,7024.14227031568,"125,364,586,785",0.00452211287068104,0.00452211287044493,4,7024.14227031569
"515",0.005,1,"0,-1.7314",6935.8660384138,"512,513,514,539",0.00446775310400783,0.00522417905156075,4,6978.68060228879,"513",0.00503760946500362,0.00509662196808256,1,6927.24478121408,"513",0.00509662196881032,0.00509662196808256,1,6927.1470258905,"513",0.00509662196676396,0.00509662196808256,1,6927.14702589051,"513",0.00509662197097037,0.00509662196808256,1,6927.1470258905,"513",0.00509662196960613,0.00509662196808256,1,6927.1470258905,"513",0.00509662196221648,0.00509662196808256,1,6927.1470258905,"513",0.00509662196574078,0.00509662196808256,1,6927.1470258905,"513",0.00509662196187542,0.00509662196808256,1,6927.14702589051,"513",0.00509662196466075,0.00509662196808256,1,6927.14702589051,"513",0.00509662196392179,0.00509662196808256,1,6927.1470258905
"135,238,339,451,569,704,848",0.005,7,"0,-1.8743,-3.585,-5.7001,-7.7673,-9.6676,-12.1411,-9.805",7009.40112572709,"135,145,233,235,238,336,337,338,341,451,461,568,569,701,702,704,779,800,806,813,823,844,848,849,851,923,929,934,940",-0.00337830174934782,0.00519749188889791,29,7358.52403447321,"135,235,336,341,451,568,702,813,849",0.00198790782649431,0.00493142734452061,9,7031.96692061276,"135,235,341,451,568,702,849",0.00373702504754653,0.00529834208221848,7,7001.78494067403,"135,235,341,451,568,702,849",0.00529834208166848,0.00529834208221848,7,6997.70511954873,"135,235,341,451,568,702,849",0.00529834208149795,0.00529834208221848,7,6997.70511954873,"135,235,341,451,568,702,849",0.00529834208320325,0.00529834208221848,7,6997.70511954873,"135,235,341,451,568,702,849",0.00529834208178217,0.00529834208221848,7,6997.70511954874,"135,235,341,451,568,702,849",0.00529834208200954,0.00529834208221848,7,6997.70511954874,"135,235,341,451,568,702,849",0.00529834208263482,0.00529834208221848,7,6997.70511954873,"135,235,341,451,568,702,849",0.0052983420810432,0.00529834208221848,7,6997.70511954874,"135,235,341,451,568,702,849",0.00529834208263482,0.00529834208221848,7,6997.70511954874
"300,508",0.005,2,"0,-2.3259,0.1263",6897.11203221787,"249,255,289,294,299,306,309,310,312,508,509,542,561",0.00511568002666345,0.00489555811959954,13,7047.08016072647,"299,508",0.00491489509864333,0.00491999201272327,2,6893.15554042622,"299,508",0.00491999200744882,0.00491999201272327,2,6893.08854838025,"299,508",0.00491999201654377,0.00491999201272327,2,6893.08854838021,"299,508",0.00491999201154155,0.00491999201272327,2,6893.08854838023,"299,508",0.00491999200949519,0.00491999201272327,2,6893.08854838025,"299,508",0.00491999201768064,0.00491999201272327,2,6893.08854838021,"299,508",0.00491999200653933,0.00491999201272327,2,6893.08854838026,"299,508",0.00491999201404266,0.00491999201272327,2,6893.08854838022,"299,508",0.00491999200949519,0.00491999201272327,2,6893.08854838024,"299,508",0.0049199920110868,0.00491999201272327,2,6893.08854838024
"147,304,445,574,728,879",0.005,6,"0,-2.2694,-0.2098,-2.4847,0.0077,2.1694,-0.0154",7045.4449287528,"127,130,132,140,145,147,148,150,151,153,302,304,310,445,446,447,448,572,573,574,576,690,694,726,730,879,883",0.00540041157565423,0.00527750221631367,27,7324.74056803361,"148,304,445,574,730,879,883",0.00508630037171628,0.00556351243191844,7,7054.51381195235,"148,304,445,574,730,879",0.00526069592879139,0.00540909451071327,6,7032.97424646884,"148,304,445,574,730,879",0.00540909450866022,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.0054090945109908,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.00540909451082027,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.00540909451116133,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.00540909450934234,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.00540909451150239,0.00540909451071327,6,7032.23281937582,"148,304,445,574,730,879",0.00540909451269611,0.00540909451071327,6,7032.23281937581,"148,304,445,574,730,879",0.00540909451428772,0.00540909451071327,6,7032.23281937582
"484,707,813",0.005,3,"0,-1.8469,0.008,-1.5372",7004.76664694954,"484,485,655,707,708,813",0.00370288736818043,0.00443175036710991,6,7084.44178764934,"484,707,813",0.00448734436822481,0.00456605906831871,3,6996.07675988247,"484,707,813",0.00456605906907926,0.00456605906831871,3,6995.82910782,"484,707,813",0.00456605907032981,0.00456605906831871,3,6995.82910782,"484,707,813",0.0045660590700456,0.00456605906831871,3,6995.82910782,"484,707,813",0.00456605907140984,0.00456605906831871,3,6995.82910781999,"484,707,813",0.00456605906095065,0.00456605906831871,3,6995.82910782,"484,707,813",0.00456605906618024,0.00456605906831871,3,6995.82910781999,"484,707,813",0.00456605907203512,0.00456605906831871,3,6995.82910782,"484,707,813",0.00456605906924979,0.00456605906831871,3,6995.82910782,"484,707,813",0.00456605906686236,0.00456605906831871,3,6995.82910781999
"361,570,857",0.005,3,"0,1.8992,0.0651,-1.5991",6987.73327261455,"272,345,359,367,368,373,570,571,573,857",0.00452388645122802,0.00493906171233308,10,7075.09442051095,"359,571,857",0.00486079631066558,0.00516112832797114,3,6985.44662453842,"359,571,857",0.00516112832577196,0.00516112832797114,3,6979.42682387758,"359,571,857",0.00516112832497615,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112832730673,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112833083103,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112832702252,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112832952363,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112832594249,0.00516112832797114,3,6979.42682387757,"359,571,857",0.0051611283310584,0.00516112832797114,3,6979.42682387757,"359,571,857",0.00516112832361191,0.00516112832797114,3,6979.42682387757
"244,579,853",0.005,3,"0,-2.3194,-0.2364,2.0426",6973.40856694742,"208,233,244,256,579,802,813,852,853",0.00596355066554878,0.00499921211620157,9,7064.85376364999,"244,579,853",0.00514733568018947,0.0050789250480057,3,6971.51246399575,"244,579,853",0.00507892504975881,0.0050789250480057,3,6971.43875398879,"244,579,853",0.00507892504600714,0.0050789250480057,3,6971.43875398879,"244,579,853",0.00507892505009987,0.0050789250480057,3,6971.4387539888,"244,579,853",0.00507892504873563,0.0050789250480057,3,6971.4387539888,"244,579,853",0.00507892504680295,0.0050789250480057,3,6971.43875398879,"244,579,853",0.00507892504543871,0.0050789250480057,3,6971.43875398878,"244,579,853",0.00507892505055462,0.0050789250480057,3,6971.4387539888,"244,579,853",0.00507892504600714,0.0050789250480057,3,6971.43875398879,"244,579,853",0.00507892504771245,0.0050789250480057,3,6971.43875398879
"141,248,385,522,646,774,887",0.005,7,"0,-1.8263,-4.2973,-6.5517,-4.483,-6.1139,-4.0773,-6.161",7002.37040490803,"142,212,245,248,253,385,508,513,522,523,534,552,647,735,764,774,789,887,947",-0.00139431469355034,0.00202899675481831,19,7194.04176662218,"142,248,385,513,522,647,774,887",0.00160387934556192,0.00329059304280976,8,7000.62478923205,"142,248,385,522,647,774,887",0.00203346682067441,0.00365389433679445,7,6991.16687012105,"142,248,385,522,647,774,887",0.00365389433729704,0.00365389433679445,7,6985.43866583722,"142,248,385,522,647,774,887",0.00365389433837707,0.00365389433679445,7,6985.43866583722,"142,248,385,522,647,774,887",0.00365389433672861,0.00365389433679445,7,6985.43866583722,"142,248,385,522,647,774,887",0.00365389433866128,0.00365389433679445,7,6985.43866583722,"142,248,385,522,647,774,887",0.00365389433598964,0.00365389433679445,7,6985.43866583723,"142,248,385,522,647,774,887",0.00365389433689914,0.00365389433679445,7,6985.43866583723,"142,248,385,522,647,774,887",0.00365389433627386,0.00365389433679445,7,6985.43866583723,"142,248,385,522,647,774,887",0.00365389433706967,0.00365389433679445,7,6985.43866583723
"191,354,527,678,792",0.005,5,"0,1.814,3.5687,1.3942,3.6677,5.9863",7020.52445010975,"191,354,458,527,529,530,546,560,678,781,792,797,898",0.00885195939052432,0.00611164505065822,13,7165.54365461864,"191,354,527,678,792",0.00540850892077423,0.00515933193640862,5,7014.40147437151,"191,354,527,678,792",0.0051593319354048,0.00515933193640862,5,7014.19563225914,"191,354,527,678,792",0.00515933193603008,0.00515933193640862,5,7014.19563225914,"191,354,527,678,792",0.00515933193773538,0.00515933193640862,5,7014.19563225915,"191,354,527,678,792",0.00515933193716695,0.00515933193640862,5,7014.19563225914,"191,354,527,678,792",0.00515933193506374,0.00515933193640862,5,7014.19563225915,"191,354,527,678,792",0.0051593319380196,0.00515933193640862,5,7014.19563225915,"191,354,527,678,792",0.00515933193904278,0.00515933193640862,5,7014.19563225915,"191,354,527,678,792",0.00515933193739432,0.00515933193640862,5,7014.19563225914,"191,354,527,678,792",0.00515933193608693,0.00515933193640862,5,7014.19563225915
"208",0.005,1,"0,1.962",6931.67584385008,"208,215,228",0.00527681434810411,0.00485541858731387,3,6968.67308518015,"208",0.0049328510478583,0.00492467002004479,1,6930.30440932312,"208",0.00492467002228193,0.00492467002004479,1,6930.29863164913,"208",0.00492467002313458,0.00492467002004479,1,6930.29863164914,"208",0.00492467002478304,0.00492467002004479,1,6930.29863164913,"208",0.00492467001682496,0.00492467002004479,1,6930.29863164913,"208",0.00492467002364617,0.00492467002004479,1,6930.29863164913,"208",0.00492467002427145,0.00492467002004479,1,6930.29863164915,"208",0.00492467000534259,0.00492467002004479,1,6930.29863164913,"208",0.0049246700177913,0.00492467002004479,1,6930.29863164914,"208",0.00492467002063347,0.00492467002004479,1,6930.29863164913
"114,269,417,532,649,765,867",0.005,7,"0,1.8209,-0.5006,1.3679,3.6166,6.066,8.218,6.5386",7059.01406103834,"114,115,225,227,261,263,264,268,269,270,275,276,277,291,416,417,532,610,649,652,655,765,834,864,867,869,870,872,874,895",0.00996053304918991,0.00725741323403606,30,7365.63725613118,"115,269,417,532,649,765,869",0.00780006424388004,0.00652391344765955,7,7050.42160314604,"115,269,417,532,649,765,869",0.00652391344859609,0.00652391344765955,7,7042.33047753332,"115,269,417,532,649,765,869",0.00652391345104036,0.00652391344765955,7,7042.33047753333,"115,269,417,532,649,765,869",0.00652391344836872,0.00652391344765955,7,7042.33047753332,"115,269,417,532,649,765,869",0.0065239134480845,0.00652391344765955,7,7042.33047753332,"115,269,417,532,649,765,869",0.00652391344734553,0.00652391344765955,7,7042.33047753332,"115,269,417,532,649,765,869",0.00652391344780028,0.00652391344765955,7,7042.33047753331,"115,269,417,532,649,765,869",0.00652391344791397,0.00652391344765955,7,7042.33047753332,"115,269,417,532,649,765,869",0.00652391344683394,0.00652391344765955,7,7042.33047753331,"115,269,417,532,649,765,869",0.00652391344757291,0.00652391344765955,7,7042.33047753332
"151,287,465,615,797",0.005,5,"0,-2.2768,-3.8196,-6.0431,-8.3683,-10.442",6909.98728911501,"59,68,150,152,286,465,468,483,593,615,616,797,801,802,875,946",-0.000731305981566955,0.00553145301818268,16,7114.08656327786,"150,286,465,616,797",0.00437216544526022,0.00559743235268549,5,6887.59282298406,"150,286,465,616,797",0.00559743235322181,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235316496,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235222705,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235074912,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235421657,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235515448,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235066385,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235066385,0.00559743235268549,5,6883.21005146063,"150,286,465,616,797",0.00559743235626293,0.00559743235268549,5,6883.21005146062
"175,347,471,631,747,856",0.005,6,"0,1.6325,3.7576,6.0243,3.9233,1.8979,3.6104",6982.35521211335,"167,180,322,347,463,472,612,624,630,631,636,714,736,737,739,747,857",0.00898092044865832,0.00457652903254663,17,7156.95173611709,"180,347,472,631,747,857",0.00629844788461856,0.00525377226307974,6,6974.79133804535,"180,347,472,631,747,857",0.00525377226295119,0.00525377226307974,6,6970.82612755095,"180,347,472,631,747,857",0.00525377226278066,0.00525377226307974,6,6970.82612755094,"180,347,472,631,747,857",0.0052537722617859,0.00525377226307974,6,6970.82612755095,"180,347,472,631,747,857",0.00525377226101851,0.00525377226307974,6,6970.82612755095,"180,347,472,631,747,857",0.00525377226366173,0.00525377226307974,6,6970.82612755094,"180,347,472,631,747,857",0.00525377226538125,0.00525377226307974,6,6970.82612755094,"180,347,472,631,747,857",0.00525377226326383,0.00525377226307974,6,6970.82612755095,"180,347,472,631,747,857",0.0052537722621838,0.00525377226307974,6,6970.82612755094,"180,347,472,631,747,857",0.00525377226350541,0.00525377226307974,6,6970.82612755094
"154,322,455,660,847",0.005,5,"0,-1.8575,-4.157,-1.8563,-3.6252,-5.1664",6935.63964299064,"154,321,322,323,335,413,455,462,490,547,657,659,838,846,847,856,859",0.00201829576769715,0.00594634357981214,17,7127.35794043039,"154,323,455,659,847",0.00468461808080894,0.00549110128983977,5,6929.16440723956,"154,323,455,659,847",0.00549110128927215,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110128853318,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110128932899,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110129086376,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110129001111,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.0054911012897269,0.00549110128983977,5,6926.98008492543,"154,323,455,659,847",0.0054911012884195,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110129006796,0.00549110128983977,5,6926.98008492544,"154,323,455,659,847",0.00549110129177326,0.00549110128983977,5,6926.98008492544
