"true_model","true_nknots","bic_true_model","true.season","flasso","nknots_flasso","bic_flasso","season_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","season_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","season_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","season_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","season_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","season_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","season_iter6flasso"
"301,601,901",3,177.87284859915,"-0.360890743425784,-0.348235201076738,-1.6845539865559,-1.55065901073854,-0.360705254479547,1.01906399285135,1.98416616665759,1.14792753123973,0.735233116663307,0.482499356890731,0.321883062706251,-1.38572903073246","262,294,302,305,600,602,606,614,892,901,902,930,933",13,337.28935827599,"-0.292537462635373,-0.378081662769269,-1.63120596465761,-1.51184314558026,-0.395164634701677,0.887312935518838,2.08925806857603,1.09824093030651,0.714627906624281,0.506814453445705,0.315356594394921","302,602,902",3,172.869464701936,"-0.287858451142465,-0.385763539199853,-1.63888784108809,-1.51758238611288,-0.396802263939353,0.888675796718394,2.09062092977582,1.09960379150619,0.717471727106282,0.511583243982395,0.320125384931611","302,602,902",3,172.587548334976,"-0.287672379166159,-0.385780454834029,-1.6389047567223,-1.517599301747,-0.396819179573581,0.888658881084183,2.09060401414159,1.09958687587199,0.71745481147203,0.511566328348166,0.320108469297341","302,602,902",3,172.587548334976,"-0.287672379166138,-0.385780454834032,-1.63890475672226,-1.51759930174708,-0.396819179573552,0.888658881084167,2.09060401414155,1.09958687587196,0.717454811472046,0.511566328348201,0.320108469297392","302,602,902",3,172.587548334976,"-0.287672379166157,-0.385780454834037,-1.63890475672228,-1.51759930174708,-0.396819179573549,0.88865888108421,2.09060401414158,1.09958687587195,0.717454811472039,0.511566328348225,0.320108469297397","302,602,902",3,172.587548334977,"-0.287672379166099,-0.385780454834101,-1.63890475672231,-1.51759930174704,-0.39681917957357,0.888658881084234,2.09060401414154,1.09958687587198,0.717454811472023,0.51156632834822,0.32010846929737","302,602,902",3,172.587548334976,"-0.28767237916613,-0.385780454834097,-1.63890475672232,-1.51759930174702,-0.396819179573563,0.888658881084212,2.0906040141416,1.09958687587197,0.717454811472025,0.511566328348156,0.320108469297413"
"301,601,901",3,98.1787485209862,"-0.401487808470229,0.503988105866294,1.11809360725246,0.860225443895692,0.648124938167546,-0.380148375187569,-1.20655459158551,-0.806874253657109,0.380293598083927,-0.0855028328918634,-0.577163191873969,-0.0529946395996718","301,304,601,602,616,899,901,902,907,908,910,912",12,244.495299724433,"-0.387665960073427,0.475424747472257,1.26559010953941,0.763282481697193,0.754011488231726,-0.519408330912282,-1.03690793254012,-0.875064020501485,0.436339108734111,-0.0368595568668346,-0.657509300254973","301,602,901,907",4,92.5498779019295,"-0.400032351080186,0.476556321675898,1.26672168374302,0.765083789937322,0.755812796472026,-0.517607022672324,-1.03839515312457,-0.874743237187613,0.436659892047741,-0.0364799483760757,-0.6555113159589","301,602,901",3,82.546093285806,"-0.403168652080263,0.473238173301327,1.26340353536846,0.761765641562694,0.752494648097464,-0.52092517104687,-1.03510731264574,-0.871455396708812,0.439947732526579,-0.0331921078972347,-0.65222347548011","301,602,901",3,81.7942639190838,"-0.403717544362372,0.473288072599696,1.26345343466681,0.761815540861079,0.752544547395852,-0.520875271748525,-1.03505741334742,-0.871405497410424,0.43999763182495,-0.0331422085988588,-0.652173576181689","301,602,901",3,81.7942639190842,"-0.403717544362345,0.473288072599697,1.26345343466685,0.761815540861058,0.752544547395867,-0.520875271748545,-1.03505741334738,-0.871405497410454,0.439997631824944,-0.0331422085988846,-0.652173576181708","301,602,901",3,81.7942639190838,"-0.403717544362389,0.473288072599686,1.26345343466682,0.761815540861057,0.75254454739587,-0.520875271748524,-1.03505741334739,-0.871405497410431,0.439997631824986,-0.0331422085988625,-0.652173576181704","301,602,901",3,81.7942639190842,"-0.403717544362356,0.473288072599663,1.26345343466683,0.76181554086108,0.752544547395871,-0.520875271748541,-1.03505741334739,-0.871405497410431,0.43999763182493,-0.0331422085988659,-0.652173576181724"
"301,601,901",3,143.112478774037,"0.451756290675333,0.356382625513185,0.665075101188911,0.411253840640466,-1.8378721540532,-0.44209113907722,-0.355387280261014,-0.374821316701757,0.896958241844725,0.774952609946911,-0.375104322449027,-0.171102497267309","284,298,299,300,301,306,599,601,602,896,898,900,901,906",14,313.344841511882,"0.295104655616552,0.00180841949153353,0.742581652591608,0.492253489083255,-1.74204797990186,-0.458133063219096,-0.26720338960679,-0.401063144410971,0.933973189485045,0.804039673600649,-0.23040511590732","301,601,900,906",4,139.501903984146,"0.296232468007137,-0.00196211908087277,0.738811114019065,0.488482950510838,-1.74581851847428,-0.460160887070622,-0.269231213458081,-0.399701320281968,0.935335013613801,0.812009325640701,-0.222985174190933","301,601,900",3,127.060622074003,"0.293459522457533,-0.00473506463048644,0.73603816846945,0.485710004961262,-1.74859146402384,-0.457361547949344,-0.266431874336992,-0.396901981160795,0.93813435273502,0.814808664761944,-0.22018583506976","301,601,900",3,126.945336419295,"0.29347695142106,-0.00471763566698644,0.736055597432941,0.485727433924759,-1.74857403506032,-0.457344118985889,-0.266414445373447,-0.396884552197312,0.938151781698525,0.814826093725401,-0.220168406106222","301,601,900",3,126.945336419294,"0.293476951421036,-0.00471763566697572,0.736055597432972,0.485727433924741,-1.74857403506037,-0.457344118985857,-0.266414445373463,-0.396884552197257,0.93815178169851,0.814826093725398,-0.220168406106228","301,601,900",3,126.945336419296,"0.293476951421062,-0.00471763566702442,0.736055597432954,0.485727433924745,-1.74857403506033,-0.457344118985883,-0.266414445373459,-0.396884552197255,0.938151781698547,0.81482609372538,-0.220168406106231","301,601,900",3,126.945336419295,"0.293476951421054,-0.00471763566698698,0.736055597432951,0.485727433924716,-1.74857403506035,-0.457344118985882,-0.266414445373436,-0.396884552197294,0.938151781698508,0.814826093725417,-0.220168406106227"
"301,601,901",3,34.4495827638085,"1.57748635386124,0.402797058963117,-0.188937302083382,0.419691075312679,-0.689616853630123,-1.56074636099081,-0.893260214687158,-0.0209978921944205,-1.31121863594188,-0.455103953425725,0.623048486371858,2.0968582384446","288,302,304,601,602,603,901,903",8,135.418376647109,"1.50196248676337,0.515523675591617,-0.400123059245394,0.44486907679553,-0.538052609982283,-1.4724843402676,-1.03111779280919,0.0217548782915249,-1.3623306732655,-0.41985202513108,0.551270814562966","302,601,901",3,31.190533384309,"1.50746561889144,0.506569316505266,-0.406038171755578,0.445540090068198,-0.537381596709619,-1.47181332699521,-1.03044677953667,0.0224258915638627,-1.36165965999344,-0.419181011858694,0.551941827835361","302,601,901",3,21.8802044781827,"1.50916873976203,0.506414487335153,-0.40619300092557,0.445385260898038,-0.537536425879569,-1.47196815616525,-1.03060160870667,0.0222710623937731,-1.36181448916352,-0.419335841028724,0.55178699866527","302,601,901",3,21.8802044781825,"1.509168739762,0.506414487335106,-0.406193000925549,0.445385260898079,-0.537536425879561,-1.47196815616528,-1.03060160870665,0.0222710623937678,-1.36181448916353,-0.419335841028674,0.551786998665257","302,601,901",3,21.880204478182,"1.50916873976204,0.506414487335096,-0.406193000925608,0.445385260898133,-0.537536425879656,-1.47196815616529,-1.0306016087067,0.022271062393809,-1.36181448916344,-0.419335841028721,0.551786998665274","302,601,901",3,21.880204478183,"1.50916873976197,0.506414487335193,-0.406193000925571,0.44538526089809,-0.53753642587964,-1.47196815616528,-1.03060160870665,0.0222710623937612,-1.36181448916347,-0.419335841028759,0.551786998665307","302,601,901",3,21.8802044781818,"1.50916873976202,0.506414487335156,-0.406193000925605,0.445385260898111,-0.537536425879645,-1.47196815616528,-1.03060160870667,0.0222710623937437,-1.36181448916342,-0.419335841028681,0.551786998665258"
"301,601,901",3,145.398544559254,"-0.927344546868518,-0.718413974541894,-0.327984132234778,0.504417578052435,0.470504746653447,-0.783294922245255,0.221131158633021,-0.486649422728893,0.27067738703857,0.529603906254263,0.98037280428865,0.266979417698952","247,274,293,294,299,301,601,604,901,902",10,251.946023270797,"-1.04206371419709,-0.657501359307378,-0.359439248507808,0.662923089254601,0.635224290921196,-1.11733327291823,0.287913241808254,-0.49084208734209,0.289312970803516,0.574952833970242,0.978670861178609","301,601,901",3,135.481479308845,"-1.05242644621984,-0.659575317217457,-0.361513206417897,0.659722670710653,0.633124224436603,-1.1169737051228,0.290538882783092,-0.488216446367368,0.291938611778137,0.578466552191862,0.982701323143774","301,601,901",3,133.173556463049,"-1.05242644621985,-0.659575317217444,-0.361513206417921,0.659722670710702,0.633124224436539,-1.11697370512277,0.290538882783143,-0.488216446367323,0.29193861177815,0.578466552191809,0.982701323143769","301,601,901",3,133.17355646305,"-1.05242644621987,-0.659575317217452,-0.361513206417917,0.659722670710693,0.63312422443661,-1.11697370512281,0.290538882783097,-0.488216446367315,0.291938611778145,0.578466552191815,0.982701323143794","301,601,901",3,133.173556463049,"-1.05242644621988,-0.659575317217474,-0.361513206417873,0.659722670710688,0.633124224436546,-1.11697370512279,0.290538882783092,-0.488216446367274,0.291938611778152,0.578466552191873,0.98270132314374","301,601,901",3,133.173556463049,"-1.05242644621988,-0.65957531721744,-0.361513206417888,0.659722670710692,0.633124224436558,-1.11697370512276,0.290538882783101,-0.488216446367315,0.291938611778142,0.578466552191848,0.982701323143724","301,601,901",3,133.17355646305,"-1.05242644621985,-0.659575317217448,-0.361513206417924,0.659722670710703,0.633124224436592,-1.1169737051228,0.290538882783106,-0.488216446367349,0.291938611778125,0.578466552191848,0.982701323143766"
"301,601,901",3,192.684712453502,"0.862835700984602,-0.219155738733147,-0.468206190535079,-2.37372906045413,-1.63428487304104,-0.808591049480187,0.450242203917234,0.56426198344506,0.855357689214843,1.4197679302154,1.40265037329391,-0.0511489688274755","299,301,590,600,601,872,900,901",8,258.621528780033,"0.969012887277159,-0.338556056972945,-0.54615769449615,-2.36967810272411,-1.66062136673598,-0.869191204925734,0.51317090668909,0.640021318815956,0.790177682488973,1.41550103012828,1.52996479459789","301,601,901",3,183.790102389687,"0.969318641365019,-0.340464043746152,-0.548065681269345,-2.37158608949733,-1.66252935350919,-0.871099191699004,0.511262919915829,0.640176906612168,0.790333270285157,1.41565661792456,1.53695055244359","301,601,901",3,183.618728672676,"0.96931864136505,-0.340464043746185,-0.548065681269373,-2.37158608949734,-1.66252935350917,-0.871099191698976,0.51126291991582,0.64017690661216,0.790333270285194,1.41565661792452,1.53695055244359","301,601,901",3,183.618728672677,"0.969318641365031,-0.340464043746146,-0.548065681269346,-2.37158608949736,-1.66252935350918,-0.871099191698997,0.511262919915795,0.640176906612196,0.790333270285159,1.41565661792453,1.5369505524436","301,601,901",3,183.618728672677,"0.969318641365025,-0.340464043746191,-0.548065681269372,-2.37158608949734,-1.66252935350915,-0.871099191698955,0.511262919915837,0.64017690661215,0.790333270285179,1.41565661792454,1.53695055244361","301,601,901",3,183.618728672674,"0.969318641365051,-0.340464043746155,-0.548065681269402,-2.37158608949733,-1.66252935350918,-0.871099191698986,0.511262919915839,0.640176906612177,0.790333270285159,1.41565661792454,1.53695055244361","301,601,901",3,183.618728672676,"0.969318641365029,-0.340464043746145,-0.548065681269377,-2.37158608949733,-1.66252935350916,-0.871099191698976,0.511262919915822,0.640176906612166,0.790333270285145,1.41565661792453,1.53695055244361"
"301,601,901",3,241.657905927145,"1.44094015055298,0.234973662354994,2.4264691181196,0.31322705194983,0.0989119411525857,0.611769771453976,-0.0815644712274726,-0.141018127581802,-1.33747139103197,-1.00676228499372,-2.02101757706634,-0.538457843682659","298,301,307,310,321,376,602,606,616,901,907",11,346.192761707254,"1.32473889566479,0.159601733011751,2.47822913580643,0.35309779763237,-0.0252811039504965,0.685623302876784,-0.122225227706659,-0.15721755605576,-1.34935417174608,-0.937847082567883,-1.98431869774417","301,602,606,901",4,241.187150078502,"1.31973583372134,0.154949443720619,2.47357684651528,0.346591844036106,-0.0317870575467546,0.683640801336261,-0.119892119951694,-0.154884448300829,-1.34658580608438,-0.930557926538799,-1.97702954171511","301,606,901",3,229.568656788332,"1.32238078914447,0.150233613088201,2.46886101588284,0.341876013403688,-0.0365028881791463,0.685957710922906,-0.117575210365026,-0.152567538714203,-1.34426889649776,-0.928241016952127,-1.97471263212847","301,606,901",3,229.139954141243,"1.32207734916517,0.149930173108968,2.46855757590357,0.341572573424457,-0.0368063281584179,0.686174453765223,-0.117358467522715,-0.152350795871888,-1.34405215365544,-0.928024274109793,-1.97449588928613","301,606,901",3,229.139954141244,"1.32207734916517,0.149930173108922,2.46855757590358,0.341572573424493,-0.0368063281584593,0.686174453765233,-0.11735846752266,-0.152350795871895,-1.34405215365541,-0.928024274109827,-1.97449588928615","301,606,901",3,229.139954141243,"1.32207734916521,0.149930173108981,2.46855757590361,0.341572573424433,-0.0368063281584762,0.686174453765235,-0.117358467522652,-0.152350795871857,-1.34405215365543,-0.928024274109828,-1.97449588928617","301,606,901",3,229.139954141244,"1.32207734916519,0.149930173108963,2.46855757590364,0.34157257342447,-0.0368063281584077,0.68617445376518,-0.117358467522698,-0.152350795871856,-1.34405215365548,-0.92802427410982,-1.97449588928616"
"301,601,901",3,111.682772738467,"0.320646846594612,1.32882627464119,1.65192204731041,0.511014377925455,-0.540813752617772,0.243636083012268,1.30229815453883,0.271379468661653,-1.46368696812123,-1.16111527267425,-1.4306590554616,-1.03344820380956","254,255,297,301,601,602,603,604,611,615,894,899,901,903,914",15,317.714954033168,"0.347030064965911,1.44382190635458,1.5082476836335,0.501908752929361,-0.597223390740273,0.101587296903212,1.24486740088643,0.32844632454289,-1.31010764542907,-1.01671765141236,-1.51104116853673","301,602,604,903",4,112.388994584478,"0.344518064000576,1.44910287437866,1.50121295693749,0.497863064027693,-0.601269079641948,0.099335273270643,1.2426153772541,0.326194300910267,-1.30696036966679,-1.01357037564979,-1.50463184013008","301,602,903",3,99.1141109980988,"0.343167368146384,1.45540676257491,1.50722205525583,0.496645031732072,-0.602487111937504,0.0981172409750414,1.24139734495847,0.324976268614671,-1.30817840196237,-1.01478840794539,-1.50584987242567","301,602,903",3,98.8531363939693,"0.343041565369591,1.45566632155541,1.50720867963545,0.496631656111669,-0.602500487557848,0.0981038653546853,1.24138396933812,0.324962892994303,-1.30819177758274,-1.0148017835658,-1.50586324804605","301,602,903",3,98.8531363939713,"0.343041565369568,1.45566632155544,1.50720867963546,0.4966316561117,-0.602500487557864,0.0981038653546566,1.24138396933811,0.32496289299429,-1.30819177758276,-1.0148017835658,-1.50586324804601","301,602,903",3,98.8531363939693,"0.343041565369577,1.45566632155549,1.50720867963544,0.496631656111719,-0.602500487557892,0.0981038653546753,1.2413839693381,0.32496289299427,-1.30819177758276,-1.01480178356578,-1.50586324804604","301,602,903",3,98.8531363939693,"0.343041565369593,1.45566632155545,1.50720867963543,0.49663165611168,-0.602500487557868,0.0981038653546574,1.24138396933812,0.324962892994296,-1.30819177758274,-1.01480178356579,-1.50586324804605"
"301,601,901",3,162.840528508231,"0.00309004419306314,0.0894134083987315,0.192161453230857,0.172921124788432,0.645957843748744,0.540735737249091,0.570527292459745,0.929701055911584,-0.46487955380969,-1.54928640579176,-0.60140139835746,-0.528940602021337","258,298,300,306,598,601,877,891,894,895,900,901,902,935,950",15,363.668105137937,"0.054232989487434,-0.0887307845478731,0.235885784585514,0.175120508872429,0.573513469180752,0.523786506867553,0.488482048136821,0.810924138289831,-0.299799051232139,-1.35992498496649,-0.555192068982005","306,601,900",3,164.026667534342,"0.0539380172998824,-0.0835909352952467,0.24177994289854,0.181014667185483,0.579407627493931,0.519739689139348,0.486146016364659,0.808588106517489,-0.302135083004953,-1.36146143738089,-0.556380715906105","306,601,900",3,155.697691770476,"0.0549750819065367,-0.0825538706884852,0.242817007505271,0.182051731792209,0.580444692100656,0.519252701122664,0.485659028347968,0.808101118500796,-0.302622071021489,-1.36194842539751,-0.556867703922878","306,601,900",3,155.697691770475,"0.0549750819065858,-0.0825538706884907,0.242817007505244,0.182051731792237,0.580444692100681,0.519252701122689,0.485659028347966,0.808101118500767,-0.302622071021487,-1.36194842539759,-0.556867703922878","306,601,900",3,155.697691770476,"0.0549750819065652,-0.0825538706884491,0.242817007505307,0.182051731792184,0.580444692100644,0.519252701122674,0.485659028347994,0.808101118500774,-0.302622071021527,-1.36194842539753,-0.556867703922895","306,601,900",3,155.697691770476,"0.054975081906565,-0.0825538706884991,0.242817007505311,0.182051731792198,0.580444692100696,0.519252701122673,0.485659028347984,0.808101118500749,-0.302622071021532,-1.36194842539753,-0.556867703922905","306,601,900",3,155.697691770475,"0.0549750819065893,-0.0825538706884801,0.242817007505255,0.182051731792195,0.580444692100676,0.519252701122716,0.485659028348003,0.808101118500776,-0.302622071021553,-1.36194842539757,-0.556867703922882"
"301,601,901",3,183.513611379412,"2.57091739768976,1.90363214978614,2.11167532726676,-0.0671244288980547,-0.750815425718523,-0.556802086574496,-1.60819124646949,-1.7574219483411,-2.21638770938082,-0.572202812741928,0.388571185694654,0.554149597687093","297,298,301,302,303,305,564,599,600,601,901",11,313.111203978544,"2.37835647004538,1.94200367116316,2.08991870775166,-0.23949375727305,-0.847703484250724,-0.512024470387295,-1.56418705762912,-1.67303693222815,-2.16970880870179,-0.39671400941202,0.420430976147759","305,601,901",3,171.221288686363,"2.38151556478295,1.94850644218191,2.09780483311902,-0.231607631905722,-0.850972963716054,-0.515293949852762,-1.56745653709445,-1.67630641169356,-2.170779586381,-0.396754921391932,0.417117149637526","305,601,901",3,171.152080909783,"2.38162661349112,1.94861749089006,2.09791588182716,-0.231496583197551,-0.851028488070123,-0.515349474206794,-1.56751206144854,-1.67636193604766,-2.1708351107351,-0.396810445746019,0.417061625283428","305,601,901",3,171.152080909784,"2.38162661349113,1.94861749089011,2.09791588182719,-0.231496583197595,-0.851028488070128,-0.515349474206813,-1.56751206144853,-1.67636193604767,-2.17083511073513,-0.396810445746036,0.417061625283482","305,601,901",3,171.152080909782,"2.3816266134911,1.9486174908901,2.09791588182717,-0.23149658319756,-0.851028488070091,-0.515349474206847,-1.56751206144853,-1.67636193604767,-2.17083511073513,-0.396810445746034,0.417061625283466","305,601,901",3,171.152080909785,"2.38162661349109,1.94861749089009,2.09791588182716,-0.231496583197575,-0.851028488070113,-0.515349474206822,-1.56751206144856,-1.67636193604766,-2.17083511073508,-0.396810445746014,0.41706162528347","305,601,901",3,171.152080909783,"2.38162661349108,1.94861749089009,2.09791588182717,-0.231496583197549,-0.85102848807012,-0.515349474206839,-1.56751206144853,-1.67636193604766,-2.1708351107351,-0.396810445746047,0.417061625283482"
"301,601,901",3,171.785216189352,"-0.773271065902772,-0.00869365841851155,0.161245595180586,1.81159094948343,1.81850771485193,0.756341597110366,0.512741860923627,-0.735326068283401,-0.244287237160121,0.240296090800664,-1.56679210598902,-1.97235367259677","294,296,297,299,301,303,313,601,901,906",10,287.157020845453,"-0.749383062767247,-0.0754435248135088,0.182279825015767,1.80985880138073,1.96168537238823,0.670013936416478,0.497633921634047,-0.624661076655792,-0.271104556470313,0.205245817752317,-1.68220061737707","301,601,901",3,169.198769329787,"-0.753370056906373,-0.0794305189524691,0.179975522292794,1.80755449865788,1.95938106966543,0.670616423686109,0.498236408903832,-0.623310724791313,-0.269451842853907,0.206898531369103,-1.67768754597224","301,601,901",3,168.95826927101,"-0.75337005690634,-0.0794305189525455,0.179975522292795,1.80755449865782,1.95938106966547,0.670616423686116,0.498236408903876,-0.623310724791344,-0.269451842853868,0.206898531369083,-1.67768754597221","301,601,901",3,168.958269271009,"-0.753370056906335,-0.0794305189525163,0.179975522292827,1.80755449865786,1.95938106966543,0.67061642368611,0.498236408903884,-0.623310724791366,-0.269451842853891,0.206898531369105,-1.67768754597225","301,601,901",3,168.958269271007,"-0.753370056906314,-0.079430518952469,0.179975522292762,1.80755449865783,1.95938106966543,0.670616423686133,0.498236408903875,-0.623310724791369,-0.26945184285388,0.206898531369066,-1.67768754597221","301,601,901",3,168.958269271009,"-0.753370056906368,-0.0794305189525363,0.179975522292833,1.80755449865785,1.95938106966543,0.670616423686093,0.498236408903862,-0.623310724791336,-0.269451842853866,0.206898531369102,-1.67768754597219","301,601,901",3,168.958269271009,"-0.753370056906314,-0.0794305189524884,0.179975522292809,1.80755449865779,1.95938106966541,0.670616423686087,0.498236408903918,-0.623310724791332,-0.269451842853854,0.20689853136909,-1.67768754597221"
"301,601,901",3,90.9716528970098,"1.58727243753063,1.33627679433102,0.784092448433384,0.745621905209103,0.394912416937382,-1.0411256846568,-0.993529683475423,-0.665991322201811,-2.23123199080437,-1.06235733615812,0.130546731893956,1.01551328296105","268,296,301,322,343,344,600,602,901,903,905,947,952,965",14,239.396360430909,"1.61691388932414,1.34242648895172,0.697833307951302,0.693049123212744,0.25767223362928,-0.935780678132731,-0.956442667573733,-0.610505390717953,-2.30129636850737,-0.95290080128705,0.229776513474913","301,602,903",3,81.4384363512611,"1.61222618802316,1.34545730516843,0.691395236877254,0.688196971571101,0.257246001027813,-0.936206910734184,-0.956455868620583,-0.607229505069247,-2.29802048285876,-0.948674200510512,0.234132777135048","301,602,903",3,79.3219340189369,"1.61201098081792,1.34626431485172,0.691336056629461,0.688137791323311,0.257186820780051,-0.936266090982012,-0.95651504886842,-0.607288685317015,-2.29807966310663,-0.948733380758327,0.234073596887238","301,602,903",3,79.3219340189363,"1.61201098081789,1.34626431485172,0.691336056629431,0.688137791323363,0.257186820780117,-0.936266090982038,-0.956515048868392,-0.607288685317057,-2.29807966310662,-0.948733380758326,0.234073596887247","301,602,903",3,79.3219340189366,"1.61201098081798,1.34626431485175,0.691336056629437,0.688137791323317,0.257186820780085,-0.93626609098205,-0.956515048868386,-0.607288685317024,-2.29807966310667,-0.948733380758339,0.234073596887218","301,602,903",3,79.3219340189387,"1.61201098081793,1.34626431485172,0.691336056629442,0.688137791323367,0.257186820780067,-0.936266090982091,-0.956515048868326,-0.607288685317108,-2.29807966310666,-0.948733380758291,0.234073596887251","301,602,903",3,79.3219340189366,"1.61201098081798,1.34626431485175,0.691336056629487,0.688137791323319,0.257186820780044,-0.936266090982098,-0.956515048868391,-0.607288685317081,-2.29807966310662,-0.948733380758316,0.23407359688726"
"301,601,901",3,159.365769727096,"-0.616240494681853,0.836513307598764,2.08221772046308,0.649527931686871,-0.219928980818857,-0.769790711504254,-1.25123159008631,-0.156319051838735,0.343849137346803,0.600938967776177,-1.19466498829755,-0.304871247644139","300,303,594,600,601,900,901,912",8,274.483381634223,"-0.661633802131373,0.825678840443182,2.15648759489286,0.667738010791426,-0.316882337762584,-0.708031443577353,-1.20583339884032,-0.180702833862243,0.410330737004317,0.591620294837414,-1.15226382710619","300,601,901",3,162.033346161244,"-0.661476931802303,0.825835710772352,2.15890924156027,0.670159657458874,-0.314460691095054,-0.709360173475638,-1.20716212873842,-0.182031563760442,0.409002007105768,0.590291564939144,-1.15359255700439","300,601,901",3,158.442862429986,"-0.661411388736184,0.82590125383852,2.15897478462657,0.670225200525076,-0.314395148028849,-0.709294630409462,-1.20709658567217,-0.181966020694338,0.409067550172025,0.590357108005329,-1.15352701393818","300,601,901",3,158.442862429983,"-0.661411388736143,0.825901253838559,2.15897478462657,0.6702252005251,-0.314395148028787,-0.709294630409533,-1.2070965856722,-0.181966020694281,0.409067550172046,0.590357108005316,-1.15352701393821","300,601,901",3,158.442862429989,"-0.661411388736132,0.825901253838586,2.15897478462656,0.670225200525104,-0.314395148028838,-0.709294630409487,-1.20709658567216,-0.181966020694317,0.40906755017202,0.590357108005296,-1.15352701393823","300,601,901",3,158.442862429988,"-0.66141138873615,0.825901253838542,2.15897478462655,0.670225200525042,-0.314395148028825,-0.709294630409462,-1.20709658567218,-0.18196602069426,0.40906755017203,0.590357108005348,-1.15352701393824","300,601,901",3,158.442862429985,"-0.661411388736155,0.825901253838508,2.15897478462651,0.670225200525105,-0.314395148028839,-0.709294630409464,-1.20709658567218,-0.181966020694252,0.409067550172008,0.590357108005341,-1.15352701393819"
"301,601,901",3,110.137696943113,"0.0314074366127132,1.08139651604846,-0.216218242930064,-0.435498184368389,-0.624502256385773,-0.249943580602289,-0.180199081078299,0.973005754430107,0.407584081217864,0.382022070425978,-1.15812600125135,-0.0109285121189627","296,302,316,317,595,601,603,897,901,938,950",11,217.268770148575,"0.0132347908490291,1.11481649326478,-0.131444806070604,-0.623437206143988,-0.474155623426976,-0.148865306658284,-0.338751335912947,0.907585087891686,0.425114979211207,0.35975747252057,-1.25025846677571","296,302,601,901",4,108.131151485571,"0.0146968721245849,1.1152193139064,-0.132636892381044,-0.624522302511991,-0.473436944112264,-0.148146627343821,-0.340557200842961,0.906825416163295,0.425500093908718,0.360142587218294,-1.24987335207806","302,601,901",3,96.6801487476775,"0.0178365510925591,1.11222618041413,-0.135630025873277,-0.627515436004267,-0.47643007760454,-0.151139760836039,-0.343550334335305,0.909789240560475,0.42846391830583,0.363106411615372,-1.24690952768086","302,601,901",3,96.3288635295758,"0.0181711885899991,1.11219575882346,-0.135660447463977,-0.627545857594885,-0.476460499195232,-0.151170182426754,-0.343580755925904,0.909758818969787,0.428433496715156,0.363075990024702,-1.24693994927159","302,601,901",3,96.3288635295754,"0.018171188590031,1.11219575882346,-0.135660447463956,-0.62754585759491,-0.476460499195242,-0.151170182426756,-0.343580755925948,0.909758818969763,0.428433496715151,0.363075990024724,-1.24693994927159","302,601,901",3,96.3288635295775,"0.0181711885900328,1.11219575882347,-0.135660447463993,-0.627545857594918,-0.47646049919528,-0.151170182426727,-0.343580755925966,0.909758818969808,0.428433496715161,0.363075990024727,-1.24693994927159","302,601,901",3,96.328863529577,"0.0181711885900177,1.11219575882347,-0.135660447463929,-0.627545857594916,-0.476460499195285,-0.151170182426756,-0.343580755925956,0.909758818969771,0.428433496715182,0.363075990024735,-1.24693994927159"
"301,601,901",3,97.0063271264537,"-1.22038556907578,-1.06241017399992,-0.830578448690483,-0.511901891677281,0.258156304604047,-0.778247170861434,1.10056124555248,0.570599794019629,-0.427732007835136,2.40973346740249,0.651497414772513,-0.159292964211129","300,301,313,588,593,595,599,601,604,670,897,900,904",13,232.125024913369,"-1.17180514304881,-1.13530226188406,-0.904220043734858,-0.630542619886742,0.274832431749198,-0.680180037327024,1.29938107672094,0.517750508857315,-0.481965988806883,2.39457680770022,0.691953833081394","301,601,900",3,88.9807120807338,"-1.16995709812599,-1.1334542169612,-0.902371998811999,-0.630278000723456,0.273398804264367,-0.681613664811888,1.29700767834012,0.515377110476468,-0.479310361919207,2.39626088151699,0.692937968400471","301,601,900",3,88.9147043347737,"-1.16994592617928,-1.13344304501451,-0.902360826865295,-0.63026682877676,0.27340997621104,-0.681602492865232,1.29701885028676,0.515388282423186,-0.479299189972517,2.39627205346363,0.692949140347157","301,601,900",3,88.9147043347754,"-1.16994592617925,-1.13344304501449,-0.902360826865259,-0.630266828776749,0.273409976211011,-0.681602492865255,1.29701885028678,0.515388282423169,-0.479299189972571,2.39627205346368,0.692949140347136","301,601,900",3,88.9147043347754,"-1.16994592617931,-1.1334430450145,-0.902360826865274,-0.630266828776757,0.273409976211056,-0.681602492865213,1.29701885028684,0.515388282423165,-0.479299189972549,2.39627205346361,0.692949140347128","301,601,900",3,88.9147043347718,"-1.16994592617926,-1.1334430450145,-0.902360826865287,-0.630266828776757,0.273409976211067,-0.681602492865205,1.2970188502868,0.515388282423132,-0.479299189972536,2.39627205346366,0.692949140347125","301,601,900",3,88.9147043347756,"-1.16994592617929,-1.13344304501449,-0.902360826865241,-0.630266828776749,0.273409976211048,-0.681602492865257,1.29701885028682,0.515388282423199,-0.479299189972549,2.39627205346365,0.692949140347096"
