"true_model","true_slope","true_nknots","bic_true_model","adaflasso","slope_OLS_adaflasso","nknots_adaflasso","bic_adaflasso","best_iter","changepoints","nknots_best_iter","slope_best_iter","min_bic_best_iter","distance_adaflasso","slope_adaflasso","distance_best_iter_flasso"
"122,234,353,485,596,749,870",-0.01,7,6992.24638823817,"120,234,353,487,595,747,870",-0.00931386546641092,7,6971.88627053269,2,"120,234,353,487,595,747,870",7,-0.00931386546641092,6967.67002,0.007,-0.00931386546641092,0.007
"593",-0.01,1,6851.27668824044,"595",-0.00997159438184829,1,6850.73536781051,2,"595",1,-0.00997159438184829,6850.54147,0.002,-0.00997159438184829,0.002
"133,235,356,539,645,779",-0.01,6,7050.74760490036,"133,236,357,539,644,779",-0.00972153320014412,6,7051.67018151723,2,"133,236,357,539,644,779",6,-0.00972153320014412,7035.75143,0.003,-0.00972153320014412,0.003
"186,302,436,606,711,848",-0.01,6,6991.75017934108,"186,302,432,436,606,710,847,949",-0.00986454651802393,8,7003.92628056097,3,"186,302,432,606,710,847",6,-0.0101740760620552,6978.03753,2.002,-0.00986454651802393,0.006
"127,240,363,470,602,728,865",-0.01,7,7043.19456620724,"126,240,252,363,470,603,729,865",-0.00987265267089319,8,7050.91482109195,4,"126,240,363,470,603,729,865",7,-0.00955989197811115,7034.39117,1.003,-0.00987265267089319,0.003
"153,271,447,607,732,855",-0.01,6,6954.6453582756,"153,271,447,602,606,732,854,859",-0.00986997465909373,8,6963.47150391576,4,"153,271,447,606,732,859",6,-0.0098108806780744,6933.69186,2.002,-0.00986997465909373,0.005
"105,218,328,447,601,732,870",-0.01,7,6968.18309432293,"105,218,328,447,601,732,870",-0.00892225063557639,7,6958.63171817887,2,"105,218,328,447,601,732,870",7,-0.00892225063557639,6957.09506,0,-0.00892225063557639,0
"710",-0.01,1,6946.51099666062,"710",-0.0100518533031615,1,6945.12360180769,1,"710",1,-0.0100518533031615,6945.1236,0,-0.0100518533031615,0
"114,237,377,530,636,740,866",-0.01,7,6960.7459623055,"114,237,377,530,635,740,865,868",-0.0110618667732114,8,6952.42517563829,3,"114,237,377,530,635,740,868",7,-0.0109097211702609,6935.7036,1.002,-0.0110618667732114,0.003
"144,754",-0.01,2,6900.76446895985,"142,146,755",-0.00992758054137186,3,6904.76880402792,3,"142,755",2,-0.00987994834257605,6892.82409,1.003,-0.00992758054137186,0.003
"561",-0.01,1,6899.87685672618,"561",-0.00998866087110713,1,6897.43783578317,2,"561",1,-0.00998866087110713,6897.27479,0,-0.00998866087110713,0
"163,289,453,571,717,826",-0.01,6,6954.72245027256,"163,289,453,454,563,570,718,826",-0.00961979110171367,8,6965.60933601147,3,"163,289,454,570,718,826",6,-0.00987025841332526,6943.00394,2.002,-0.00961979110171367,0.003
"122,270,379,507,620,723,861",-0.01,7,7061.11392953863,"122,271,379,390,502,620,722,861",-0.0100485929518887,8,7056.21072288947,3,"122,271,379,502,620,722,861",7,-0.0103323112456491,7038.76941,1.007,-0.0100485929518887,0.007
"130,267,403,527,640,744,879",-0.01,7,7041.6708933082,"129,268,401,526,528,640,740,744,880",-0.00858201914374796,9,7048.02131401634,3,"129,268,401,526,640,744,880",7,-0.00857621222519788,7022.87822,2.006,-0.00858201914374796,0.006
"144,485,780",-0.01,3,6976.66318451558,"144,475,485,780",-0.0103553554379197,4,6978.50975732747,5,"144,485,780",3,-0.010087730588933,6974.65024,1,-0.0103553554379197,0
"211,626",-0.01,2,6936.87351719899,"212,626",-0.0102221994338814,2,6935.09121250255,2,"212,626",2,-0.0102221994338814,6935.03336,0.001,-0.0102221994338814,0.001
"135,315,457,563,693,860",-0.01,6,7020.31484638015,"135,315,456,563,693,860",-0.00925998751647222,6,7008.32775011285,2,"135,315,456,563,693,860",6,-0.00925998751647222,7006.4452,0.001,-0.00925998751647222,0.001
"165,333,522,712,833",-0.01,5,6952.03030820749,"166,333,521,712,831",-0.00984347735123266,5,6924.73836180654,2,"166,333,521,712,831",5,-0.00984347735123266,6917.15948,0.004,-0.00984347735123266,0.004
"115",-0.01,1,6870.78189215143,"115",-0.00969282386808661,1,6864.23324818786,2,"115",1,-0.00969282386808661,6864.22089,0,-0.00969282386808661,0
"375,525,894",-0.01,3,6970.123239385,"375,526,888",-0.00989327839745514,3,6959.11575060299,2,"375,526,888",3,-0.00989327839745514,6958.42267,0.007,-0.00989327839745514,0.007
"186,352,547,649,888",-0.01,5,6983.77134461209,"186,353,550,648,888",-0.0103500236055703,5,6965.25022859326,2,"186,353,550,648,888",5,-0.0103500236055703,6959.92258,0.005,-0.0103500236055703,0.005
"159,320,435,582,716,855",-0.01,6,6983.54243434967,"159,319,435,582,716,855",-0.0108086244823047,6,6976.03825804147,2,"159,319,435,582,716,855",6,-0.0108086244823047,6971.92755,0.001,-0.0108086244823047,0.001
"153,324,453,568,716,826",-0.01,6,6975.89717128083,"157,324,453,568,716,826",-0.00990066641796105,6,6966.63572914693,2,"157,324,453,568,716,826",6,-0.00990066641796105,6964.069,0.004,-0.00990066641796105,0.004
"340",-0.01,1,6870.80364582182,"340",-0.00989664687228817,1,6868.18107256474,2,"340",1,-0.00989664687228817,6868.16774,0,-0.00989664687228817,0
"141,315,524,659,864",-0.01,5,6938.07854964857,"141,315,327,493,524,531,657,864",-0.01074296979466,8,6961.81905285563,4,"141,327,524,657,864",5,-0.0102004097782661,6936.1846,3.002,-0.01074296979466,0.014
"475",-0.01,1,6970.20139434053,"475",-0.00970267975269891,1,6966.55524838119,1,"475",1,-0.00970267975269891,6966.55525,0,-0.00970267975269891,0
"190,347,595,780,889",-0.01,5,6916.30636681976,"190,354,590,780,891",-0.0100390280726423,5,6902.88989087216,2,"190,354,590,780,891",5,-0.0100390280726423,6896.28433,0.014,-0.0100390280726423,0.014
"260,364,576,777",-0.01,4,7041.32848586832,"261,357,576,776",-0.010526318605276,4,7024.65341576722,2,"261,357,576,776",4,-0.010526318605276,7021.04682,0.009,-0.010526318605276,0.009
"146,291,538,663,887",-0.01,5,7083.42635502135,"146,291,538,663,887",-0.00875309199607328,5,7073.66089597344,2,"146,291,538,663,887",5,-0.00875309199607328,7071.41578,0,-0.00875309199607328,0
"235,530",-0.01,2,6955.02924076989,"235,530",-0.010432671567342,2,6949.98997717298,2,"235,530",2,-0.010432671567342,6949.81559,0,-0.010432671567342,0
"152,340,575,815",-0.01,4,7034.04944224451,"152,340,575,819",-0.00965367790310799,4,7015.80615327213,2,"152,340,575,819",4,-0.00965367790310799,7015.6192,0.004,-0.00965367790310799,0.004
"182,367,544,763",-0.01,4,6919.34541106736,"182,366,544,763",-0.00991807435605936,4,6912.08608659589,2,"182,366,544,763",4,-0.00991807435605936,6906.4572,0.001,-0.00991807435605936,0.001
