"true_model","bic_true_model","cpop","bic_cpop","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_cpop","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"252,502,752",75.9853080688035,"250,493,741",9.81021652493368,"241,493,753",87.0601374311141,"241,493,753",75.9853080688035,1,"241,493,753",75.98531,0.022,0.021,0.021,0.021
"252,502,752",127.537483074485,"256,509,756",118.113911029547,"247,508,760,776",157.735470945903,"247,508,760",118.920358532346,1,"247,508,760",118.92036,0.015,1.019,0.019,0.019
"252,502,752",83.0106725703819,"263,506,742",73.8189281558279,"253,505,748",101.4882347265,"253,505,748",76.0298477472053,1,"253,505,748",76.02985,0.025,0.008,0.008,0.008
"252,502,752",101.305693762123,"251,495,752",99.1716308916563,"245,496,752,764",136.928860116255,"245,496,752",99.6458275281443,2,"245,496,752",99.64573,0.008,1.013,0.013,0.013
"252,502,752",165.849800986894,"254,482,761",159.674072237326,"244,480,503,760,774",216.327583977618,"244,503,760",162.687798463132,2,"244,503,760",161.25985,0.031,2.017,0.017,0.017
"252,502,752",114.668587234823,"247,505,756",110.660123288423,"243,486,539,754,770",153.011681876309,"243,486,539,754",127.641779412205,6,"243,539,754",113.97161,0.012,2.027,1.027,0.048
"252,502,752",106.912236858521,"233,534,738",86.8835938689583,"229,509,528,749,778",144.900061424845,"229,528,749",87.6624394077748,2,"229,528,749",87.66241,0.065,2.033,0.052,0.052
"252,502,752",137.759509408065,"242,509,753",131.984035134707,"230,505,760",176.483792892017,"230,505,760",133.768760633298,1,"230,505,760",133.76876,0.018,0.033,0.033,0.033
"252,502,752",113.495997533396,"235,495,746",99.377865704174,"233,493,755",115.598329497877,"233,493,755",99.9364452036765,1,"233,493,755",99.93645,0.03,0.031,0.031,0.031
"252,502,752",75.9853080688035,"239,502,745",-6.43921404961129,"231,500,752",75.9853080688035,"231,500,752",75.9853080688035,1,"231,500,752",75.98531,0.02,0.023,0.023,0.023
"252,502,752",75.9853080688035,"260,501,753",54.4088368767725,"235,256,500,511,760",118.201507758559,"256,500,760",75.9853080688035,1,"256,500,760",75.98531,0.01,2.014,0.014,0.014
"252,502,752",83.0922260698065,"252,505,750",81.3946050628738,"206,253,483,513,752",125.997734973904,"253,513,752",83.3294470239783,2,"253,513,752",82.8198,0.005,2.012,0.012,0.012
"252,502,752",75.9853080688035,"249,493,763",-57.8710185756824,"236,497,776",79.1082643064699,"236,497,776",75.9853080688035,1,"236,497,776",75.98531,0.023,0.045,0.045,0.045
"252,502,752",75.9853080688035,"248,498,758",30.7105994225985,"242,497,521,763",96.7085739057499,"242,497,763",75.9853080688035,1,"242,497,763",75.98531,0.014,1.026,0.026,0.026
"252,502,752",75.9853080688035,"260,510,766",58.1488369497407,"243,257,510,768",105.023427616474,"243,510,768",75.9853080688035,1,"243,510,768",75.98531,0.03,1.029,0.033,0.033
"252,502,752",75.9853080688035,"253,500,746",29.9060650985432,"239,495,500,753",96.7085739057499,"239,500,753",75.9853080688035,1,"239,500,753",75.98531,0.009,1.016,0.016,0.016
"252,502,752",118.74717744751,"266,470,767",106.14719624241,"255,469,500,767",143.559504726248,"255,469,767",109.588061017778,2,"255,469,767",107.78348,0.061,1.02,0.051,0.051
"252,502,752",111.381391869938,"257,494,765",101.87592465026,"248,493,509,768",136.129504716523,"248,493,768",102.680904147956,2,"248,493,768",102.67809,0.026,1.027,0.029,0.029
"252,502,752",126.637303170335,"267,484,764",117.830130057861,"262,481,535,757,775",158.929614441423,"262,481,757",119.268109581846,2,"262,481,757",118.94496,0.045,2.036,0.036,0.036
"252,502,752",75.9853080688035,"293,306,311,489,754",-17.4436890791063,"244,501,763",83.701100056437,"244,501,763",75.9853080688035,1,"244,501,763",75.98531,2.056,0.02,0.02,0.02
"252,502,752",134.277530728135,"250,505,755",129.727918962887,"234,289,504,756",151.819100365112,"234,504,756",130.837228323114,2,"234,504,756",130.75369,0.008,1.024,0.024,0.024
"252,502,752",111.583651535503,"262,511,758",104.469102919084,"248,261,501,539,761",148.578313874937,"261,501,761",105.178726113441,2,"261,501,761",104.93381,0.025,2.014,0.019,0.019
"252,502,752",102.691264863413,"236,503,751",97.4792141963747,"228,501,759",129.745674348458,"228,501,759",98.8616041199637,1,"228,501,759",98.8616,0.018,0.032,0.032,0.032
"252,502,752",136.288458218187,"251,509,742",128.819040722127,"246,507,742,757",166.657200855595,"246,507,757",131.949917270598,2,"246,507,757",131.72367,0.018,1.016,0.016,0.016
"252,502,752",75.9853080688035,"234,504,744",39.1666960869234,"229,498,499,755",96.7085739057499,"229,499,755",75.9853080688035,1,"229,499,755",75.98531,0.028,1.029,0.029,0.029
"252,502,752",75.9853080688035,"244,505,748",29.4141201080161,"237,503,759,760",96.7085739057499,"237,503,759",75.9853080688035,1,"237,503,759",75.98531,0.015,1.023,0.023,0.023
"252,502,752",121.137260452972,"257,516,743",113.781005295331,"251,509,748,766",158.674870226945,"251,509,748",114.938695795042,2,"251,509,748",114.9386,0.028,1.012,0.012,0.012
"252,502,752",132.329783643216,"259,506,770",117.546639284319,"254,498,547,772",149.473072521543,"254,498,772",118.429135715805,2,"254,498,772",118.25906,0.029,1.026,0.026,0.026
"252,502,752",75.9853080688035,"274,506,762",45.4205889791633,"231,273,508,765,775",117.431839742696,"231,273,508,765",96.7085739057499,2,"273,508,765",75.98531,0.036,2.04,1.04,0.04
"252,502,752",103.954430245997,"240,503,761",96.5424247641363,"230,273,502,763",120.387086399554,"230,502,763",97.3780010965875,2,"230,502,763",97.33904,0.022,1.032,0.033,0.033
"252,502,752",138.678819293779,"268,500,748",130.332457516223,"250,500,757",151.457771603135,"250,500,757",132.444465742033,1,"250,500,757",132.44447,0.022,0.009,0.009,0.009
"252,502,752",95.9355227133257,"261,489,751",92.0622531418309,"258,486,494,750,799",138.911496264226,"258,486,750",92.2852940113764,2,"258,486,750",92.25366,0.023,2.016,0.024,0.024
"252,502,752",160.031828533329,"262,488,756",153.828318715844,"235,258,489,750,783",207.86216970686,"258,489,750,783",173.693504184,3,"258,489,750",154.16806,0.028,2.021,1.021,0.021
"252,502,752",145.839775956922,"247,500,765",140.337486770151,"245,484,520,765",162.462531076789,"245,484,765",158.093443656873,2,"245,484,765",142.12004,0.02,1.038,0.038,0.038
"252,502,752",75.9853080688035,"237,522,751",48.4974110064954,"234,509,759",87.2533421444819,"234,509,759",75.9853080688035,1,"234,509,759",75.98531,0.036,0.032,0.032,0.032
"252,502,752",86.8033782623239,"228,511,751",77.0038246531057,"221,225,503,757,767",143.597476971381,"225,503,757",77.6740041126737,2,"225,503,757",77.67384,0.034,2.033,0.033,0.033
"252,502,752",75.9853080688035,"258,489,766",40.5791474307433,"249,490,768",75.9853080688035,"249,490,768",75.9853080688035,1,"249,490,768",75.98531,0.033,0.031,0.031,0.031
"252,502,752",109.19429134954,"249,505,762",103.585618197087,"246,502,505,763",129.950509140449,"246,505,763",103.71705627606,2,"246,505,763",103.71675,0.016,1.017,0.02,0.02
"252,502,752",115.308980009415,"265,503,750",108.732802627228,"250,502,506,761",156.80979328861,"250,502,761",110.800503399809,2,"250,502,761",110.80049,0.016,1.011,0.011,0.011
"252,502,752",75.9853080688035,"256,494,759",1.76055356579607,"244,496,764",75.9853080688035,"244,496,764",75.9853080688035,1,"244,496,764",75.98531,0.019,0.026,0.026,0.026
"252,502,752",75.9853080688035,"256,504,759",42.9589038327038,"244,503,765",89.9352430817956,"244,503,765",75.9853080688035,1,"244,503,765",75.98531,0.013,0.022,0.022,0.022
"252,502,752",75.9853080688035,"230,505,732",8.80383386408128,"225,501,752",75.9853080688035,"225,501,752",75.9853080688035,1,"225,501,752",75.98531,0.045,0.028,0.028,0.028
"252,502,752",102.387243644525,"246,511,752",100.607015319095,"243,505,756",122.403137832176,"243,505,756",101.269012097911,1,"243,505,756",101.26901,0.015,0.016,0.016,0.016
"252,502,752",102.423997185542,"264,497,759",98.4331069811663,"185,263,496,760",120.20868294746,"263,496,760",98.4666553690966,2,"263,496,760",98.46415,0.024,1.025,0.025,0.025
"252,502,752",76.8447671940215,"259,504,759",68.8818805388796,"251,503,763",96.0826708833041,"251,503,763",75.9853080688035,1,"251,503,763",75.98531,0.016,0.013,0.013,0.013
"252,502,752",75.9853080688035,"250,483,771",32.9694453897724,"242,492,771,777",105.24696297297,"242,492,771",75.9853080688035,1,"242,492,771",75.98531,0.04,1.039,0.039,0.039
"252,502,752",109.277245703237,"267,500,749",101.837114248213,"237,265,500,752",138.936931939348,"265,500,752",102.428233492042,2,"265,500,752",102.42409,0.02,1.015,0.015,0.015
"252,502,752",89.8436075035212,"262,503,752",79.1423903469529,"260,502,751,766",102.099918795971,"260,502,751",79.2107614426844,2,"260,502,751",79.21075,0.011,1.009,0.009,0.009
"252,502,752",86.1537903298592,"258,506,757",81.0761265202835,"252,504,766",110.87333034363,"252,504,766",82.7256822345979,1,"252,504,766",82.72568,0.015,0.016,0.016,0.016
"252,502,752",75.9853080688035,"256,513,752",-12.0221588153615,"253,510,759",75.9853080688035,"253,510,759",75.9853080688035,1,"253,510,759",75.98531,0.015,0.016,0.016,0.016
"252,502,752",115.767204290849,"257,500,752",109.17893031162,"253,499,752,757",146.990987661535,"253,499,752",109.521238884624,2,"253,499,752",109.52113,0.007,1.004,0.004,0.004
"252,502,752",75.9853080688035,"266,474,745",30.2251098638362,"251,480,750",75.9853080688035,"251,480,750",75.9853080688035,1,"251,480,750",75.98531,0.049,0.025,0.025,0.025
"252,502,752",75.9853080688035,"266,491,741",53.0856009631871,"249,492,494,745",96.9832520722048,"249,494,745",75.9853080688035,1,"249,494,745",75.98531,0.036,1.018,0.018,0.018
"252,502,752",82.4218692991033,"250,514,759",78.3878985234776,"246,501,515,763",105.379700224499,"246,515,763",78.8814776651786,2,"246,515,763",78.86248,0.021,1.018,0.03,0.03
"252,502,752",130.354547173963,"247,498,741",121.284628986312,"237,493,515,747",156.782815166666,"237,493,747",122.434162192985,2,"237,493,747",122.41762,0.02,1.029,0.029,0.029
"252,502,752",75.9853080688035,"252,506,765",34.3845260578766,"248,504,505,771",96.7085739057499,"248,504,771",75.9853080688035,1,"248,504,771",75.98531,0.017,1.025,0.025,0.025
"252,502,752",75.9853080688035,"244,492,743",14.9707159914763,"231,236,492,750",96.7085739057499,"236,492,750",75.9853080688035,1,"236,492,750",75.98531,0.027,1.028,0.028,0.028
"252,502,752",94.5803838277117,"257,488,761",86.642770756926,"188,258,487,540,760,788",154.613078719779,"258,487,760",89.7021129924869,2,"258,487,760",86.7131,0.028,3.029,0.029,0.029
"252,502,752",75.9853080688035,"243,503,755",40.535747306016,"234,501,763",76.1340671052124,"234,501,763",75.9853080688035,1,"234,501,763",75.98531,0.013,0.03,0.03,0.03
"252,502,752",75.9853080688035,"248,496,754",40.4029607442414,"241,495,764",86.2460791179434,"241,495,764",75.9853080688035,1,"241,495,764",75.98531,0.012,0.03,0.03,0.03
"252,502,752",83.9123868835127,"243,501,757",71.6005165769106,"236,497,507,761,770",132.872617552233,"236,497,761",75.9853080688035,1,"236,497,761",75.98531,0.015,2.03,0.03,0.03
"252,502,752",75.9853080688035,"247,518,735",-19.7207747804575,"233,503,507,752",96.7085739057499,"233,503,752",75.9853080688035,1,"233,503,752",75.98531,0.038,1.02,0.02,0.02
"252,502,752",114.028387041651,"263,515,750",102.858311845845,"230,263,486,557,734,759",161.925829441678,"263,486,759",118.128072432895,2,"263,486,759",107.02664,0.026,3.034,0.034,0.034
"252,502,752",75.9853080688035,"251,495,760",21.4388112955515,"241,494,499,763",96.7085739057499,"241,499,763",75.9853080688035,1,"241,499,763",75.98531,0.016,1.025,0.025,0.025
"252,502,752",129.770046374037,"255,497,748",124.787809022072,"144,254,494,513,748",168.985243559637,"254,494,748",124.892923572178,2,"254,494,748",124.88924,0.012,2.014,0.014,0.014
"252,502,752",90.8993594973638,"250,514,747",84.0266212831909,"242,508,751,757",120.997163005396,"242,508,751",84.7095715626896,2,"242,508,751",84.70946,0.019,1.017,0.017,0.017
"252,502,752",75.9853080688035,"274,500,750",9.36859994616782,"250,500,502,758",96.7085739057499,"250,500,758",75.9853080688035,1,"250,500,758",75.98531,0.026,1.008,0.01,0.01
"252,502,752",75.9853080688035,"263,509,759",44.8275465879764,"253,498,510,756,776",117.431839742696,"253,510,776",75.9853080688035,1,"253,510,776",75.98531,0.025,2.009,0.033,0.033
"252,502,752",135.341280665471,"250,503,754",126.974945491297,"238,502,760",157.807589185374,"238,502,760",128.713745653383,1,"238,502,760",128.71375,0.005,0.022,0.022,0.022
"252,502,752",75.9853080688035,"232,524,745",43.2390866476659,"226,512,755",86.5432600596025,"226,512,755",75.9853080688035,1,"226,512,755",75.98531,0.049,0.039,0.039,0.039
"252,502,752",94.4205015522766,"253,500,766",80.2345146247003,"240,500,776",138.620528370412,"240,500,776",83.5857471197405,1,"240,500,776",83.58575,0.017,0.038,0.038,0.038
"252,502,752",77.5359804914514,"245,508,752",73.0004750688907,"239,494,507,758,776",134.998254922056,"239,507,758",75.9853080688035,1,"239,507,758",75.98531,0.013,2.024,0.024,0.024
"252,502,752",117.122866327803,"258,513,755",105.031466955541,"251,512,758",115.037050148909,"251,512,758",105.540409702404,1,"251,512,758",105.54041,0.02,0.017,0.017,0.017
"252,502,752",83.0335658186704,"244,502,740",79.1599204107466,"234,242,498,737,780",132.497134444816,"242,498,737",80.4454775487044,2,"242,498,737",79.38282,0.02,2.029,0.029,0.029
"252,502,752",75.9853080688035,"248,498,760",54.2432197344356,"238,498,767",82.1216039127864,"238,498,767",75.9853080688035,1,"238,498,767",75.98531,0.016,0.033,0.033,0.033
"252,502,752",161.582494436738,"251,499,759",158.637114961219,"247,498,500,734,772",202.850698439715,"247,500,772",159.999415507208,2,"247,500,772",159.83841,0.011,2.025,0.027,0.027
"252,502,752",75.9853080688035,"254,494,745",23.9507690101557,"237,493,498,755",96.7085739057499,"237,498,755",75.9853080688035,1,"237,498,755",75.98531,0.017,1.022,0.022,0.022
"252,502,752",75.9853080688035,"258,509,755",-7.68597511548644,"249,506,508,766",96.7085739057499,"249,506,766",75.9853080688035,1,"249,506,766",75.98531,0.016,1.021,0.021,0.021
"252,502,752",75.9853080688035,"256,491,762",54.4710350971061,"244,493,772",88.7376620884243,"244,493,772",75.9853080688035,1,"244,493,772",75.98531,0.025,0.037,0.037,0.037
"252,502,752",85.4959014336902,"240,501,760",77.6299259324959,"233,493,511,761",111.570122862664,"233,493,761",80.8665832186292,2,"233,493,761",78.63641,0.021,1.037,0.037,0.037
"252,502,752",75.9853080688035,"246,517,747",60.580483330781,"240,244,511,754",110.271601346225,"240,511,754",75.9853080688035,1,"240,511,754",75.98531,0.026,1.019,0.023,0.023
"252,502,752",128.896746636788,"261,507,745",122.525030374165,"258,505,747,755",148.397324775103,"258,505,747",122.719236544273,2,"258,505,747",122.71922,0.021,1.012,0.014,0.014
"252,502,752",75.9853080688035,"249,520,747",34.2313211727853,"244,511,515,754",96.7085739057499,"244,515,754",75.9853080688035,1,"244,515,754",75.98531,0.026,1.019,0.023,0.023
"252,502,752",88.2472985703063,"258,513,750",79.4826898898001,"216,269,511,752",103.917589813715,"269,511,752",85.676277503079,2,"269,511,752",80.60258,0.019,1.026,0.026,0.026
"252,502,752",75.9853080688035,"241,512,738",66.6333388626365,"239,503,511,742",96.7085739057499,"239,503,742",75.9853080688035,1,"239,503,742",75.98531,0.035,1.024,0.024,0.024
"252,502,752",75.9853080688035,"251,505,768",-16.5640386477093,"238,506,507,770",96.7085739057499,"238,506,770",75.9853080688035,1,"238,506,770",75.98531,0.02,1.036,0.036,0.036
"252,502,752",79.476169341616,"272,502,764",64.5266646803049,"259,503,762,779",120.81246737854,"259,503,779",75.9853080688035,1,"259,503,779",75.98531,0.032,1.018,0.035,0.035
"252,502,752",86.7987146777218,"255,502,757",81.7306476595364,"230,251,502,760",120.133381893889,"251,502,760",82.3192151640031,2,"251,502,760",82.31881,0.008,1.009,0.009,0.009
"252,502,752",114.128216897442,"268,499,757",109.773283534753,"256,487,542,756",132.83111483144,"256,487,542,756",125.920227240541,3,"256,487,756",112.43716,0.024,1.023,1.023,0.023
"252,502,752",174.973815425499,"264,489,747",168.595796113861,"250,489,709,752,773",221.632844164529,"250,489,773",174.049530437133,2,"250,489,773",173.59034,0.03,2.015,0.036,0.036
"252,502,752",99.5834977574759,"250,498,755",93.5034848345364,"235,498,765",124.280749232255,"235,498,765",94.7297135956653,1,"235,498,765",94.72971,0.009,0.034,0.034,0.034
"252,502,752",106.661460578552,"231,517,744",90.3828579637295,"228,511,749",107.437967757311,"228,511,749",91.4765055385434,1,"228,511,749",91.47651,0.044,0.036,0.036,0.036
"252,502,752",107.073474595095,"267,495,765",99.9448481701438,"217,267,492,533,736,765",164.102085085044,"267,492,765",100.110222059417,2,"267,492,765",100.07792,0.035,3.038,0.038,0.038
"252,502,752",91.8417582262817,"264,507,759",84.724646067028,"258,506,761",106.567962449345,"258,506,761",85.6544618926171,1,"258,506,761",85.65446,0.024,0.019,0.019,0.019
"252,502,752",80.2389117272417,"247,516,751",69.091097932026,"223,246,514,755",105.05541958669,"246,514,755",75.9853080688035,1,"246,514,755",75.98531,0.02,1.021,0.021,0.021
"252,502,752",75.9853080688035,"249,518,759",34.3982946861719,"237,516,769",90.9280489746798,"237,516,769",75.9853080688035,1,"237,516,769",75.98531,0.026,0.046,0.046,0.046
"252,502,752",75.9853080688035,"254,493,757",45.8877671348456,"244,493,772",82.8538990101759,"244,493,772",75.9853080688035,1,"244,493,772",75.98531,0.016,0.037,0.037,0.037
"252,502,752",94.317488236988,"249,516,764",81.0760363313358,"247,514,763,794",106.897341491188,"247,514,763",81.1665599750204,2,"247,514,763",81.15771,0.029,1.028,0.028,0.028
"252,502,752",114.33112219224,"258,491,746",97.2228721119982,"255,490,739,778",122.632937157654,"255,490,739",98.3157675743977,2,"255,490,739",97.78544,0.023,1.028,0.028,0.028
"252,502,752",136.375723793765,"264,502,743",121.351977703165,"256,500,730,773",160.488250705437,"256,500,773",123.663674355909,2,"256,500,773",123.47483,0.021,1.027,0.027,0.027
"252,502,752",75.9853080688035,"255,507,756",33.165260277758,"250,504,505,763",96.7085739057499,"250,504,763",75.9853080688035,1,"250,504,763",75.98531,0.012,1.015,0.015,0.015
"252,502,752",101.770381943321,"234,504,750",90.9365982809908,"230,503,752",107.681873203933,"230,503,752",91.4141233432758,1,"230,503,752",91.41412,0.022,0.023,0.023,0.023
"252,502,752",75.9853080688035,"250,493,757",16.8403027820478,"244,492,505,763",96.7085739057499,"244,492,763",75.9853080688035,1,"244,492,763",75.98531,0.016,1.022,0.029,0.029
"252,502,752",75.9853080688035,"245,504,757",49.8294929034741,"237,503,759,784",96.7085739057499,"237,503,759",75.9853080688035,1,"237,503,759",75.98531,0.014,1.023,0.023,0.023
"252,502,752",82.2491416020121,"233,518,749",71.6918752232402,"227,514,759",111.477952329231,"227,514,759",75.9853080688035,1,"227,514,759",75.98531,0.038,0.044,0.044,0.044
"252,502,752",75.9853080688035,"259,507,757",44.689151449883,"250,506,508,763",96.7085739057499,"250,506,763",75.9853080688035,1,"250,506,763",75.98531,0.017,1.017,0.017,0.017
"252,502,752",75.9853080688035,"247,492,764",39.4461687500073,"210,246,494,765",96.7085739057499,"246,494,765",75.9853080688035,1,"246,494,765",75.98531,0.027,1.027,0.027,0.027
"252,502,752",132.755973807772,"257,513,740",127.878730146644,"205,256,512,740,749",173.430460280579,"256,512,740",128.007220584036,2,"256,512,740",127.90738,0.028,2.017,0.026,0.026
"252,502,752",75.9853080688035,"253,500,751",32.8592158559179,"245,499,762",82.9730531160934,"245,499,762",75.9853080688035,1,"245,499,762",75.98531,0.004,0.02,0.02,0.02
"252,502,752",75.9853080688035,"253,492,767",30.00553785437,"241,496,774",92.9014982711713,"241,496,774",75.9853080688035,1,"241,496,774",75.98531,0.026,0.039,0.039,0.039
"252,502,752",75.9853080688035,"242,508,764",23.2524020900427,"238,499,507,769",96.7085739057499,"238,507,769",75.9853080688035,1,"238,507,769",75.98531,0.028,1.034,0.036,0.036
"252,502,752",106.055702299847,"264,495,742",100.886145153239,"247,276,495,742,781",145.570664966598,"247,495,742",102.497194249338,2,"247,495,742",102.37901,0.029,2.022,0.022,0.022
"252,502,752",106.146769964818,"233,507,763",96.5719127002898,"214,232,505,770",133.001819227667,"232,505,770",96.8134919461213,2,"232,505,770",96.81346,0.035,1.041,0.041,0.041
"252,502,752",95.813466788898,"246,513,752",88.8019472026852,"190,247,494,536,751,804",152.53045868221,"247,494,751",92.7579460194534,2,"247,494,751",90.62187,0.017,3.014,0.014,0.014
"252,502,752",82.0793067524504,"250,497,748",79.8631225113899,"244,496,749,760",120.153223409717,"244,496,749",80.4935070275907,2,"244,496,749",80.49336,0.011,1.017,0.017,0.017
"252,502,752",75.9853080688035,"265,511,725",48.2587076107845,"257,510,729",75.9853080688035,"257,510,729",75.9853080688035,1,"257,510,729",75.98531,0.049,0.036,0.036,0.036
"252,502,752",91.9258214715223,"250,497,748",83.480597684941,"237,496,753,763",136.556258881799,"237,496,753",85.431178544093,2,"237,496,753",85.43091,0.011,1.022,0.022,0.022
"252,502,752",128.730023372989,"263,507,737",119.220620712159,"249,506,743,747",160.724039380204,"249,506,743",120.989826694652,2,"249,506,743",120.98955,0.031,1.012,0.016,0.016
"252,502,752",75.9853080688035,"261,489,748",37.9768508927536,"250,488,499,759",99.976701305703,"250,499,759",75.9853080688035,1,"250,499,759",75.98531,0.026,1.012,0.012,0.012
"252,502,752",93.9266654221172,"249,513,746",83.9996017124858,"234,271,510,745,813",129.726696549069,"234,510,745",86.2514223986401,2,"234,510,745",85.77432,0.02,2.033,0.033,0.033
"252,502,752",123.817919137467,"252,491,773",115.781429596683,"244,492,495,772",146.2139519593,"244,492,772",116.251232215601,1,"244,492,772",116.25123,0.032,1.035,0.038,0.038
"252,502,752",110.18691433051,"260,478,752",101.500312462114,"244,259,481,753",128.356813220261,"259,400,481,753",120.765659410663,2,"259,481,753",101.70649,0.032,1.029,1.029,0.029
"252,502,752",132.37878967517,"262,502,753",128.069086786994,"253,502,753,788",156.240278463127,"253,502,753",128.526208756736,2,"253,502,753",128.52572,0.011,1.002,0.002,0.002
"252,502,752",126.920581972418,"242,513,739",121.614352107517,"237,480,508,753",164.075942234812,"237,508,753",123.390832542674,2,"237,508,753",123.39004,0.034,1.022,0.022,0.022
"252,502,752",83.1417439609271,"252,497,759",78.0667591168407,"248,480,498,752,785",124.901921060202,"248,498,752",78.5356975025492,2,"248,498,752",78.39041,0.012,2.008,0.008,0.008
"252,502,752",75.9853080688035,"258,508,747",62.5267448291858,"250,506,754",77.2537428777847,"250,506,754",75.9853080688035,1,"250,506,754",75.98531,0.017,0.008,0.008,0.008
"252,502,752",145.93102587136,"241,501,764",136.496367233514,"234,235,500,766",169.641478383144,"235,500,766",136.765305315087,2,"235,500,766",136.7653,0.024,1.033,0.033,0.033
"252,502,752",100.329588935391,"275,504,732",86.3704307269585,"256,267,500,524,735",139.256136107003,"267,500,735",87.2821762128504,2,"267,500,735",87.22295,0.045,2.023,0.034,0.034
"252,502,752",75.9853080688035,"242,494,729",16.4357906574014,"235,490,748",78.9928220608564,"235,490,748",75.9853080688035,1,"235,490,748",75.98531,0.041,0.033,0.033,0.033
"252,502,752",75.9853080688035,"256,506,762",32.1132368005733,"249,505,765",75.9853080688035,"249,505,765",75.9853080688035,1,"249,505,765",75.98531,0.018,0.019,0.019,0.019
"252,502,752",75.9853080688035,"260,494,746",47.8305290376266,"239,256,495,756",113.551987836377,"239,495,756",75.9853080688035,1,"239,495,756",75.98531,0.022,1.015,0.024,0.024
"252,502,752",115.414105565266,"239,520,740",104.018639079199,"237,515,738,761",134.227150803242,"237,515,761",105.419798329409,2,"237,515,761",105.3939,0.043,1.037,0.037,0.037
"252,502,752",75.9853080688035,"258,503,753",23.23613691563,"248,501,752,786",96.7085739057499,"248,501,786",75.9853080688035,1,"248,501,786",75.98531,0.008,1.005,0.039,0.039
"252,502,752",75.9853080688035,"258,496,754",-5.93864976256062,"244,497,763",75.9853080688035,"244,497,763",75.9853080688035,1,"244,497,763",75.98531,0.014,0.024,0.024,0.024
"252,502,752",75.9853080688035,"252,484,760",-7.96780605946392,"243,486,767",75.9853080688035,"243,486,767",75.9853080688035,1,"243,486,767",75.98531,0.026,0.04,0.04,0.04
"252,502,752",85.121124870233,"251,500,745",80.808573934103,"248,500,713,778",100.365943596962,"248,500,713,778",97.0612131768705,3,"248,500,713",83.65967,0.01,1.032,1.032,0.045
"252,502,752",83.774301981878,"236,516,754",74.794705967297,"232,513,757",90.4019976119647,"232,513,757",75.9853080688035,1,"232,513,757",75.98531,0.032,0.036,0.036,0.036
"252,502,752",93.0632783773912,"265,514,754",87.1501084437179,"249,511,766",131.354019570602,"249,511,766",90.7375316980869,1,"249,511,766",90.73753,0.027,0.026,0.026,0.026
"252,502,752",76.2118951369985,"251,499,755",72.6028142654643,"209,244,498,499,764",138.137880343715,"244,498,764",75.9853080688035,1,"244,498,764",75.98531,0.007,2.023,0.024,0.024
"252,502,752",190.916573098579,"261,497,763",187.301960439219,"244,500,773",218.895671523332,"244,500,773",189.259865975506,1,"244,500,773",189.25987,0.025,0.031,0.031,0.031
"252,502,752",75.9853080688035,"269,500,744",59.9553042925365,"262,496,531,744",96.7085739057499,"262,496,744",75.9853080688035,1,"262,496,744",75.98531,0.027,1.024,0.024,0.024
"252,502,752",99.1688430368094,"254,493,749",95.5110829631222,"243,490,518,752,807",157.78421995163,"243,490,752",97.2355533721519,2,"243,490,752",97.00356,0.014,2.021,0.021,0.021
"252,502,752",75.9853080688035,"250,519,749",69.7765130380632,"248,499,518,745,771",117.431839742696,"248,518,745",78.49788225971,2,"248,518,745",75.98531,0.022,2.014,0.027,0.027
"252,502,752",75.9853080688035,"264,499,758",65.4872014486614,"242,263,501,760,776",117.431839742696,"263,501,760",75.9853080688035,1,"263,501,760",75.98531,0.021,2.019,0.02,0.02
"252,502,752",75.9853080688035,"269,492,754",14.7875955478129,"225,251,494,501,760",117.431839742696,"251,501,760",75.9853080688035,1,"251,501,760",75.98531,0.029,2.01,0.01,0.01
"252,502,752",75.9853080688035,"256,506,737",8.08524387936421,"235,244,505,760",96.7085739057499,"244,505,760",75.9853080688035,1,"244,505,760",75.98531,0.023,1.019,0.019,0.019
"252,502,752",92.1549482237535,"264,508,755",84.4012012095375,"259,325,487,542,754",124.84898436033,"259,487,754",96.0752523675065,2,"259,487,754",89.32245,0.021,2.024,0.024,0.024
"252,502,752",82.5928582178411,"263,514,750",70.739650664971,"231,253,513,758",125.776282895655,"253,513,758",75.9853080688035,1,"253,513,758",75.98531,0.025,1.018,0.018,0.018
"252,502,752",83.6019112751409,"237,510,765",75.049059698873,"210,236,508,764,801",124.564250134433,"236,508,764",75.9853080688035,1,"236,508,764",75.98531,0.036,2.034,0.034,0.034
"252,502,752",81.4244031370036,"257,496,750",75.7722476548456,"131,251,495,513,749,779",145.636141284423,"251,495,749",76.0810265522266,2,"251,495,749",76.06838,0.013,3.011,0.011,0.011
"252,502,752",75.9853080688035,"262,479,775",28.8257425202244,"247,488,777",93.4639213493414,"247,488,777",75.9853080688035,1,"247,488,777",75.98531,0.056,0.044,0.044,0.044
"252,502,752",114.350601827516,"259,482,758",97.2760013843136,"217,258,481,496,756,787",161.718046703202,"258,481,756",97.2788954192245,2,"258,481,756",97.27643,0.033,3.016,0.031,0.031
"252,502,752",104.118276041823,"246,491,745",95.1969532082145,"223,243,487,501,741,777",164.968733673638,"243,487,741",96.5074635650642,2,"243,487,741",95.54809,0.024,3.021,0.035,0.035
