"true_model","true_nknots","bic_true_model","flasso","nknots_flasso","bic_flasso","adaflasso","nknots_adaflasso","bic_adaflasso","iter2flasso","nknots_iter2flasso","bic_iter2flasso","iter3flasso","nknots_iter3flasso","bic_iter3flasso","iter4flasso","nknots_iter4flasso","bic_iter4flasso","iter5flasso","nknots_iter5flasso","bic_iter5flasso","iter6flasso","nknots_iter6flasso","bic_iter6flasso","iter7flasso","nknots_iter7flasso","bic_iter7flasso","iter8flasso","nknots_iter8flasso","bic_iter8flasso","iter9flasso","nknots_iter9flasso","bic_iter9flasso","iter10flasso","nknots_iter10flasso","bic_iter10flasso","cpop","nknots_cpop","bic_cpop"
"252,502,752",3,134.277530728135,"234,289,504,756",4,151.819100365112,"234,504,756",3,130.837228323114,"234,504,756",3,130.753690232586,"234,504,756",3,130.753690232568,"234,504,756",3,130.753690232693,"234,504,756",3,130.753690232589,"234,504,756",3,130.753690232693,"234,504,756",3,130.753690232541,"234,504,756",3,130.753690232671,"234,504,756",3,130.75369023265,"234,504,756",3,130.753690232547,"250,505,755",3,129.727918962887
"252,502,752",3,111.583651535503,"248,261,501,539,761",5,148.578313874937,"261,501,761",3,105.178726113441,"261,501,761",3,104.933811217892,"261,501,761",3,104.933811217897,"261,501,761",3,104.933811218059,"261,501,761",3,104.93381121802,"261,501,761",3,104.933811217914,"261,501,761",3,104.933811218002,"261,501,761",3,104.933811217934,"261,501,761",3,104.933811217902,"261,501,761",3,104.933811217955,"262,511,758",3,104.469102919084
"252,502,752",3,102.691264863413,"228,501,759",3,129.745674348458,"228,501,759",3,98.8616041199637,"228,501,759",3,98.8616041198873,"228,501,759",3,98.8616041198363,"228,501,759",3,98.8616041199044,"228,501,759",3,98.8616041199007,"228,501,759",3,98.8616041198936,"228,501,759",3,98.8616041198599,"228,501,759",3,98.8616041198662,"228,501,759",3,98.8616041200027,"228,501,759",3,98.8616041198539,"236,503,751",3,97.4792141963747
"252,502,752",3,136.288458218187,"246,507,742,757",4,166.657200855595,"246,507,757",3,131.949917270598,"246,507,757",3,131.723672380023,"246,507,757",3,131.723672380064,"246,507,757",3,131.723672380049,"246,507,757",3,131.723672380123,"246,507,757",3,131.723672380105,"246,507,757",3,131.72367238026,"246,507,757",3,131.723672380251,"246,507,757",3,131.723672380027,"246,507,757",3,131.723672380018,"251,509,742",3,128.819040722127
"252,502,752",3,75.9853080688035,"229,498,499,755",4,96.7085739057499,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"229,499,755",3,75.9853080688035,"234,504,744",3,39.1666960869234
"252,502,752",3,75.9853080688035,"237,503,759,760",4,96.7085739057499,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"237,503,759",3,75.9853080688035,"244,505,748",3,29.4141201080161
"252,502,752",3,121.137260452972,"251,509,748,766",4,158.674870226945,"251,509,748",3,114.938695795042,"251,509,748",3,114.938602920072,"251,509,748",3,114.938602920198,"251,509,748",3,114.938602920086,"251,509,748",3,114.938602920014,"251,509,748",3,114.938602920077,"251,509,748",3,114.938602920085,"251,509,748",3,114.938602920071,"251,509,748",3,114.938602920016,"251,509,748",3,114.938602920161,"257,516,743",3,113.781005295331
"252,502,752",3,132.329783643216,"254,498,547,772",4,149.473072521543,"254,498,772",3,118.429135715805,"254,498,772",3,118.2590613525,"254,498,772",3,118.259061352377,"254,498,772",3,118.259061352394,"254,498,772",3,118.259061352553,"254,498,772",3,118.259061352622,"254,498,772",3,118.259061352541,"254,498,772",3,118.259061352333,"254,498,772",3,118.259061352296,"254,498,772",3,118.25906135208,"259,506,770",3,117.546639284319
"252,502,752",3,75.9853080688035,"231,273,508,765,775",5,117.431839742696,"231,273,508,765",4,96.7085739057499,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"273,508,765",3,75.9853080688035,"274,506,762",3,45.4205889791633
"252,502,752",3,103.954430245997,"230,273,502,763",4,120.387086399554,"230,502,763",3,97.3780010965875,"230,502,763",3,97.3390441762729,"230,502,763",3,97.3390441761838,"230,502,763",3,97.3390441760304,"230,502,763",3,97.3390441761351,"230,502,763",3,97.3390441762353,"230,502,763",3,97.3390441762892,"230,502,763",3,97.3390441760299,"230,502,763",3,97.3390441763027,"230,502,763",3,97.3390441761506,"240,503,761",3,96.5424247641363
