"true_model","bic_true_model","PELT","bic_PELT","knots_BS","bic_BS","knots_WBS","bic_WBS","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_pelt","distance_wbs","distance_bs","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"251,501,751",6932.80754336845,"131,252,288,466,501,625,751,860",70.9179385347943,"131,255,316,486,501,625,751,860",73.7004174394432,"131,255,316,486,501,725,751,860",76.0506519377333,"250,252,253,254,255,501,502,516,584,751",7057.31740919256,"252,501,751",6928.69514341511,2,"252,501,751",6927.34887,5.001,5.004,5.004,7.001,0.001,0.001
"251,501,751",7047.84486136857,"159,249,417,499,703,752,813",173.99106977137,"159,249,417,501,669,741,758,813",178.95455293017,"159,249,417,499,669,741,813",177.961828381203,"248,249,252,495,499,501,502,521,538,741,749,752,753,755,758",7211.69812406451,"249,502,741",7049.31486132845,2,"249,502,741",7043.77917,4.005,4.014,5.009,12.002,0.013,0.013
"251,501,751",6967.15782338409,"123,251,332,499,500,752,855",93.946723564037,"123,251,332,501,752,855",95.1746099173199,"123,251,332,501,752,855",95.1746099173199,"248,250,251,430,482,501,503,531,568,575,752",7090.53165086921,"251,501,752",6957.63434643443,2,"251,501,752",6957.37797,4.002,3.001,3.001,8.001,0.001,0.001
"251,501,751",6889.93529600815,"153,250,333,468,501,615,752,837",16.2802491197318,"153,250,333,468,501,615,752,837",16.2802491197318,"153,250,333,468,501,615,752,837",16.2802491197318,"250,251,260,501,506,509,750,751,752,753,758",6995.33166128395,"250,501,752",6881.7774613537,2,"250,501,752",6880.20291,5.002,5.002,5.002,8,0.002,0.002
"251,501,751",6925.96403642293,"115,251,348,498,668,752,923",29.2750936999761,"115,251,348,498,668,752,923",29.2750936999761,"115,251,348,498,668,752,959",30.1171845293666,"251,448,459,493,498,501,504,751,752",7020.12762208549,"251,498,504,752",6927.29336280908,3,"251,498,752",6917.16457,4.004,4.004,4.004,6,1.004,0.004
"251,501,751",6913.66270372252,"117,251,420,502,605,752,915",56.7205999823471,"117,251,420,502,605,752,915",56.7205999823471,"117,251,420,502,605,752,915",56.7205999823471,"251,494,501,502,507,750,752",6981.48406337594,"251,502,752",6910.97961203478,2,"251,502,752",6910.01111,4.002,4.002,4.002,4.001,0.002,0.002
"251,501,751",6980.69260898969,"109,251,308,420,501,650,751,857",116.888510909821,"109,251,308,420,501,650,751,857",116.888510909821,"76,251,308,420,501,650,751,857",117.263989169159,"251,501,504,506,519,751",7103.07274758941,"251,501,751",6975.72161907456,2,"251,501,751",6975.24656,5,5,5,3,0,0
"251,501,751",6977.30774940737,"122,251,335,501,626,751,852",112.714126014655,"122,251,335,501,626,751,852",112.714126014655,"122,251,335,501,626,751,852",112.714126014655,"251,496,497,501,747,748,751,752",7050.23806649506,"251,501,751",6976.78434574166,2,"251,501,751",6974.36012,4,4,4,5,0,0
"251,501,751",7062.01055770578,"98,251,288,501,584,752,870",184.161477866365,"98,251,288,501,584,751,870",184.514703648036,"98,251,288,501,584,751,870",184.514703648036,"251,257,258,481,500,501,543,751,752,753",7176.11945911144,"251,501,751",7059.87083513815,2,"251,501,751",7051.10399,4.001,4,4,7,0,0
"251,501,751",6869.25311226657,"115,251,397,501,584,752,950",-3.29156838721816,"115,251,397,501,584,752,950",-3.29156838721816,"115,251,397,501,584,752,950",-3.29156838721816,"245,251,462,493,501,505,514,751,752",6962.31977945766,"251,501,752",6865.81529836101,2,"251,501,752",6862.12861,4.001,4.001,4.001,6,0.001,0.001
"251,501,751",6857.99704145949,"148,251,364,501,648,749,937",-21.7528445816734,"148,251,364,501,648,749,937",-21.7528445816734,"148,251,364,501,648,749,937",-21.7528445816734,"249,251,479,488,497,501,502,506,551,745,747,749,750",6991.86651477519,"251,502,749",6850.72303942874,2,"251,502,749",6848.80114,4.002,4.002,4.002,10.001,0.003,0.003
"251,501,751",6956.59923519155,"73,251,334,452,501,590,729,751,843",89.8489252217362,"73,251,334,452,501,590,729,751,843",89.8489252217362,"73,251,334,452,501,590,729,751,843",89.8489252217362,"251,252,490,494,501,505,540,546,729,751,772",7066.7562607617,"251,501,751",6953.83889334322,2,"251,501,751",6953.34436,6,6,6,8,0,0
"251,501,751",7015.9279862153,"198,251,409,506,547,750,849",137.811069809876,"198,251,409,506,547,750,849",137.811069809876,"198,251,409,506,547,750,849",137.811069809876,"223,249,250,251,252,493,495,496,503,506,750,751",7142.67774207749,"251,506,750",7001.27207376145,2,"251,506,750",7001.07557,4.006,4.006,4.006,9.002,0.006,0.006
"251,501,751",7029.06468592471,"119,251,400,500,568,751,800",167.713206698366,"119,251,400,500,568,751,800",167.713206698366,"119,251,400,500,568,751,800",167.713206698366,"251,252,496,500,501,503,751,752",7163.53545089875,"251,500,751",7024.19955134217,2,"251,500,751",7024.09022,4.001,4.001,4.001,5,0.001,0.001
"251,501,751",6925.83850866953,"161,250,440,501,611,751,892,995",62.0060999847036,"161,251,440,501,611,751,892,995",62.2229945472555,"161,251,440,501,611,751,892,995",62.2229945472555,"245,250,251,498,501,502,751",7004.2183076269,"250,251,501,751",6935.85415290803,3,"250,501,751",6922.42148,5.001,5,5,4,1,0.001
"251,501,751",6966.68514881014,"119,251,372,501,626,751,868",99.5517643842806,"119,251,372,501,626,751,868",99.5517643842806,"119,251,372,501,626,751,868",99.5517643842806,"251,253,472,498,501,505,516,751,755",7100.63621491867,"251,501,505,751",6972.94819812939,3,"251,501,751",6962.00283,4,4,4,6,1,0
"251,501,751",7037.90167939831,"34,251,375,501,751,873",137.962114133857,"34,251,375,501,751,873",137.962114133857,"34,251,375,501,751,873",137.962114133857,"250,251,490,500,501,503,556,584,592,751",7137.52579133157,"251,503,751",7030.4799700163,2,"251,503,751",7030.00028,3,3,3,7,0.002,0.002
"251,501,751",6880.77507475014,"127,252,394,501,614,751,854",1.70626928477417,"127,252,394,501,614,751,854",1.70626928477417,"127,252,394,501,614,751,854",1.70626928477417,"251,252,256,494,501,502,505,515,525,751,755,764",7049.67567568623,"252,501,751",6875.54829762929,2,"252,501,751",6873.90319,4.001,4.001,4.001,9,0.001,0.001
"251,501,751",7004.47470806958,"121,251,446,501,651,748,823",145.184890432315,"121,251,446,501,651,748,823",145.184890432315,"121,251,446,501,651,748,823",145.184890432315,"240,251,257,500,501,530,748,751",7098.37915913297,"251,501,748",7010.06925756408,2,"251,501,748",7002.9136,4.003,4.003,4.003,5,0.003,0.003
"251,501,751",6842.14514651233,"156,254,418,503,592,749,862",-29.8589754219276,"156,251,418,503,592,749,862",-26.5110983425047,"156,251,261,262,418,503,592,749,862",-26.5902092699124,"236,246,251,254,255,263,478,500,503,505,749,753,754",6966.90423245536,"251,503,749",6837.97742646111,2,"251,503,749",6826.90281,4.007,6.004,4.004,10.003,0.004,0.004
"251,501,751",6924.16808620848,"107,253,331,501,602,751,830,973",50.9668200391037,"107,254,331,501,602,753,830,973",54.6246313095846,"107,254,331,501,602,753,830,973",54.6246313095846,"239,246,252,253,254,453,492,501,509,513,751,753",7066.35472436441,"254,501,751",6926.00252424916,2,"254,501,751",6914.49032,5.002,5.005,5.005,9.001,0.003,0.003
"251,501,751",6912.91752331536,"170,251,428,501,634,751,972",26.0520128299231,"170,251,428,501,634,750,972",27.0979678596414,"170,251,428,501,634,750,972",27.0979678596414,"244,251,494,495,501,505,750,751,753",7014.52140402369,"251,501,750",6910.01495218148,2,"251,501,750",6909.89734,4,4.001,4.001,6,0.001,0.001
"251,501,751",6951.14211640159,"179,252,319,502,645,751,887",48.808779975913,"179,252,319,501,645,751,887",48.8671640255773,"179,252,319,502,645,751,887",48.808779975913,"247,252,253,496,499,500,501,502,510,517,751",7056.07401148214,"252,496,502,751",6937.08650094491,3,"252,502,751",6926.707,4.002,4.002,4.001,8.001,1.002,0.002
"251,501,751",6987.11085181359,"169,251,452,501,604,751,836",102.99721244108,"169,251,452,501,604,751,836",102.99721244108,"251,453,502,604,751,836",104.89651340731,"249,251,472,476,499,501,502,505,512,751,760,761",7130.47259850406,"251,502,751",6984.07692735121,2,"251,502,751",6981.24439,4,3.001,4,9,0.001,0.001
"251,501,751",6947.62462559748,"137,249,312,499,620,751,926",79.2201150530371,"137,249,312,499,620,751,926",79.2201150530371,"137,249,312,499,620,751,926",79.2201150530371,"249,251,489,492,499,500,536,749,751,752,754",7085.93342732215,"249,499,751",6935.76163638485,2,"249,499,751",6935.56709,4.004,4.004,4.004,8.001,0.004,0.004
"251,501,751",7007.95917219801,"137,251,329,502,621,752,841",125.465200897449,"137,251,329,502,621,752,841",125.465200897449,"137,251,329,502,621,752,841",125.465200897449,"249,251,253,442,445,460,502,541,548,574,750,752",7148.65399948502,"251,502,752",6993.63220806123,2,"251,502,752",6993.40916,4.002,4.002,4.002,9.002,0.002,0.002
"251,501,751",6944.45474338904,"132,251,355,502,618,751,923",80.2316191626052,"132,251,355,501,618,751,923",80.302001444911,"132,251,355,501,618,751,923",80.302001444911,"251,253,497,501,502,509,510,722,751,753",7051.72820551757,"251,501,751",6943.29143057225,2,"251,501,751",6942.97646,4.001,4,4,7,0,0
"251,501,751",6986.97084445269,"110,251,373,501,640,750,880",117.358913805505,"110,250,258,373,501,640,750,880",125.306325248228,"110,251,258,373,501,640,750,880",125.665571067258,"249,250,251,258,501,503,517,519,749,750,752,753",7128.91007493168,"251,501,750",6985.44269949302,2,"251,501,750",6983.96096,4.001,5.001,5.002,9.001,0.001,0.001
"251,501,751",6961.4698144372,"157,251,433,501,672,751,821",103.648055274027,"157,251,433,501,672,751,821",103.648055274027,"157,251,433,501,672,751,821",103.648055274027,"251,474,486,489,496,498,501,502,506,569,570,751,758",7119.0204645082,"251,502,751",6961.60119807812,2,"251,502,751",6961.25158,4,4,4,10,0.001,0.001
"251,501,751",6958.09950422691,"150,251,428,500,557,749,831",79.2371972093352,"150,253,428,500,557,751,831",82.1296720443045,"150,253,428,500,557,751,831",82.1296720443045,"251,253,496,500,502,749,751",7034.55415548779,"251,500,749,751",6967.89126038907,3,"251,500,751",6955.04702,4.003,4.003,4.003,4.001,1.001,0.001
"251,501,751",6989.52932200981,"163,251,442,499,572,751,805",130.319425985573,"163,251,442,499,572,754,837",135.485999608392,"163,251,442,499,572,754,837",135.485999608392,"249,251,496,498,499,502,505,751,754",7098.97486237058,"251,496,499,505,751",7007.24785983187,3,"251,499,751",6980.65931,4.002,4.005,4.005,6.001,2.002,0.002
"251,501,751",6985.26398522981,"50,251,363,501,591,751,902",126.43939121996,"50,252,363,501,591,751,902",126.954867405553,"50,252,363,499,591,751,902",127.620768180382,"247,249,251,252,264,494,499,501,503,751",7121.98575620224,"252,501,751",6985.64547901829,2,"252,501,751",6983.62521,4,4.003,4.001,7,0.001,0.001
"251,501,751",6943.00209320161,"99,251,423,500,619,752,899",87.0573306524896,"99,251,423,500,619,751,899",87.4484603531076,"99,251,423,500,619,751,899",87.4484603531076,"251,500,501,517,751,752,754",7019.0742586993,"251,500,751",6939.14248913325,2,"251,500,751",6935.28599,4.002,4.001,4.001,4,0.001,0.001
"251,501,751",6998.94301912847,"145,251,445,501,628,751,860",118.938599237466,"145,251,445,501,628,751,860",118.938599237466,"145,251,445,501,628,751,860",118.938599237466,"250,251,495,496,498,499,500,501,503,527,528,543,748,751",7173.60081285114,"250,501,751",6998.01331074085,2,"250,501,751",6997.48549,4,4,4,11,0.001,0.001
"251,501,751",6962.59102324988,"125,251,352,501,671,752,839",78.4756412290151,"125,251,352,501,671,752,839",78.4756412290151,"125,251,352,501,671,752,839",78.4756412290151,"251,434,438,448,482,501,507,530,539,551,752",7075.58191008524,"251,501,752",6954.80692481781,2,"251,501,752",6954.69139,4.001,4.001,4.001,8.001,0.001,0.001
"251,501,751",6987.99819550233,"99,251,341,502,635,749,800",105.00522311982,"99,251,341,502,635,749,800",105.00522311982,"99,251,341,502,658,749,800",105.273768272244,"235,250,251,439,480,484,485,489,494,501,502,749,751",7126.06812639036,"251,502,749",6978.84006446747,2,"251,502,749",6978.70996,4.003,4.003,4.003,10,0.003,0.003
"251,501,751",6939.92481455995,"166,252,395,501,561,750,811",66.5070800393759,"166,251,395,501,561,750,811",67.1770608628945,"166,251,395,501,561,750,811",67.1770608628945,"251,252,253,478,483,488,501,745,750,765",7029.70927383358,"251,501,750",6931.71234088741,2,"251,501,750",6930.53143,4.002,4.001,4.001,7.001,0.001,0.001
"251,501,751",6961.3085674115,"142,251,393,501,583,752,777",82.4211978855744,"142,251,393,501,583,752,777",82.4211978855744,"142,251,393,501,583,752,777",82.4211978855744,"251,501,503,747,749,751,752,753,777",7039.60266770562,"251,501,753,777",6959.18027594662,3,"251,501,753",6953.52981,4.001,4.001,4.001,6,1.002,0.002
"251,501,751",6995.89662595465,"119,251,400,500,664,753,948",136.787698652067,"119,249,400,500,664,753,948",137.16617734949,"119,249,400,500,664,753,948",137.16617734949,"246,247,249,251,253,431,499,500,501,502,555,749,753,756,759",7151.90767095266,"251,499,753",6985.88932439569,2,"251,499,753",6979.90913,4.003,4.005,4.005,12.002,0.004,0.004
"251,501,751",6933.70649619253,"124,251,385,501,619,751,849",75.6381723368735,"124,251,385,501,619,751,849",75.6381723368735,"124,251,385,501,619,751,849",75.6381723368735,"251,495,501,508,551,751",7010.39938616929,"251,501,751",6930.88080607896,2,"251,501,751",6930.86555,4,4,4,3,0,0
"251,501,751",6918.43911150763,"55,251,359,498,570,674,751,893",44.9959434087679,"55,251,359,498,570,674,751,893",44.9959434087679,"55,251,359,498,570,674,751,853",45.2518247146988,"251,261,482,497,498,501,734,746,748,751",7031.47147549485,"251,498,751",6908.39111927115,2,"251,498,751",6908.34156,5.003,5.003,5.003,7,0.003,0.003
"251,501,751",6925.43838128781,"127,251,323,504,622,749,778,866",55.4495591711858,"127,251,323,500,622,751,866",57.6668343990255,"127,251,323,504,622,751,778,866",57.2253279110115,"251,461,481,500,504,506,507,532,749,751,752,765,778",7087.84663993047,"251,500,504,749",6933.1974813529,3,"251,500,749",6921.44346,5.005,5.003,4.001,10.001,1.003,0.003
"251,501,751",6956.72739848398,"187,250,394,500,641,751,845",77.6560380419759,"187,250,394,500,641,751,845",77.6560380419759,"187,250,394,500,641,751,845",77.6560380419759,"248,250,494,499,500,501,746,751",7030.42719932437,"250,501,751",6940.14172744025,2,"250,501,751",6939.68932,4.002,4.002,4.002,5.001,0.001,0.001
"251,501,751",6941.80152449474,"76,250,333,463,501,587,751,896",70.0843202600304,"76,250,333,463,501,587,751,896",70.0843202600304,"76,250,333,463,501,587,751,896",70.0843202600304,"250,251,497,501,503,518,535,536,751,753,754",7085.14995461854,"250,501,751",6939.09351974984,2,"250,501,751",6939.08477,5.001,5.001,5.001,8,0.001,0.001
"251,501,751",6958.83570734832,"103,251,405,501,616,750,885",98.2977735970796,"103,251,405,501,616,750,885",98.2977735970796,"103,251,405,501,616,750,885",98.2977735970796,"243,247,251,494,499,500,501,511,513,748,750,751,760",7090.61755713199,"251,501,750",6953.36126500926,2,"251,501,750",6951.64352,4.001,4.001,4.001,10,0.001,0.001
"251,501,751",6974.95577710477,"67,251,338,501,625,751,897",96.7212082670391,"67,251,338,501,625,751,897",96.7212082670391,"106,251,338,501,645,751,897",97.2679349751507,"251,488,489,498,501,508,751",7070.27609692672,"251,488,508,751",6973.51854816454,6,"251,508,751",6972.38613,4,4,4,4,1.007,0.007
"251,501,751",6992.32055028981,"88,255,501,604,751,846",112.781131352843,"88,255,501,604,712,755,846",116.871470918821,"88,255,501,604,755,846",116.76967581306,"247,255,256,448,453,501,504,751,755,756",7124.08066448604,"255,501,751",6980.67642681072,2,"255,501,751",6979.83936,3.004,3.008,4.008,7.004,0.004,0.004
"251,501,751",6909.87735705408,"107,251,324,501,649,751,860",41.8508186152435,"107,251,324,501,649,751,860",41.8508186152435,"107,251,324,501,649,751,860",41.8508186152435,"249,251,497,501,751",6963.57376352124,"251,501,751",6900.4300896057,2,"251,501,751",6900.39047,4,4,4,2,0,0
"251,501,751",6994.73284145896,"117,250,426,501,618,751,873",119.454628352501,"117,250,426,501,618,751,873",119.454628352501,"117,250,426,501,618,751,873",119.454628352501,"244,245,248,250,251,472,491,501,520,751",7099.77111369757,"250,501,751",6991.75759947608,2,"250,501,751",6991.6288,4.001,4.001,4.001,7,0.001,0.001
"251,501,751",6998.41423038114,"149,251,401,403,501,517,627,751,862",125.090959441685,"149,251,369,501,613,751,862",125.46773924302,"251,369,501,613,751",137.995768928474,"249,251,486,501,503,742,749,751",7081.39767233151,"251,501,751",6992.38089104933,2,"251,501,751",6992.37621,6,2,4,5,0,0
"251,501,751",6937.43573827787,"91,251,373,501,690,754,881",38.2094785734882,"91,251,373,501,690,743,760",47.3801475649031,"91,251,373,501,555,577,690,743,760",52.5537189003481,"251,473,484,495,501,506,541,549,743,751,754,755,757",7118.07850510921,"251,501,743,754",6934.56205444861,3,"251,501,754",6928.04796,4.003,6.008,4.008,10,1.003,0.003
"251,501,751",6904.92514775449,"68,208,251,282,415,501,623,754,937",38.6322265644596,"68,208,251,282,415,501,623,747,755,937",41.3778375941753,"68,208,251,282,467,501,623,747,755,937",44.7790280682059,"251,279,495,501,506,745,747,752,754,755",7022.91499160822,"251,501,754",6911.67058236265,2,"251,501,754",6899.35955,6.003,7.004,7.004,7.001,0.003,0.003
"251,501,751",6930.9973598966,"188,250,369,501,522,736,755,904",74.5403135291254,"188,251,369,501,522,614,736,755,904",78.4246316615114,"188,251,369,501,522,614,755,904",79.9388679037049,"250,251,483,501,736,751,752,755",6992.9147852289,"250,501,755",6926.06121207652,2,"250,501,755",6922.17587,5.005,5.004,6.004,5,0.005,0.005
"251,501,751",6990.07917637468,"97,251,408,500,608,747,894",109.638126121325,"97,251,408,500,608,746,894",110.549751462583,"97,251,408,500,608,746,894",110.549751462583,"173,251,478,489,500,501,505,743,744,746,747,748,749,752,764",7125.33556189394,"173,251,500,747",6977.5957782981,2,"173,251,500,747",6970.3567,4.005,4.006,4.006,12.001,1.005,1.005
"251,501,751",7063.49144898536,"217,251,375,499,627,751,889",177.578200098958,"217,251,375,499,627,751,889",177.578200098958,"217,251,375,499,627,751,889",177.578200098958,"251,498,499,500,531,539,751",7158.38031528945,"251,499,751",7055.2956608221,2,"251,499,751",7054.61187,4.002,4.002,4.002,4.001,0.002,0.002
"251,501,751",7000.12110943978,"63,217,253,372,501,552,737,755,903",134.347840747413,"115,217,253,372,501,650,755,903",137.995254509545,"115,253,404,501,650,755,903",140.356942516291,"217,251,253,473,490,493,498,501,503,510,593,737,749,755",7124.04462313555,"253,501,755",6996.15068908492,2,"253,501,755",6988.32102,6.006,4.006,5.006,11.002,0.006,0.006
"251,501,751",7012.86513264793,"215,251,372,467,500,659,751,881",150.110498559408,"215,251,377,467,500,659,751,881",150.390981194604,"215,251,377,467,500,659,751,881",150.390981194604,"239,251,500,504,513,515,751,755,783",7098.16177158744,"251,500,751",7007.85566548437,2,"251,500,751",7006.95538,5.001,5.001,5.001,6.001,0.001,0.001
"251,501,751",7021.64139558745,"134,253,352,501,529,751,823,958",132.102400068655,"134,253,352,501,529,751,823,958",132.102400068655,"134,253,352,501,751,823,958",134.284545426639,"253,447,467,501,503,507,589,751,761",7148.95827920448,"253,501,751,761",7016.26550424872,2,"253,501,751,761",7016.01854,5.002,4.002,5.002,6.002,1.002,1.002
"251,501,751",6995.96181006531,"138,251,366,501,594,751,936",131.959018751772,"138,255,366,501,594,751,936",132.207562471127,"138,255,366,501,594,751,936",132.207562471127,"246,251,255,492,501,511,751",7059.24402189795,"255,501,751",6989.73449267178,2,"255,501,751",6986.86667,4,4.004,4.004,4,0.004,0.004
"251,501,751",7000.52335901596,"149,247,315,501,553,697,751,909",126.19958756716,"149,247,315,501,553,697,751,909",126.19958756716,"149,247,315,501,553,697,751,909",126.19958756716,"246,247,251,252,467,499,501,751,753",7143.13526892653,"247,501,751",6990.96782645067,2,"247,501,751",6990.57731,5.004,5.004,5.004,6,0.004,0.004
"251,501,751",6917.42758066716,"129,251,437,501,569,752,844",52.987464211754,"129,251,437,501,569,752,844",52.987464211754,"129,251,437,501,569,752,844",52.987464211754,"246,251,494,501,504,507,752,768",6979.61058364688,"251,501,752",6910.35240498498,2,"251,501,752",6909.53249,4.001,4.001,4.001,5.001,0.001,0.001
"251,501,751",6961.42084101953,"76,251,289,457,498,629,749,780,970",87.4690694152072,"76,251,289,457,498,629,749,780,970",87.4690694152072,"76,251,457,498,629,749,780,970",89.7805977190882,"245,248,251,496,498,501,515,516,524,747,749,752,779,780",7121.70078142296,"251,498,752",6955.21175201784,2,"251,498,752",6952.60897,6.005,5.005,6.005,11.001,0.004,0.004
"251,501,751",6950.67410146982,"78,249,299,419,501,655,751,815",75.6903067661274,"78,251,300,419,501,655,751,815",76.5583705788541,"78,251,300,419,501,655,751,815",76.5583705788541,"249,251,253,501,519,750,751,764,769",7060.38622890115,"253,501,751",6941.38160556777,2,"253,501,751",6940.88393,5.002,5,5,6,0.002,0.002
"251,501,751",7011.99033617575,"123,251,357,503,639,751,888",142.757091097812,"123,251,357,503,639,751,888",142.757091097812,"123,251,357,503,639,751,888",142.757091097812,"243,244,251,501,502,503,506,511,521,751,752",7149.59584924246,"251,503,751",7003.65972845244,2,"251,503,751",7003.51931,4.002,4.002,4.002,8,0.002,0.002
"251,501,751",7033.15814439595,"89,251,358,501,596,751,933",160.573901297383,"89,251,358,501,596,750,838,933",161.979012463856,"89,251,358,501,596,750,933",161.780337050283,"251,254,438,443,501,750,751,773",7107.53762979473,"251,501,751",7031.44539411897,2,"251,501,751",7031.08994,4,4.001,5.001,5,0,0
"251,501,751",7016.94226057699,"80,251,325,501,630,750,865",133.65421308356,"80,251,325,501,630,750,865",133.65421308356,"80,251,325,501,639,750,865",135.836686229508,"249,251,252,430,485,501,516,554,750,755",7122.63511673235,"251,501,750",7012.91848865698,2,"251,501,750",7012.05628,4.001,4.001,4.001,7.001,0.001,0.001
"251,501,751",6949.08915785337,"150,251,433,501,558,751,910",80.1861812378408,"150,249,298,501,558,750,910",83.216610703832,"150,249,298,501,558,750,910",83.216610703832,"249,251,501,750,751",7018.97908179835,"249,501,751",6946.03422875677,2,"249,501,751",6942.45909,4,4.003,4.003,2,0.002,0.002
"251,501,751",7012.8439683987,"156,252,358,502,681,751,796,932",138.386564839629,"156,252,358,502,681,751,856",138.638236098595,"252,358,502,681,751,856",140.971378086582,"250,252,253,463,466,467,501,502,508,509,511,751,752,762",7179.37542751055,"252,502,751",7006.64030168982,2,"252,502,751",7004.6464,5.002,3.002,4.002,11.001,0.002,0.002
"251,501,751",7020.13652456665,"251,386,500,631,751,902",130.165902089492,"251,386,500,631,753,902",131.021537860675,"251,386,500,631,753,902",131.021537860675,"249,251,462,478,500,501,740,751,753,754",7138.75960281085,"251,500,751",7015.04150791734,2,"251,500,751",7013.60064,3.001,3.003,3.003,7,0.001,0.001
"251,501,751",6965.47733641892,"80,249,353,501,580,724,750,793",90.260806147731,"80,249,353,501,580,724,750,793",90.260806147731,"80,249,353,501,580,724,750,793",90.260806147731,"249,251,256,443,467,478,501,504,531,750",7079.49670684458,"249,501,750",6950.57987069792,2,"249,501,750",6948.96118,5.003,5.003,5.003,7.001,0.003,0.003
"251,501,751",6965.42655264138,"170,251,338,501,562,750,873",90.0070958609531,"170,251,338,501,562,750,873",90.0070958609531,"251,338,501,562,750,873",90.7066907115567,"108,251,493,501,507,747,750,765,806",7036.34721149478,"251,501,750",6951.72035867616,2,"251,501,750",6951.46066,4.001,3.001,4.001,6.001,0.001,0.001
"251,501,751",6955.06869908815,"137,251,383,503,643,751,792,892",88.8748460437173,"137,251,383,503,643,751,792,892",88.8748460437173,"137,251,383,503,643,751,792,892",88.8748460437173,"251,482,485,500,501,503,506,751,752,757",7100.88335071087,"251,500,503,506,751",6971.22037820843,3,"251,500,751",6950.53067,5.002,5.002,5.002,7,2.001,0.001
"251,501,751",6972.67786898329,"194,250,318,506,531,664,751,821",99.625857269842,"194,250,344,502,664,751,821",102.965385538471,"194,250,318,506,664,751,821",103.11276223256,"248,249,250,486,493,494,500,501,502,506,743,751,754,760",7153.19577825029,"250,506,751",6960.93780241981,2,"250,506,751",6958.08252,5.006,4.006,4.002,11.001,0.006,0.006
"251,501,751",6982.1181343125,"43,252,453,501,630,751,965",107.057984487307,"43,252,453,501,630,750,965",107.256378218546,"43,252,453,501,566,750,965",107.442938990486,"251,252,253,501,504,508,510,744,746,750,751,752,763",7116.4835278796,"252,501,750,751",6987.09998126277,4,"252,501,750",6974.21533,4.001,4.002,4.002,10,1.001,0.002
"251,501,751",6967.8417594239,"125,251,371,501,642,749,853",92.1624522727571,"125,251,371,501,642,750,853",92.2817112277679,"125,251,371,501,642,750,853",92.2817112277679,"243,251,451,484,497,499,501,562,749,750,751",7069.20715939534,"251,501,749",6960.94226660474,2,"251,501,749",6959.92075,4.002,4.001,4.001,8,0.002,0.002
"251,501,751",6946.96824026867,"109,251,421,500,698,751,839",79.273626391693,"109,251,421,501,698,751,839",79.7938402400191,"109,251,421,500,698,751,839",79.273626391693,"251,492,496,500,501,553,577,751,752",7044.12417950047,"251,501,751",6949.29632847079,2,"251,501,751",6946.32675,4.001,4.001,4,6,0,0
"251,501,751",7007.33383048703,"109,251,386,501,645,751,816",128.722884794277,"109,251,386,501,645,751,816",128.722884794277,"109,251,386,501,645,751,816",128.722884794277,"248,250,251,252,482,501,506,517,519,525,528,542,556,751,753",7188.23642410237,"251,501,751",6998.14085789226,2,"251,501,751",6997.97205,4,4,4,12,0,0
"251,501,751",6906.07227496573,"146,250,382,500,643,749,876",27.054849187004,"146,251,382,500,643,749,876",27.8203496477494,"146,251,382,500,643,749,876",27.8203496477494,"228,250,251,414,430,497,499,500,504,532,749",7010.02493452114,"250,500,749",6895.53574322906,2,"250,500,749",6891.05555,4.004,4.003,4.003,8.003,0.004,0.004
"251,501,751",7049.79398020943,"111,251,427,501,679,751,895",192.107031635574,"111,251,427,501,679,751,895",192.107031635574,"111,251,427,501,679,751,895",192.107031635574,"251,500,501,502,742,745,748,751,752",7183.73419392729,"251,501,751",7042.10382733275,2,"251,501,751",7042.05924,4,4,4,6,0,0
"251,501,751",6951.72610999874,"182,251,437,501,552,751,860",58.875526185116,"182,251,437,501,552,751,860",58.875526185116,"182,251,437,501,552,751,860",58.875526185116,"247,248,249,251,254,486,501,503,751",7040.02385874447,"251,501,751",6940.96713670129,2,"251,501,751",6940.82648,4,4,4,6,0,0
"251,501,751",6975.1958527659,"99,251,385,505,561,648,752,898",105.435560531848,"99,251,385,505,561,648,752,898",105.435560531848,"99,251,385,505,561,648,752,898",105.435560531848,"250,251,483,484,501,505,506,751,752,757",7074.63331169997,"251,501,506,752",6978.22992474897,4,"251,501,752",6969.3566,5.005,5.005,5.005,7,1.001,0.001
"251,501,751",6965.92537052207,"83,251,332,436,502,619,751,797,931",108.159371912336,"83,251,332,436,502,619,751,877",109.459237118069,"83,251,436,502,619,751,877",110.058144225178,"249,251,501,502,503,504,518,751,762",7058.27650982455,"251,502,751",6961.84509544466,2,"251,502,751",6960.61932,6.001,4.001,5.001,6,0.001,0.001
"251,501,751",6953.81918118827,"146,251,340,453,502,635,751,900",93.4531940456126,"146,251,340,453,502,635,751,900",93.4531940456126,"146,251,340,453,502,635,751,900",93.4531940456126,"248,250,251,501,502,751,752",7064.1727853956,"251,502,751",6950.5595752566,2,"251,502,751",6950.5181,5.001,5.001,5.001,4,0.001,0.001
"251,501,751",6988.5399162563,"42,171,250,431,498,584,749,831,949",111.43858145135,"50,250,431,498,584,749,832,949",111.758509521695,"50,250,431,498,584,749,832,949",111.758509521695,"250,486,491,498,501,505,745,749",7059.66116575438,"250,498,749",6967.75267020457,2,"250,498,749",6963.48301,6.006,5.006,5.006,5.003,0.006,0.006
